Species,WavelengthAir,OscillatorStrength,Gamma,GammaRef,v_comp,v_rad_init,v_rad_min,v_rad_max,b_comp,n_comp,b_init,b_min,b_max,n_init,w_min,w_max,weight,v_rad_fit,b_fit,n_fit,v_rad_err,b_err,n_err
CaII,3933.661,0.6269,146000000.0,8.0,0,-1.109274647093375,-6.109274647093375,3.890725352906625,0,0,2.0,0.1,6,800000000000.0,3933.0789255343298,3934.100650460981,1.0,-0.7940725231454522,3.146170563849903,930121567186.5996,0.05611844894726787,0.1280820894594893,62202678393.03548
CaII,3968.467,0.3114,141000000.0,8.0,0,-1.109274647093375,-6.109274647093375,3.890725352906625,0,0,2.0,0.1,6,800000000000.0,3967.8353823978377,3968.9515221646802,1.0,-0.7940725231454522,3.146170563849903,930121567186.5996,0.05611844894726787,0.1280820894594893,62202678393.03548
CaII,3933.661,0.6269,146000000.0,8.0,1,4.979716084381573,-0.02028391561842735,9.979716084381572,1,1,3.0,0.1,6,300000000000.0,3933.0789255343298,3934.100650460981,1.0,6.067617742052989,1.965737268131298,196745322149.87982,0.09965729804170964,0.16388675550066323,8737322579.45677
CaII,3968.467,0.3114,141000000.0,8.0,1,4.979716084381573,-0.02028391561842735,9.979716084381572,1,1,3.0,0.1,6,300000000000.0,3967.8353823978377,3968.9515221646802,1.0,6.067617742052989,1.965737268131298,196745322149.87982,0.09965729804170964,0.16388675550066323,8737322579.45677
CaII,3933.661,0.6269,146000000.0,8.0,2,-8.601141864557448,-13.601141864557448,-3.601141864557448,2,2,3.0,0.1,6,90000000000.0,3933.0789255343298,3934.100650460981,1.0,-7.871124792390004,5.999999965590718,167494716894.67395,1.651051903291788,1.3450120341034582,65745991710.91536
CaII,3968.467,0.3114,141000000.0,8.0,2,-8.601141864557448,-13.601141864557448,-3.601141864557448,2,2,3.0,0.1,6,90000000000.0,3967.8353823978377,3968.9515221646802,1.0,-7.871124792390004,5.999999965590718,167494716894.67395,1.651051903291788,1.3450120341034582,65745991710.91536
CaII,3933.661,0.6269,146000000.0,8.0,3,-18.15804190271499,-23.15804190271499,-13.158041902714992,3,3,1.0,0.1,6,200000000000.0,3933.0789255343298,3934.100650460981,1.0,-17.882266166533384,1.3165912015145054,209554963600.803,0.08429213718770313,0.2574692507079059,21622967175.31144
CaII,3968.467,0.3114,141000000.0,8.0,3,-18.15804190271499,-23.15804190271499,-13.158041902714992,3,3,1.0,0.1,6,200000000000.0,3967.8353823978377,3968.9515221646802,1.0,-17.882266166533384,1.3165912015145054,209554963600.803,0.08429213718770313,0.2574692507079059,21622967175.31144
CaII,3933.661,0.6269,146000000.0,8.0,4,-24.878415066932725,-29.878415066932725,-19.878415066932725,4,4,3.0,0.1,6,60000000000.0,3933.0789255343298,3934.100650460981,1.0,-22.835405991641807,4.05396693901682,88774166328.7072,0.9505437636665378,1.0022662144738397,22470941872.508144
CaII,3968.467,0.3114,141000000.0,8.0,4,-24.878415066932725,-29.878415066932725,-19.878415066932725,4,4,3.0,0.1,6,60000000000.0,3967.8353823978377,3968.9515221646802,1.0,-22.835405991641807,4.05396693901682,88774166328.7072,0.9505437636665378,1.0022662144738397,22470941872.508144
