index,Wavelength,Flux
0,6610.519796461396,1.0016777583309169
1,6610.5611123392355,1.0010760536840226
2,6610.6024284753,1.0014213730271977
3,6610.643744869592,1.0001405610413472
4,6610.685061522112,1.0009183139649704
5,6610.726378432862,0.9982114000380018
6,6610.76769560184,0.9991289025131276
7,6610.809013029057,0.9982390517082831
8,6610.850330714505,0.9997622514944302
9,6610.891648658189,0.9984511328583763
10,6610.932966860113,0.9976821528167844
11,6610.974285320276,0.9986259530359718
12,6611.015604038679,1.0002193591347357
13,6611.056923015326,0.9985867271144975
14,6611.0982422502175,1.0016757344155502
15,6611.1395617433545,0.9996020955615931
16,6611.180881494739,0.9995387497394472
17,6611.222201504373,0.9997416236967908
18,6611.263521772257,1.0005185670067482
19,6611.304842298396,0.9974780670754088
20,6611.346163082787,0.9983130754057404
21,6611.387484125434,0.9964260976604362
22,6611.428805426338,0.9956914233508716
23,6611.470126985501,0.9979262724616672
24,6611.511448802926,0.9996183123995059
25,6611.552770878612,0.9977329236039666
26,6611.594093212561,0.9970030602294419
27,6611.635415804777,0.9985744362892814
28,6611.676738655259,0.9989497060542488
29,6611.71806176401,0.9995322715592087
30,6611.759385131031,0.9987024584199049
31,6611.800708756325,0.9971478331804025
32,6611.842032639891,0.9955150008307525
33,6611.883356781732,0.999311796497098
34,6611.92468118185,0.9989292937256132
35,6611.966005840247,0.9997413290723441
36,6612.007330756924,0.9979837980135904
37,6612.048655931882,0.99816426189455
38,6612.089981365122,1.0015227286447212
39,6612.1313070566475,1.0005492101507103
40,6612.172633006461,0.9979891980005736
41,6612.21395921456,1.0006050455059716
42,6612.255285680951,0.9997992633112364
43,6612.296612405632,0.9992493895404644
44,6612.337939388606,1.0017816781993865
45,6612.379266629874,1.0008276211276514
46,6612.4205941294385,0.9992793656718685
47,6612.461921887301,1.0007359049425
48,6612.503249903462,1.000233269966748
49,6612.5445781779235,1.000839380984104
50,6612.585906710689,0.9984526130961529
51,6612.627235501758,0.9976720891891329
52,6612.6685645511325,0.9965365314786868
53,6612.709893858816,0.9958282912775538
54,6612.751223424807,0.9914846763293339
55,6612.792553249108,0.9872191068024404
56,6612.833883331722,0.9803846020208444
57,6612.875213672652,0.9722208253644142
58,6612.916544271893,0.963571724642258
59,6612.957875129454,0.9556062982406025
60,6612.999206245333,0.9519069304517356
61,6613.040537619532,0.9528927034075876
62,6613.081869252053,0.9513821827823454
63,6613.1232011428965,0.9548464473224204
64,6613.164533292067,0.9546727788894092
65,6613.205865699564,0.9505468773943707
66,6613.2471983653895,0.9459232242064826
67,6613.288531289543,0.938943666900266
68,6613.32986447203,0.9360509101624175
69,6613.371197912849,0.9387498381199842
70,6613.412531612004,0.9407606410625442
71,6613.453865569493,0.9471120694918792
72,6613.495199785323,0.9498544890973839
73,6613.536534259492,0.9555273989117908
74,6613.577868992001,0.9566024461209673
75,6613.619203982854,0.95267140974791
76,6613.660539232052,0.9540528081298568
77,6613.701874739593,0.9561335354948928
78,6613.743210505485,0.9600183982644168
79,6613.784546529727,0.9634867732537048
80,6613.825882812315,0.9700242101004791
81,6613.86721935326,0.9733420313394576
82,6613.90855615256,0.976755137125291
83,6613.949893210212,0.9787314571196783
84,6613.991230526224,0.9785694075108275
85,6614.032568100594,0.9802301927061771
86,6614.073905933326,0.9815547128141479
87,6614.115244024419,0.9829227687293642
88,6614.156582373876,0.9869588281384789
89,6614.197920981699,0.9878027134763092
90,6614.239259847887,0.9874434401622191
91,6614.280598972447,0.9898421696245618
92,6614.321938355373,0.989269437781111
93,6614.363277996676,0.9910418805112005
94,6614.40461789635,0.9914120514626611
95,6614.4459580544,0.9913316379337868
96,6614.487298470825,0.9922969069589849
97,6614.52863914563,0.9930109382047296
98,6614.569980078814,0.9944479679778679
99,6614.611321270381,0.9959155549900246
100,6614.652662720331,0.9965813249961399
101,6614.694004428666,0.997099728571279
102,6614.735346395386,0.9974238767644844
103,6614.776688620495,0.9964985459832816
104,6614.818031103994,0.9969105398882272
105,6614.859373845884,0.9976282824524236
106,6614.9007168461685,0.9989050452644512
107,6614.942060104845,0.9978892547779292
108,6614.983403621919,0.9991381766617151
109,6615.024747397391,0.9994148683053456
110,6615.066091431261,0.9997348759574424
111,6615.107435723531,0.997212003100853
112,6615.148780274208,0.9980213954396314
113,6615.190125083286,0.9988437905749635
114,6615.231470150771,0.9986653070523483
115,6615.272815476663,0.9990669998057709
116,6615.3141610609655,1.0008701746756874
117,6615.3555069036765,0.9993069303747266
118,6615.396853004801,0.9987274390929084
119,6615.438199364339,1.000057202370185
120,6615.4795459822935,1.0008896375704477
121,6615.520892858664,1.0007002749581335
122,6615.562239993455,1.0001452811124545
123,6615.603587386664,0.9996171248092527
124,6615.6449350382945,1.0002750380277283
125,6615.686282948352,0.9977531527569587
126,6615.727631116833,0.9988213395111157
127,6615.76897954374,1.0007908052092105
128,6615.810328229079,1.0000086407122246
129,6615.851677172845,1.0016297308455904
130,6615.893026375042,1.002082466054317
131,6615.934375835674,0.9995015248636752
132,6615.975725554738,0.9990621064862221
133,6616.017075532242,0.9978275669726292
134,6616.058425768184,1.0005787796457537
135,6616.099776262566,0.9997203952749633
136,6616.1411270153885,0.999874423167751
137,6616.1824780266525,0.9998196737158442
138,6616.223829296364,0.99825215992909
139,6616.265180824519,0.998862454457595
140,6616.306532611125,0.9991199915410348
141,6616.347884656177,1.0012800685236158
142,6616.3892369596815,1.002588311399802
143,6616.430589521639,1.0012082663733235
144,6616.471942342049,0.9999501397866788
145,6616.5132954209175,1.001605698383596
146,6616.554648758243,1.002254546055979
147,6616.596002354027,1.0024419380626437
148,6616.637356208272,1.0014057024357848
149,6616.67871032098,1.0003020848388653
150,6616.720064692151,0.9971251867273944
151,6616.76141932179,0.9982183764589428
152,6616.802774209893,0.9985419292763468
153,6616.8441293564665,0.9999271738915085
154,6616.885484761508,0.9992276288684891
155,6616.926840425026,1.0002423152704605
156,6616.968196347017,0.9994101112868282
157,6617.009552527479,0.9982578279310611
158,6617.050908966424,0.9988655177425464
159,6617.092265663841,0.9969775013902601
160,6617.133622619743,1.0010622202171646
161,6617.174979834124,0.9997568049333092
162,6617.2163373069925,1.0021761518406012
163,6617.257695038343,0.9995920190630662
164,6617.299053028179,1.0034070769088028
165,6617.340411276505,0.9997007631419329
166,6617.38176978332,0.9990796988319796
167,6617.423128548627,1.0002239905022674
168,6617.464487572425,0.9995365037573928
169,6617.50584685472,1.000283882652267
170,6617.547206395511,0.9982763074683709
171,6617.588566194801,0.9999316170669476
172,6617.629926252589,1.0023909266801303
173,6617.67128656888,1.0000034942381115
174,6617.71264714367,1.0007661812496134
175,6617.754007976969,1.0001950454265711
176,6617.795369068772,0.9998230347772745
177,6617.836730419082,1.0005254947390496
178,6617.8780920279005,0.9985763599802316
179,6617.9194538952315,0.9998222211314095
180,6617.9608160210755,1.000222019512111
