3.065935090123919053e+03 9.978870903562085948e-01 1.237941226635532778e-02 1.397967800733500189e+04
3.065943472453470804e+03 9.993127475133205539e-01 1.239342817145581629e-02 1.401493743570531115e+04
3.065951854783022554e+03 1.000704629127142420e+00 1.240779774901415097e-02 1.404860581509980875e+04
3.065960237112574305e+03 1.002047635175554730e+00 1.242241695576112165e-02 1.408050354368871012e+04
3.065968619442126055e+03 1.001549825926941084e+00 1.242384978292293898e-02 1.408546188508763771e+04
3.065977001771678260e+03 9.986344109183128426e-01 1.240783194920967898e-02 1.405533724413771779e+04
3.065985384101230011e+03 9.978533989746213306e-01 1.239090203303773972e-02 1.405421080592555518e+04
3.065993766430781761e+03 9.999308333891149259e-01 1.237237746610046069e-02 1.409239120987858587e+04
3.066002148760333512e+03 9.989117103337854520e-01 1.235375897059695464e-02 1.408601427471853458e+04
3.066010531089885262e+03 9.934996802528741622e-01 1.233462713870211482e-02 1.401675765939998928e+04
3.066018913419437013e+03 9.921242947881834251e-01 1.232438309654061009e-02 1.400356109358999674e+04
3.066027295748988763e+03 9.966417100705146082e-01 1.232679471643700897e-02 1.407275169706605629e+04
3.066035678078540514e+03 9.990995407203030476e-01 1.234049542786133484e-02 1.411212762810059394e+04
3.066044060408092264e+03 9.979520343243056812e-01 1.237321600385282543e-02 1.409985348122323012e+04
3.066052442737644014e+03 9.991887376871416704e-01 1.241656834697555702e-02 1.412057217244647654e+04
3.066060825067195765e+03 1.004690587485129072e+00 1.247862495592201755e-02 1.420092961254280817e+04
3.066069207396747970e+03 1.004861394470714098e+00 1.246249578985607863e-02 1.420532997450559014e+04
3.066077589726299720e+03 9.949344410169470576e-01 1.229835733565358934e-02 1.406638824260557340e+04
3.066085972055851471e+03 9.895540246408314200e-01 1.220780367495994181e-02 1.399117081937753392e+04
3.066094354385403221e+03 9.930935576656132469e-01 1.226176796878928471e-02 1.404157315439961712e+04
3.066102736714954972e+03 9.957329978582859509e-01 1.229506816922365867e-02 1.407879179264209415e+04
3.066111119044506722e+03 9.962016616868387686e-01 1.227902553719149512e-02 1.408489637165457862e+04
3.066119501374058473e+03 9.976853128407588978e-01 1.229676659533639367e-02 1.410496764148550028e+04
3.066127883703610223e+03 1.001638383390523135e+00 1.239759712227746745e-02 1.415960042886962037e+04
3.066136266033161974e+03 1.003521371554387365e+00 1.244911604889387992e-02 1.418465516049696453e+04
3.066144648362713724e+03 9.999886573892933228e-01 1.237204972616768803e-02 1.413289044655671751e+04
3.066153030692265474e+03 9.972537924744694360e-01 1.232016013615630512e-02 1.409215993040606736e+04
3.066161413021817680e+03 9.966661367102619407e-01 1.233662760325664534e-02 1.408153905133491207e+04
3.066169795351369430e+03 9.958789905934770648e-01 1.234201989464486088e-02 1.406787732955584397e+04
3.066178177680921181e+03 9.944885436863935002e-01 1.231522039536698220e-02 1.404548739453667622e+04
3.066186560010472931e+03 9.940139838876279610e-01 1.230186308937098773e-02 1.403584030494380204e+04
3.066194942340024681e+03 9.962810140738931342e-01 1.232881546623071541e-02 1.406471575776902137e+04
3.066203324669576432e+03 9.970467201435617710e-01 1.232380173393849039e-02 1.407221635011740545e+04
3.066211706999128182e+03 9.921125115641509229e-01 1.219775953165573752e-02 1.399912648579732559e+04
3.066220089328679933e+03 9.870003293391192978e-01 1.208783517977379124e-02 1.392341840102261995e+04
3.066228471658231683e+03 9.811511315733474348e-01 1.204228252840747887e-02 1.383722556938329399e+04
3.066236853987783434e+03 9.762953987717232218e-01 1.200449137438884192e-02 1.376497036393718736e+04
3.066245236317335184e+03 9.756593035431947447e-01 1.199954413251312982e-02 1.375212996372541420e+04
3.066253618646886935e+03 9.753494815816223795e-01 1.199430716395488358e-02 1.374380580549229308e+04
3.066262000976439140e+03 9.765031815650256908e-01 1.198748188824570564e-02 1.375602790055109108e+04
3.066270383305990890e+03 9.767200158856428338e-01 1.196009813869021790e-02 1.375498708280294341e+04
3.066278765635542641e+03 9.723534400730722282e-01 1.183237728286275561e-02 1.368937032909810114e+04
3.066287147965094391e+03 9.700075914321963921e-01 1.174345630258123024e-02 1.365219859405456918e+04
3.066295530294646142e+03 9.782298599494013702e-01 1.185764061029573671e-02 1.376372159000483225e+04
3.066303912624197892e+03 9.855281140590004263e-01 1.195874663152650744e-02 1.386217125271423538e+04
3.066312294953749642e+03 9.875934477465526662e-01 1.198579910895943013e-02 1.388698363200921449e+04
3.066320677283301393e+03 9.898872459954551895e-01 1.201293087126099543e-02 1.391501132184892595e+04
3.066329059612853143e+03 9.935742898009914947e-01 1.204054438392459028e-02 1.396263381642411696e+04
3.066337441942404894e+03 9.971414036599762776e-01 1.207021829491567409e-02 1.400858935482689776e+04
3.066345824271956644e+03 9.999198467750871622e-01 1.211367957108460194e-02 1.404350154836799447e+04
3.066354206601508849e+03 1.002697682949946767e+00 1.215196421398261062e-02 1.407845936139360128e+04
3.066362588931060600e+03 1.005494162951712456e+00 1.215299321391814444e-02 1.411374751848171036e+04
3.066370971260612350e+03 1.008069100190935652e+00 1.215580812783524645e-02 1.414600997373228711e+04
3.066379353590164101e+03 1.008918839403382117e+00 1.217346878649479790e-02 1.415416917226616533e+04
3.066387735919715851e+03 1.009530074935281352e+00 1.218769345929691418e-02 1.415911017788402933e+04
3.066396118249267602e+03 1.008104349159830937e+00 1.217237871296817688e-02 1.413563177069924313e+04
3.066404500578819352e+03 1.006897192518265705e+00 1.216168991268090811e-02 1.411538788420652963e+04
3.066412882908371103e+03 1.007957171355620352e+00 1.219800287639087946e-02 1.412710148705050597e+04
3.066421265237922853e+03 1.009146731637992955e+00 1.223174027595513337e-02 1.414081306182419758e+04
3.066429647567474603e+03 1.011916717149700107e+00 1.223816113699705867e-02 1.417686225659020965e+04
3.066438029897026354e+03 1.014400655045689881e+00 1.224112957715655509e-02 1.420910737617143241e+04
3.066446412226578559e+03 1.013383192675844313e+00 1.220196388634322768e-02 1.419253485447002095e+04
3.066454794556130310e+03 1.012611308760807960e+00 1.216933132193083987e-02 1.417965110154351351e+04
3.066463176885682060e+03 1.015773863475639693e+00 1.223785831053859734e-02 1.422211670033857808e+04
3.066471559215233810e+03 1.018717428421147320e+00 1.230164895222757120e-02 1.426178011288577727e+04
3.066479941544785561e+03 1.018040605287840350e+00 1.228396006304098738e-02 1.425104431894809568e+04
3.066488323874337311e+03 1.017273515995532174e+00 1.226483577054598637e-02 1.423934926593366072e+04
3.066496706203889062e+03 1.014953302605266838e+00 1.221927133081263800e-02 1.420623301198672925e+04
3.066505088533440812e+03 1.012630404616019053e+00 1.217407374227442995e-02 1.417341089367651512e+04
3.066513470862992563e+03 1.010898470586465425e+00 1.214770343619167234e-02 1.414919392159349263e+04
3.066521853192544313e+03 1.009229282482417611e+00 1.212226799733357417e-02 1.412617987970239847e+04
3.066530235522096064e+03 1.011149191365475319e+00 1.214755684002794857e-02 1.415372015087924228e+04
3.066538617851647814e+03 1.013033139488663359e+00 1.217222076344801583e-02 1.418107003525889922e+04
3.066547000181200019e+03 1.013896314538714982e+00 1.217047296307180275e-02 1.419443611632620014e+04
3.066555382510751770e+03 1.014731420994796407e+00 1.216840720289812106e-02 1.420770681876067465e+04
3.066563764840303520e+03 1.013672146460511181e+00 1.214815052712289040e-02 1.419474044950328243e+04
3.066572147169855270e+03 1.012593208951349855e+00 1.212766034008837777e-02 1.418177408024589022e+04
3.066580529499407021e+03 1.012672231519947674e+00 1.216476386962333026e-02 1.418529482878921590e+04
3.066588911828958771e+03 1.012739725691242709e+00 1.220198785453630377e-02 1.418891823060954448e+04
3.066597294158510522e+03 1.014000281290975636e+00 1.218380469619885324e-02 1.420951679216529919e+04
3.066605676488062272e+03 1.015251862209485045e+00 1.216465388849422187e-02 1.423024574424898492e+04
3.072410314063866281e+03 9.983783784148260176e-01 1.096976107866642035e-02 1.582715312813919263e+04
3.072418136549616520e+03 9.980456420610169799e-01 1.096478095048489428e-02 1.582282347054227102e+04
3.072425959035366759e+03 9.998136880782577673e-01 1.096244588028999663e-02 1.585173869874774391e+04
3.072433781521116998e+03 9.993160155799618583e-01 1.097704881756699641e-02 1.584467226901834510e+04
3.072441604006867692e+03 9.971299043774571880e-01 1.100429032682007958e-02 1.581077350527001909e+04
3.072449426492617931e+03 9.976081806697523202e-01 1.099999872530420773e-02 1.581906296282537005e+04
3.072457248978368170e+03 1.000319784370959697e+00 1.096928717859038324e-02 1.586271194953708618e+04
3.072465071464118409e+03 9.999714012557499032e-01 1.094653145852218443e-02 1.585778307506591409e+04
3.072472893949868649e+03 9.967443707539574982e-01 1.093126161228467376e-02 1.580714807718566226e+04
3.072480716435618888e+03 1.001571057688896538e+00 1.096424260993010893e-02 1.588418341668922767e+04
3.072488538921369127e+03 1.014899841652715962e+00 1.104815947152138107e-02 1.609601267098474091e+04
3.072496361407119821e+03 1.024074576744680165e+00 1.111411425725169523e-02 1.624191868336553853e+04
3.072504183892870060e+03 1.028905822304431616e+00 1.116128661779707335e-02 1.631889200292257738e+04
3.072512006378620299e+03 1.033702332756406994e+00 1.131079875490236496e-02 1.639526884275877092e+04
3.072519828864370538e+03 1.038457532927238303e+00 1.158041745681097183e-02 1.647094558627241349e+04
3.072527651350120777e+03 1.032708131535052809e+00 1.158837870509141568e-02 1.637996285804204490e+04
3.072535473835871016e+03 1.013103822171132151e+00 1.125124686327626244e-02 1.606917609925400575e+04
3.072543296321621710e+03 1.001387549870728311e+00 1.103816799520006275e-02 1.588345717441290435e+04
3.072551118807371950e+03 9.999716149908036700e-01 1.098708348222129060e-02 1.586107440546102589e+04
3.072558941293122189e+03 9.988254710129060854e-01 1.094873066896215504e-02 1.584293152712788287e+04
3.072566763778872428e+03 9.980746626143726097e-01 1.092907945047517579e-02 1.583102136695866648e+04
3.072574586264622667e+03 9.978748027899899675e-01 1.092625480204410457e-02 1.582781359605291618e+04
3.072582408750372906e+03 9.985874707543376250e-01 1.095133114100427761e-02 1.583904467309036590e+04
3.072590231236123600e+03 9.990910779577500955e-01 1.096230868045434785e-02 1.584692575403264709e+04
3.072598053721873839e+03 9.992498958748629034e-01 1.095011629022426755e-02 1.584930536728339393e+04
3.072605876207624078e+03 1.006558956763101920e+00 1.102168817443415459e-02 1.596506391869247091e+04
3.072613698693374317e+03 1.027164991057650578e+00 1.124903407420138092e-02 1.629169067200233985e+04
3.072621521179124557e+03 1.034966488911744253e+00 1.133665750167278316e-02 1.641519152197725634e+04
3.072629343664874796e+03 1.015663132208726394e+00 1.112851394068146808e-02 1.610876799763080635e+04
3.072637166150625035e+03 1.001509480176922207e+00 1.098576420874802263e-02 1.588400317020868533e+04
3.072644988636375729e+03 9.981347529923745299e-01 1.097989340373372279e-02 1.583017315239489108e+04
3.072652811122125968e+03 9.959074062053695497e-01 1.097205944249644155e-02 1.579451884071605673e+04
3.072660633607876207e+03 9.964271129670433380e-01 1.095949884049284007e-02 1.580240990997753397e+04
3.072668456093626446e+03 9.967494147338299415e-01 1.095219702569724674e-02 1.580714946881347896e+04
3.072676278579376685e+03 9.965236756045835476e-01 1.095940552720997205e-02 1.580317855331861210e+04
3.072684101065126924e+03 9.964662412358687993e-01 1.096928295349769433e-02 1.580185888259980857e+04
3.072691923550877618e+03 9.968662889363728574e-01 1.098642397435265275e-02 1.580777719958844500e+04
3.072699746036627857e+03 9.975965869291389954e-01 1.101130297723506256e-02 1.581891670862932733e+04
3.072707568522378097e+03 9.993745588808381486e-01 1.106075580626120040e-02 1.584665414703364331e+04
3.072715391008128336e+03 1.000711601365576131e+00 1.109013486296400730e-02 1.586738589173835680e+04
3.072723213493878575e+03 1.000663268954603113e+00 1.105650868062713239e-02 1.586613907523776288e+04
3.072731035979628814e+03 1.000347683796294573e+00 1.103222472879696568e-02 1.586064499946294563e+04
3.072738858465379053e+03 9.990422749156083748e-01 1.104246540159072899e-02 1.583944929945905642e+04
3.072746680951129747e+03 9.974894287558538908e-01 1.104688639298221850e-02 1.581432470625557471e+04
3.072754503436879986e+03 9.948386025722191217e-01 1.102549498354076472e-02 1.577178877718891454e+04
3.072762325922630225e+03 9.922656486325068803e-01 1.100838530979724068e-02 1.573048546794370850e+04
3.072770148408380464e+03 9.900318521216813217e-01 1.100994357227243724e-02 1.569455805517052249e+04
3.072777970894130704e+03 9.877635454234748869e-01 1.100649115054916014e-02 1.565808394698354095e+04
3.072785793379880943e+03 9.853109496272463019e-01 1.097627138413993612e-02 1.561869029713175041e+04
3.072793615865631637e+03 9.829784773461289760e-01 1.095102947738099686e-02 1.558120395548533816e+04
3.072801438351381876e+03 9.812768426496877305e-01 1.095190626761859305e-02 1.555372110415531824e+04
3.072809260837132115e+03 9.792341681672719345e-01 1.094808014508827192e-02 1.552083782085326857e+04
3.072817083322882354e+03 9.749373853510454602e-01 1.091315824770156678e-02 1.545223480324050797e+04
