Species,WavelengthAir,OscillatorStrength,Gamma,GammaRef,v_comp,v_rad_init,v_rad_min,v_rad_max,b_comp,n_comp,b_init,b_min,b_max,n_init,w_min,w_max,weight,v_rad_fit,b_fit,n_fit,v_rad_err,b_err,n_err
TiII,3066.347,0.0489,250000000.0,10.0,0,-9.285168089472371,-10.285168089472371,-8.285168089472371,0,0,3,0.1,6,500000000000.0,3065.5287413899055,3067.165258610095,1.0,-10.28240459834442,5.766255228483669,798845543737.4042,0.11870560544023867,0.11594422889801607,20857788357.75373
TiII,3072.97,0.121,256000000.0,10.0,0,-9.285168089472371,-10.285168089472371,-8.285168089472371,0,0,3,0.1,6,500000000000.0,3072.551461607099,3073.365891374143,1.0,-10.28240459834442,5.766255228483669,798845543737.4042,0.11870560544023867,0.11594422889801607,20857788357.75373
TiII,3229.199,0.0687,244000000.0,10.0,0,-9.285168089472371,-10.285168089472371,-8.285168089472371,0,0,3,0.1,6,500000000000.0,3228.7496822078797,3229.6528904304905,1.0,-10.28240459834442,5.766255228483669,798845543737.4042,0.11870560544023867,0.11594422889801607,20857788357.75373
TiII,3241.983,0.232,244000000.0,10.0,0,-9.285168089472371,-10.285168089472371,-8.285168089472371,0,0,3,0.1,6,500000000000.0,3241.639044863808,3242.3129811073154,5.0,-10.28240459834442,5.766255228483669,798845543737.4042,0.11870560544023867,0.11594422889801607,20857788357.75373
TiII,3383.7588,0.3586,175000000.0,10.0,0,-9.285168089472371,-10.285168089472371,-8.285168089472371,0,0,3,0.1,6,500000000000.0,3383.336439405263,3384.253422902683,5.0,-10.28240459834442,5.766255228483669,798845543737.4042,0.11870560544023867,0.11594422889801607,20857788357.75373
TiII,3066.347,0.0489,250000000.0,10.0,1,0.8440071923455945,-0.15599280765440549,1.8440071923455945,1,1,3,0.1,6,500000000000.0,3065.5287413899055,3067.165258610095,1.0,0.5951598897435015,5.39461291824596,660450228188.1846,0.1959975436559746,0.35371749189532115,60273658317.22239
TiII,3072.97,0.121,256000000.0,10.0,1,0.8440071923455945,-0.15599280765440549,1.8440071923455945,1,1,3,0.1,6,500000000000.0,3072.551461607099,3073.365891374143,1.0,0.5951598897435015,5.39461291824596,660450228188.1846,0.1959975436559746,0.35371749189532115,60273658317.22239
TiII,3229.199,0.0687,244000000.0,10.0,1,0.8440071923455945,-0.15599280765440549,1.8440071923455945,1,1,3,0.1,6,500000000000.0,3228.7496822078797,3229.6528904304905,1.0,0.5951598897435015,5.39461291824596,660450228188.1846,0.1959975436559746,0.35371749189532115,60273658317.22239
TiII,3241.983,0.232,244000000.0,10.0,1,0.8440071923455945,-0.15599280765440549,1.8440071923455945,1,1,3,0.1,6,500000000000.0,3241.639044863808,3242.3129811073154,5.0,0.5951598897435015,5.39461291824596,660450228188.1846,0.1959975436559746,0.35371749189532115,60273658317.22239
TiII,3383.7588,0.3586,175000000.0,10.0,1,0.8440071923455945,-0.15599280765440549,1.8440071923455945,1,1,3,0.1,6,500000000000.0,3383.336439405263,3384.253422902683,5.0,0.5951598897435015,5.39461291824596,660450228188.1846,0.1959975436559746,0.35371749189532115,60273658317.22239
TiII,3066.347,0.0489,250000000.0,10.0,2,8.480658954851213,7.480658954851213,9.480658954851213,2,2,3,0.1,6,400000000000.0,3065.5287413899055,3067.165258610095,1.0,9.48065895472212,5.499999461284211,489282249329.28235,0.010664372897722948,0.2653487123780067,44985462029.51306
TiII,3072.97,0.121,256000000.0,10.0,2,8.480658954851213,7.480658954851213,9.480658954851213,2,2,3,0.1,6,400000000000.0,3072.551461607099,3073.365891374143,1.0,9.48065895472212,5.499999461284211,489282249329.28235,0.010664372897722948,0.2653487123780067,44985462029.51306
TiII,3229.199,0.0687,244000000.0,10.0,2,8.480658954851213,7.480658954851213,9.480658954851213,2,2,3,0.1,6,400000000000.0,3228.7496822078797,3229.6528904304905,1.0,9.48065895472212,5.499999461284211,489282249329.28235,0.010664372897722948,0.2653487123780067,44985462029.51306
TiII,3241.983,0.232,244000000.0,10.0,2,8.480658954851213,7.480658954851213,9.480658954851213,2,2,3,0.1,6,400000000000.0,3241.639044863808,3242.3129811073154,5.0,9.48065895472212,5.499999461284211,489282249329.28235,0.010664372897722948,0.2653487123780067,44985462029.51306
TiII,3383.7588,0.3586,175000000.0,10.0,2,8.480658954851213,7.480658954851213,9.480658954851213,2,2,3,0.1,6,400000000000.0,3383.336439405263,3384.253422902683,5.0,9.48065895472212,5.499999461284211,489282249329.28235,0.010664372897722948,0.2653487123780067,44985462029.51306
