,Wavelength,Flux
0,5794.517944850348,1.0009811960716266
1,5794.554160700677,1.000141365009093
2,5794.590376777356,1.0009425146028563
3,5794.626593080388,1.000436654421637
4,5794.66280960977,1.000521992848078
5,5794.699026365506,1.0014356255159906
6,5794.7352433476,0.9992913119599535
7,5794.7714605560495,1.0001627162618811
8,5794.807677990856,0.9996405174617254
9,5794.843895652024,0.9992003231191974
10,5794.880113539552,0.9992303383201827
11,5794.916331653443,0.9991692082553213
12,5794.952549993697,1.000430971549014
13,5794.988768560319,0.9989707394893499
14,5795.024987353305,0.9996346110311318
15,5795.06120637266,0.998935540262171
16,5795.097425618385,0.9990033452497619
17,5795.13364509048,0.9991645108919031
18,5795.169864788948,0.9992513061607532
19,5795.20608471379,1.000074512473501
20,5795.242304865007,0.999799916665764
21,5795.278525242601,0.9977257467221702
22,5795.314745846574,0.999918058132534
23,5795.350966676924,0.9998508586907239
24,5795.387187733656,0.9992270621345173
25,5795.423409016771,0.9973033172906777
26,5795.459630526269,0.9975572660072206
27,5795.495852262154,0.9988777947785693
28,5795.532074224423,0.9994939011328408
29,5795.56829641308,1.0010225200354919
30,5795.604518828128,1.0005419993415936
31,5795.640741469565,0.9991406149882215
32,5795.676964337396,1.0002921118925232
33,5795.71318743162,0.999622609544904
34,5795.749410752239,0.9989890663360298
35,5795.785634299255,1.0009445333846125
36,5795.821858072669,1.000930996578963
37,5795.858082072479,1.00105409752321
38,5795.894306298694,1.0007082409686976
39,5795.930530751309,1.0023662824278698
40,5795.966755430329,1.0018695560721445
41,5796.002980335752,1.0013399872957263
42,5796.039205467582,1.0007194867615083
43,5796.07543082582,1.0020577169464957
44,5796.111656410468,1.0029743801426014
45,5796.147882221526,1.002094245496654
46,5796.184108258995,1.0019152461669478
47,5796.220334522878,1.0024187919346585
48,5796.256561013178,1.001417304441742
49,5796.292787729893,1.0005599687825697
50,5796.329014673022,1.0006493607646731
51,5796.3652418425745,1.0029061712092668
52,5796.401469238546,1.0020856214723601
53,5796.43769686094,1.0036931930575996
54,5796.473924709759,1.0020965565121953
55,5796.510152784998,1.0020276207747976
56,5796.546381086668,1.0036762494210016
57,5796.582609614763,1.0027719787075366
58,5796.618838369287,0.999724946733986
59,5796.655067350242,0.9985391165427149
60,5796.691296557629,0.9971020941067493
61,5796.72752599145,0.9976309412533194
62,5796.763755651704,0.9963001277097527
63,5796.799985538395,0.9921257282639885
64,5796.836215651523,0.9870528090470236
65,5796.872445991091,0.9797584840490504
66,5796.908676557098,0.9706037056894863
67,5796.944907349547,0.9596510125401275
68,5796.98113836844,0.949966068974618
69,5797.017369613777,0.9383781004216026
70,5797.05360108556,0.9306061017721113
71,5797.08983278379,0.9277392807848458
72,5797.12606470847,0.9266819529231305
73,5797.162296859599,0.9276200067242723
74,5797.198529237181,0.9327529303309828
75,5797.234761841215,0.9327425158239055
76,5797.270994671704,0.9339635467955952
77,5797.307227728647,0.933251664967967
78,5797.343461012049,0.93259799298686
79,5797.37969452191,0.9341244943065604
80,5797.415928258232,0.9374449470249954
81,5797.452162221014,0.9459226750002694
82,5797.48839641026,0.9543475101777467
83,5797.524630825969,0.9605860011357195
84,5797.5608654681455,0.9653857551237935
85,5797.597100336789,0.968510320504921
86,5797.6333354318995,0.9723808451128825
87,5797.66957075348,0.9729153817177608
88,5797.705806301535,0.9723592769382067
89,5797.74204207606,0.9711095350803871
90,5797.77827807706,0.9758243899484556
91,5797.814514304535,0.9809686944310436
92,5797.850750758489,0.9848757253232197
93,5797.886987438921,0.9889056690696889
94,5797.923224345833,0.9893511768106081
95,5797.959461479224,0.9898628045238095
96,5797.9956988391,0.9916331251216093
97,5798.03193642546,0.9895379222217293
98,5798.068174238306,0.9902792519529772
99,5798.1044122776375,0.992166004092932
100,5798.14065054346,0.99664520270618
101,5798.17688903577,0.9982588521509538
102,5798.213127754571,0.9983740073840702
103,5798.249366699865,0.9993745324531258
104,5798.285605871655,1.000606962208214
105,5798.32184526994,1.0006613953925958
106,5798.35808489472,1.0011228007905921
107,5798.394324746001,0.998795751313039
108,5798.4305648237805,0.9974479224002082
109,5798.466805128061,0.9948139252225595
110,5798.503045658846,0.9989069187126078
111,5798.539286416131,1.0001781085600716
112,5798.575527399926,0.999271787757658
113,5798.611768610224,1.000824244995942
114,5798.648010047033,1.0003559981511356
115,5798.684251710351,1.000010332410169
116,5798.720493600179,1.0020142239130467
117,5798.756735716521,0.9984219791932628
118,5798.792978059375,0.9982396923248152
119,5798.829220628746,0.9999289984474575
120,5798.865463424632,1.001439257693441
121,5798.901706447038,1.0014110349951264
122,5798.937949695965,1.0018624215499328
123,5798.97419317141,1.0026232591074122
124,5799.010436873377,1.0017563367372622
125,5799.046680801871,1.0021242896778169
126,5799.082924956889,1.0006718305044264
127,5799.119169338433,1.002376561100592
128,5799.155413946505,1.0004985554908798
129,5799.191658781107,1.0001213658019337
130,5799.22790384224,0.9990752323105647
131,5799.264149129906,0.9986247058222202
132,5799.300394644104,0.9974899731939466
133,5799.336640384839,0.9987357845033936
134,5799.372886352109,0.9989934039479299
