Species,WavelengthAir,OscillatorStrength,Gamma,GammaRef,v_comp,v_rad_init,v_rad_min,v_rad_max,b_comp,n_comp,b_init,b_min,b_max,n_init,w_min,w_max,weight,v_rad_fit,b_fit,n_fit,v_rad_err,b_err,n_err
TiII,3066.347,0.0489,250000000.0,10.0,0,1.2552772629029458,-3.744722737097054,6.255277262902946,0,0,4.889050504288505,0.1,6,850000000000.0,3065.528741389905,3067.165258610095,1.0,0.2801740156260344,3.1602124584208857,531434699876.861,0.14240054969692437,0.2583117895740476,49562730112.675285
TiII,3072.97,0.121,256000000.0,10.0,0,1.2552772629029458,-3.744722737097054,6.255277262902946,0,0,4.889050504288505,0.1,6,850000000000.0,3072.1499740339027,3073.790025966097,1.0,0.2801740156260344,3.1602124584208857,531434699876.861,0.14240054969692437,0.2583117895740476,49562730112.675285
TiII,3229.199,0.0687,244000000.0,10.0,0,1.2552772629029458,-3.744722737097054,6.255277262902946,0,0,4.889050504288505,0.1,6,850000000000.0,3228.33728412588,3230.06071587412,1.0,0.2801740156260344,3.1602124584208857,531434699876.861,0.14240054969692437,0.2583117895740476,49562730112.675285
TiII,3241.983,0.232,244000000.0,10.0,0,1.2552772629029458,-3.744722737097054,6.255277262902946,0,0,4.889050504288505,0.1,6,850000000000.0,3241.616212780216,3242.4031784756257,1.0,0.2801740156260344,3.1602124584208857,531434699876.861,0.14240054969692437,0.2583117895740476,49562730112.675285
TiII,3383.7588,0.3586,175000000.0,10.0,0,1.2552772629029458,-3.744722737097054,6.255277262902946,0,0,4.889050504288505,0.1,6,850000000000.0,3383.2708363009306,3384.221418046747,1.0,0.2801740156260344,3.1602124584208857,531434699876.861,0.14240054969692437,0.2583117895740476,49562730112.675285
TiII,3066.347,0.0489,250000000.0,10.0,1,-10.122910086550148,-15.122910086550148,-5.122910086550148,1,1,4.403909653347869,0.1,6,600000000000.0,3065.528741389905,3067.165258610095,1.0,-10.123381007152538,5.929494206608967,767250161435.0477,0.16066990752690846,0.237794687664145,23721797074.80392
TiII,3072.97,0.121,256000000.0,10.0,1,-10.122910086550148,-15.122910086550148,-5.122910086550148,1,1,4.403909653347869,0.1,6,600000000000.0,3072.1499740339027,3073.790025966097,1.0,-10.123381007152538,5.929494206608967,767250161435.0477,0.16066990752690846,0.237794687664145,23721797074.80392
TiII,3229.199,0.0687,244000000.0,10.0,1,-10.122910086550148,-15.122910086550148,-5.122910086550148,1,1,4.403909653347869,0.1,6,600000000000.0,3228.33728412588,3230.06071587412,1.0,-10.123381007152538,5.929494206608967,767250161435.0477,0.16066990752690846,0.237794687664145,23721797074.80392
TiII,3241.983,0.232,244000000.0,10.0,1,-10.122910086550148,-15.122910086550148,-5.122910086550148,1,1,4.403909653347869,0.1,6,600000000000.0,3241.616212780216,3242.4031784756257,1.0,-10.123381007152538,5.929494206608967,767250161435.0477,0.16066990752690846,0.237794687664145,23721797074.80392
TiII,3383.7588,0.3586,175000000.0,10.0,1,-10.122910086550148,-15.122910086550148,-5.122910086550148,1,1,4.403909653347869,0.1,6,600000000000.0,3383.2708363009306,3384.221418046747,1.0,-10.123381007152538,5.929494206608967,767250161435.0477,0.16066990752690846,0.237794687664145,23721797074.80392
TiII,3066.347,0.0489,250000000.0,10.0,2,8.9603351604733,7.568741280124726,9.568741280124726,2,2,2.9310568219085367,0.1,6,400000000000.0,3065.528741389905,3067.165258610095,1.0,8.766789224675135,5.999999994308079,761465485719.6675,0.3031568853789138,0.40199084263314155,43485027261.39903
TiII,3072.97,0.121,256000000.0,10.0,2,8.9603351604733,7.568741280124726,9.568741280124726,2,2,2.9310568219085367,0.1,6,400000000000.0,3072.1499740339027,3073.790025966097,1.0,8.766789224675135,5.999999994308079,761465485719.6675,0.3031568853789138,0.40199084263314155,43485027261.39903
TiII,3229.199,0.0687,244000000.0,10.0,2,8.9603351604733,7.568741280124726,9.568741280124726,2,2,2.9310568219085367,0.1,6,400000000000.0,3228.33728412588,3230.06071587412,1.0,8.766789224675135,5.999999994308079,761465485719.6675,0.3031568853789138,0.40199084263314155,43485027261.39903
TiII,3241.983,0.232,244000000.0,10.0,2,8.9603351604733,7.568741280124726,9.568741280124726,2,2,2.9310568219085367,0.1,6,400000000000.0,3241.616212780216,3242.4031784756257,1.0,8.766789224675135,5.999999994308079,761465485719.6675,0.3031568853789138,0.40199084263314155,43485027261.39903
TiII,3383.7588,0.3586,175000000.0,10.0,2,8.9603351604733,7.568741280124726,9.568741280124726,2,2,2.9310568219085367,0.1,6,400000000000.0,3383.2708363009306,3384.221418046747,1.0,8.766789224675135,5.999999994308079,761465485719.6675,0.3031568853789138,0.40199084263314155,43485027261.39903
