Species,WavelengthAir,OscillatorStrength,Gamma,GammaRef,v_comp,v_rad_init,v_rad_min,v_rad_max,b_comp,n_comp,b_init,b_min,b_max,n_init,w_min,w_max,weight,v_rad_fit,b_fit,n_fit,v_rad_err,b_err,n_err
TiII,3066.347,0.0489,250000000.0,10.0,0,-5.662186301767145,-6.662186301767145,-4.662186301767145,0,0,1,0.1,6,200000000000.0,3065.5287413899055,3067.165258610095,1.0,-5.55759755792225,2.8032766145596026,254937086066.8248,0.046750347442136526,0.07356681681477428,6661000304.260436
TiII,3072.97,0.121,256000000.0,10.0,0,-5.662186301767145,-6.662186301767145,-4.662186301767145,0,0,1,0.1,6,200000000000.0,3072.1499740339027,3073.790025966097,1.0,-5.55759755792225,2.8032766145596026,254937086066.8248,0.046750347442136526,0.07356681681477428,6661000304.260436
TiII,3229.199,0.0687,244000000.0,10.0,0,-5.662186301767145,-6.662186301767145,-4.662186301767145,0,0,1,0.1,6,200000000000.0,3228.704176246851,3229.3760570942454,1.0,-5.55759755792225,2.8032766145596026,254937086066.8248,0.046750347442136526,0.07356681681477428,6661000304.260436
TiII,3241.983,0.232,244000000.0,10.0,0,-5.662186301767145,-6.662186301767145,-4.662186301767145,0,0,1,0.1,6,200000000000.0,3241.4960901657423,3242.353855618086,5.0,-5.55759755792225,2.8032766145596026,254937086066.8248,0.046750347442136526,0.07356681681477428,6661000304.260436
TiII,3383.7588,0.3586,175000000.0,10.0,0,-5.662186301767145,-6.662186301767145,-4.662186301767145,0,0,1,0.1,6,200000000000.0,3383.1608264532424,3384.087824946166,5.0,-5.55759755792225,2.8032766145596026,254937086066.8248,0.046750347442136526,0.07356681681477428,6661000304.260436
TiII,3066.347,0.0489,250000000.0,10.0,1,-15.509370420066867,-16.509370420066865,-14.509370420066867,1,1,3,0.1,6,50000000000.0,3065.5287413899055,3067.165258610095,1.0,-14.509370420100572,5.99999999974756,110383558714.10002,0.004618020529887575,0.08720033809432927,7967743525.290343
TiII,3072.97,0.121,256000000.0,10.0,1,-15.509370420066867,-16.509370420066865,-14.509370420066867,1,1,3,0.1,6,50000000000.0,3072.1499740339027,3073.790025966097,1.0,-14.509370420100572,5.99999999974756,110383558714.10002,0.004618020529887575,0.08720033809432927,7967743525.290343
TiII,3229.199,0.0687,244000000.0,10.0,1,-15.509370420066867,-16.509370420066865,-14.509370420066867,1,1,3,0.1,6,50000000000.0,3228.704176246851,3229.3760570942454,1.0,-14.509370420100572,5.99999999974756,110383558714.10002,0.004618020529887575,0.08720033809432927,7967743525.290343
TiII,3241.983,0.232,244000000.0,10.0,1,-15.509370420066867,-16.509370420066865,-14.509370420066867,1,1,3,0.1,6,50000000000.0,3241.4960901657423,3242.353855618086,5.0,-14.509370420100572,5.99999999974756,110383558714.10002,0.004618020529887575,0.08720033809432927,7967743525.290343
TiII,3383.7588,0.3586,175000000.0,10.0,1,-15.509370420066867,-16.509370420066865,-14.509370420066867,1,1,3,0.1,6,50000000000.0,3383.1608264532424,3384.087824946166,5.0,-14.509370420100572,5.99999999974756,110383558714.10002,0.004618020529887575,0.08720033809432927,7967743525.290343
TiII,3066.347,0.0489,250000000.0,10.0,2,-28.650553606546083,-29.650553606546083,-27.650553606546083,2,2,3,0.1,6,50000000000.0,3065.5287413899055,3067.165258610095,1.0,-28.876913946235636,3.625938397935038,48328581026.560585,0.20644715981572562,0.3534710544712751,3010872799.542504
TiII,3072.97,0.121,256000000.0,10.0,2,-28.650553606546083,-29.650553606546083,-27.650553606546083,2,2,3,0.1,6,50000000000.0,3072.1499740339027,3073.790025966097,1.0,-28.876913946235636,3.625938397935038,48328581026.560585,0.20644715981572562,0.3534710544712751,3010872799.542504
TiII,3229.199,0.0687,244000000.0,10.0,2,-28.650553606546083,-29.650553606546083,-27.650553606546083,2,2,3,0.1,6,50000000000.0,3228.704176246851,3229.3760570942454,1.0,-28.876913946235636,3.625938397935038,48328581026.560585,0.20644715981572562,0.3534710544712751,3010872799.542504
TiII,3241.983,0.232,244000000.0,10.0,2,-28.650553606546083,-29.650553606546083,-27.650553606546083,2,2,3,0.1,6,50000000000.0,3241.4960901657423,3242.353855618086,5.0,-28.876913946235636,3.625938397935038,48328581026.560585,0.20644715981572562,0.3534710544712751,3010872799.542504
TiII,3383.7588,0.3586,175000000.0,10.0,2,-28.650553606546083,-29.650553606546083,-27.650553606546083,2,2,3,0.1,6,50000000000.0,3383.1608264532424,3384.087824946166,5.0,-28.876913946235636,3.625938397935038,48328581026.560585,0.20644715981572562,0.3534710544712751,3010872799.542504
