result_name,B_init,T_init,delta_B_init,zeta_init,sigma_init,origin_init,B,T,delta_B,zeta,sigma,origin,chi2,redchi,func_evals,B_unc,T_unc,delta_B_unc,zeta_unc,sigma_unc,origin_unc
result1,0.01,2.7,-0.2,-0.5,0.1953,0,0.005528529799100677,37.77663456066908,-0.29116015205902646,-0.4200921771361995,0.19995676874552692,0.03864849102704859,153.7904073818924,0.878802327896528,54,0.0018171134348050095,11.116115688685323,0.07560804825183327,0.062481145613201644,0.0031575826661537653,0.01641668391375212
