result_name,B_init,T_init,delta_B_init,zeta_init,sigma_init,origin_init,B,T,delta_B,zeta,sigma,origin,chi2,redchi,func_evals,B_unc,T_unc,delta_B_unc,zeta_unc,sigma_unc,origin_unc
result1,0.01,2.7,-0.1,-0.1,0.05,0,0.0055185965652691845,99.95729199186675,-0.9306857656063737,0.9507053970209416,0.29998071818659183,0.6131974662029798,238.1737566620284,7.683024408452529,155,0.015790434153580547,5545.178646472128,1.6290563851149942,3.1523290830833246,0.288018896748185,2.0098784058815453
result2,0.005,32.7,-0.4,-0.9,0.1,0.039,0.004937669549143479,99.99993516512636,-0.999999999982777,0.967012420277003,0.3,0.6667671338110792,236.23027623794363,7.620331491546569,4780,,,,,,
result3,0.002,62.5,-0.8,-0.5,0.3,0.072,0.002405982461578163,99.93985770692348,-0.49370634005852154,-0.5695903778649768,0.3,0.2939949483205284,215.2157357642632,6.942443089169781,390,,,,,,
