result_name,B_init,T_init,delta_B_init,zeta_init,sigma_init,origin_init,B,T,delta_B,zeta,sigma,origin,chi2,redchi,func_evals,B_unc,T_unc,delta_B_unc,zeta_unc,sigma_unc,origin_unc
result1,0.01,2.7,-0.1,-0.1,0.05,0,0.00935428946310063,22.8432629869956,-0.44406461852816603,-0.015033456447615334,0.29973481870416996,-0.07763717808686432,641.190625547125,3.663946431697857,24,0.005071826823510138,12.534834040571814,0.15768741963660982,0.1031299600334604,0.040084408079252336,0.03558623717919749
result2,0.005,32.7,-0.4,-0.9,0.1,0.039,0.003945455973921342,34.83288162993565,-0.5309382053357516,-0.9999939167729708,0.27268687072794245,0.04088914339115224,190.433987348692,1.0881942134210971,1059,0.0008626754740279156,7.064300567667976,0.11658122038774965,0.1473039956821042,0.006599209684285728,0.013782790526959805
result3,0.002,62.5,-0.8,-0.5,0.3,0.072,0.003368183402500528,44.31242386732216,-0.8409007191713592,-0.9992426141648446,0.3,0.1712489874198475,263.8968738646323,1.5079821363693275,119,,,,,,
result4,0.0005,32.5,-0.45,-0.01,0.17,0.012,0.0038518359794999274,34.916511937696164,-0.5235869637141746,-0.9999790246852912,0.2723834862684271,0.04474280888657578,191.63124200158754,1.0950356685805003,75,0.001468014322018645,11.232669897588774,0.1699202382201056,0.1913872442348264,0.007134548050466425,0.013314441562825786
result5,0.0075,92.5,-0.23,-0.23,0.23,0.02,0.006488940007268278,25.724409571864904,-0.615711118227343,-0.6810790412339482,0.2661093881323343,0.01615817911405637,197.53056866820893,1.1287461066754796,765,0.0010696113386908718,3.483034324840487,0.07655711267976535,0.09118196735186035,0.008406695832862176,0.01375465773407253
