Species,WavelengthAir,OscillatorStrength,Gamma,GammaRef,v_comp,v_rad_init,v_rad_min,v_rad_max,b_comp,n_comp,b_init,b_min,b_max,n_init,w_min,w_max,weight,v_rad_fit,b_fit,n_fit,v_rad_err,b_err,n_err
NaI,3302.368,0.009,9640000.0,8.0,0,12.50792592158221,7.50792592158221,17.50792592158221,0,0,2.0,0.1,6,80000000000000.0,3302.2049229103686,3303.4886756723035,1.0,12.857331423777014,1.8662487163861727,77063524179002.22,0.010480936849471855,0.010129747876064753,2289170862887.2812
NaI,3302.978,0.00446,9640000.0,8.0,0,12.50792592158221,7.50792592158221,17.50792592158221,0,0,2.0,0.1,6,80000000000000.0,3302.2049229103686,3303.4886756723035,1.0,12.857331423777014,1.8662487163861727,77063524179002.22,0.010480936849471855,0.010129747876064753,2289170862887.2812
NaI,5889.951,0.641,61600000.0,10.0,0,12.50792592158221,7.50792592158221,17.50792592158221,0,0,2.0,0.1,6,80000000000000.0,5889.46325975699,5891.010131238095,1.0,12.857331423777014,1.8662487163861727,77063524179002.22,0.010480936849471855,0.010129747876064753,2289170862887.2812
NaI,5895.924,0.32,61400000.0,10.0,0,12.50792592158221,7.50792592158221,17.50792592158221,0,0,2.0,0.1,6,80000000000000.0,5895.573883252346,5896.892859447012,1.0,12.857331423777014,1.8662487163861727,77063524179002.22,0.010480936849471855,0.010129747876064753,2289170862887.2812
NaI,3302.368,0.009,9640000.0,8.0,1,21.13628658624583,15.970063673270271,25.97006367327027,1,1,3.0,0.1,6,30000000000.0,3302.2049229103686,3303.4886756723035,1.0,20.6329751655701,2.373886177465035,42343812009.94628,0.2954967974530236,0.47623243856205166,6525289870.352302
NaI,3302.978,0.00446,9640000.0,8.0,1,21.13628658624583,15.970063673270271,25.97006367327027,1,1,3.0,0.1,6,30000000000.0,3302.2049229103686,3303.4886756723035,1.0,20.6329751655701,2.373886177465035,42343812009.94628,0.2954967974530236,0.47623243856205166,6525289870.352302
NaI,5889.951,0.641,61600000.0,10.0,1,21.13628658624583,15.970063673270271,25.97006367327027,1,1,3.0,0.1,6,30000000000.0,5889.46325975699,5891.010131238095,1.0,20.6329751655701,2.373886177465035,42343812009.94628,0.2954967974530236,0.47623243856205166,6525289870.352302
NaI,5895.924,0.32,61400000.0,10.0,1,21.13628658624583,15.970063673270271,25.97006367327027,1,1,3.0,0.1,6,30000000000.0,5895.573883252346,5896.892859447012,1.0,20.6329751655701,2.373886177465035,42343812009.94628,0.2954967974530236,0.47623243856205166,6525289870.352302
NaI,3302.368,0.009,9640000.0,8.0,2,2.801919222212594,-2.198080777787406,7.801919222212594,2,2,3.0,0.1,6,30000000000.0,3302.2049229103686,3303.4886756723035,1.0,7.799334717930415,5.999999982757384,152122637782.85663,1.6287731090178212,2.1155694477421156,51002488153.173096
NaI,3302.978,0.00446,9640000.0,8.0,2,2.801919222212594,-2.198080777787406,7.801919222212594,2,2,3.0,0.1,6,30000000000.0,3302.2049229103686,3303.4886756723035,1.0,7.799334717930415,5.999999982757384,152122637782.85663,1.6287731090178212,2.1155694477421156,51002488153.173096
NaI,5889.951,0.641,61600000.0,10.0,2,2.801919222212594,-2.198080777787406,7.801919222212594,2,2,3.0,0.1,6,30000000000.0,5889.46325975699,5891.010131238095,1.0,7.799334717930415,5.999999982757384,152122637782.85663,1.6287731090178212,2.1155694477421156,51002488153.173096
NaI,5895.924,0.32,61400000.0,10.0,2,2.801919222212594,-2.198080777787406,7.801919222212594,2,2,3.0,0.1,6,30000000000.0,5895.573883252346,5896.892859447012,1.0,7.799334717930415,5.999999982757384,152122637782.85663,1.6287731090178212,2.1155694477421156,51002488153.173096
