Species,WavelengthAir,OscillatorStrength,Gamma,GammaRef,v_comp,v_rad_init,v_rad_min,v_rad_max,b_comp,n_comp,b_init,b_min,b_max,n_init,w_min,w_max,weight,v_rad_fit,b_fit,n_fit,v_rad_err,b_err,n_err
TiII,3066.347,0.0489,250000000.0,10.0,0,12.866127795935594,11.866127795935594,13.866127795935594,0,0,3,0.1,6,100000000000.0,3065.5287413899055,3067.165258610095,1.0,13.038160942076994,1.9921067412132283,72632195559.71489,0.07188919571401897,0.111567595038809,3908191895.1400013
TiII,3072.97,0.121,256000000.0,10.0,0,12.866127795935594,11.866127795935594,13.866127795935594,0,0,3,0.1,6,100000000000.0,3072.7091895158255,3073.3288857745197,1.0,13.038160942076994,1.9921067412132283,72632195559.71489,0.07188919571401897,0.111567595038809,3908191895.1400013
TiII,3229.199,0.0687,244000000.0,10.0,0,12.866127795935594,11.866127795935594,13.866127795935594,0,0,3,0.1,6,100000000000.0,3228.8173055155626,3229.606468936535,1.0,13.038160942076994,1.9921067412132283,72632195559.71489,0.07188919571401897,0.111567595038809,3908191895.1400013
TiII,3241.983,0.232,244000000.0,10.0,0,12.866127795935594,11.866127795935594,13.866127795935594,0,0,3,0.1,6,100000000000.0,3241.8316268118133,3242.3170103256057,5.0,13.038160942076994,1.9921067412132283,72632195559.71489,0.07188919571401897,0.111567595038809,3908191895.1400013
TiII,3383.7588,0.3586,175000000.0,10.0,0,12.866127795935594,11.866127795935594,13.866127795935594,0,0,3,0.1,6,100000000000.0,3383.487475430415,3384.165465465391,5.0,13.038160942076994,1.9921067412132283,72632195559.71489,0.07188919571401897,0.111567595038809,3908191895.1400013
TiII,3066.347,0.0489,250000000.0,10.0,1,20.948715070993764,19.948715070993764,21.948715070993764,1,1,3,0.1,6,10000000000.0,3065.5287413899055,3067.165258610095,1.0,20.886438743783877,3.240919141939325,20128008743.90783,0.12582050815374018,0.22394523803275007,816836236.9686495
TiII,3072.97,0.121,256000000.0,10.0,1,20.948715070993764,19.948715070993764,21.948715070993764,1,1,3,0.1,6,10000000000.0,3072.7091895158255,3073.3288857745197,1.0,20.886438743783877,3.240919141939325,20128008743.90783,0.12582050815374018,0.22394523803275007,816836236.9686495
TiII,3229.199,0.0687,244000000.0,10.0,1,20.948715070993764,19.948715070993764,21.948715070993764,1,1,3,0.1,6,10000000000.0,3228.8173055155626,3229.606468936535,1.0,20.886438743783877,3.240919141939325,20128008743.90783,0.12582050815374018,0.22394523803275007,816836236.9686495
TiII,3241.983,0.232,244000000.0,10.0,1,20.948715070993764,19.948715070993764,21.948715070993764,1,1,3,0.1,6,10000000000.0,3241.8316268118133,3242.3170103256057,5.0,20.886438743783877,3.240919141939325,20128008743.90783,0.12582050815374018,0.22394523803275007,816836236.9686495
TiII,3383.7588,0.3586,175000000.0,10.0,1,20.948715070993764,19.948715070993764,21.948715070993764,1,1,3,0.1,6,10000000000.0,3383.487475430415,3384.165465465391,5.0,20.886438743783877,3.240919141939325,20128008743.90783,0.12582050815374018,0.22394523803275007,816836236.9686495
