Species,WavelengthAir,OscillatorStrength,Gamma,GammaRef,v_comp,v_rad_init,v_rad_min,v_rad_max,b_comp,n_comp,b_init,b_min,b_max,n_init,w_min,w_max,weight,v_rad_fit,b_fit,n_fit,v_rad_err,b_err,n_err
NaI,3302.368,0.009,9640000.0,8.0,0,13.119230009977665,7.898468684919424,17.898468684919422,0,0,2.0,0.1,6,50000000000000.0,3302.151565942694,3303.39171947501,8.0,13.119915748942184,1.6077998268819784,55869719346962.91,0.014321496149702413,0.007354975247411736,547939587793.6494
NaI,3302.978,0.00446,9640000.0,8.0,0,13.119230009977665,7.898468684919424,17.898468684919422,0,0,2.0,0.1,6,50000000000000.0,3302.151565942694,3303.39171947501,8.0,13.119915748942184,1.6077998268819784,55869719346962.91,0.014321496149702413,0.007354975247411736,547939587793.6494
NaI,5889.951,0.641,61600000.0,10.0,0,13.119230009977665,7.898468684919424,17.898468684919422,0,0,2.0,0.1,6,50000000000000.0,5889.524441691285,5890.868317310702,1.0,13.119915748942184,1.6077998268819784,55869719346962.91,0.014321496149702413,0.007354975247411736,547939587793.6494
NaI,5895.924,0.32,61400000.0,10.0,0,13.119230009977665,7.898468684919424,17.898468684919422,0,0,2.0,0.1,6,50000000000000.0,5895.4316950734565,5896.884429913531,1.0,13.119915748942184,1.6077998268819784,55869719346962.91,0.014321496149702413,0.007354975247411736,547939587793.6494
NaI,3302.368,0.009,9640000.0,8.0,1,24.29442810944733,24.29442808774024,26.29442808774024,1,1,3.0,0.1,6,100000000000.0,3302.151565942694,3303.39171947501,8.0,24.29443768342568,4.737772924278376,40495554146.90817,1.1694249656909685,1.6836617765235884,10666708657.761576
NaI,3302.978,0.00446,9640000.0,8.0,1,24.29442810944733,24.29442808774024,26.29442808774024,1,1,3.0,0.1,6,100000000000.0,3302.151565942694,3303.39171947501,8.0,24.29443768342568,4.737772924278376,40495554146.90817,1.1694249656909685,1.6836617765235884,10666708657.761576
NaI,5889.951,0.641,61600000.0,10.0,1,24.29442810944733,24.29442808774024,26.29442808774024,1,1,3.0,0.1,6,100000000000.0,5889.524441691285,5890.868317310702,1.0,24.29443768342568,4.737772924278376,40495554146.90817,1.1694249656909685,1.6836617765235884,10666708657.761576
NaI,5895.924,0.32,61400000.0,10.0,1,24.29442810944733,24.29442808774024,26.29442808774024,1,1,3.0,0.1,6,100000000000.0,5895.4316950734565,5896.884429913531,1.0,24.29443768342568,4.737772924278376,40495554146.90817,1.1694249656909685,1.6836617765235884,10666708657.761576
NaI,3302.368,0.009,9640000.0,8.0,2,-6.181913667070925,-11.181913667070926,-1.1819136670709254,2,2,2.0,0.1,6,100000000000.0,3302.151565942694,3303.39171947501,8.0,-4.352389940339371,5.999999993663403,45672302262.4486,1.248181802072578,1.6298002182844056,11211162757.89699
NaI,3302.978,0.00446,9640000.0,8.0,2,-6.181913667070925,-11.181913667070926,-1.1819136670709254,2,2,2.0,0.1,6,100000000000.0,3302.151565942694,3303.39171947501,8.0,-4.352389940339371,5.999999993663403,45672302262.4486,1.248181802072578,1.6298002182844056,11211162757.89699
NaI,5889.951,0.641,61600000.0,10.0,2,-6.181913667070925,-11.181913667070926,-1.1819136670709254,2,2,2.0,0.1,6,100000000000.0,5889.524441691285,5890.868317310702,1.0,-4.352389940339371,5.999999993663403,45672302262.4486,1.248181802072578,1.6298002182844056,11211162757.89699
NaI,5895.924,0.32,61400000.0,10.0,2,-6.181913667070925,-11.181913667070926,-1.1819136670709254,2,2,2.0,0.1,6,100000000000.0,5895.4316950734565,5896.884429913531,1.0,-4.352389940339371,5.999999993663403,45672302262.4486,1.248181802072578,1.6298002182844056,11211162757.89699
