1.837477692000000025e+04 1.590782187218427453e+02
1.837494611000000077e+04 1.472196181030257094e+02
1.837511531000000105e+04 1.750610174842086053e+02
1.837528451000000132e+04 1.735793668653916484e+02
1.837545371000000159e+04 1.373207809687598910e+02
1.837562292000000161e+04 1.611160450721281450e+02
1.837579213000000163e+04 1.698421091754963754e+02
1.837596134000000166e+04 1.143527880010498166e+02
1.837613056000000142e+04 1.405480168266034298e+02
1.837629978000000119e+04 1.579971456521568598e+02
1.837646900000000096e+04 1.571386391998955787e+02
1.837663823000000048e+04 1.633800680254491908e+02
1.837680745000000024e+04 9.990612629537326939e+01
1.837697668999999951e+04 1.186860698431120227e+02
1.837714591999999902e+04 1.426429281130361915e+02
1.837731515999999829e+04 1.339305363829654425e+02
1.837748440000000119e+04 1.983027446528896007e+02
1.837765364000000045e+04 1.531904176449988881e+02
1.837782288999999946e+04 1.290857406371083016e+02
1.837799213999999847e+04 1.634887136292229570e+02
1.837816139000000112e+04 1.567994513435176032e+02
1.837833064999999988e+04 1.402024890578121585e+02
1.837849990999999864e+04 6.249017677211213595e+01
1.837866917000000103e+04 5.801627920859198184e+01
1.837883843999999954e+04 6.213468164507730762e+01
1.837900771000000168e+04 4.599158408155722100e+01
1.837917698000000019e+04 7.596390124022241253e+01
1.837934625999999844e+04 6.638628159920540384e+01
1.837951553000000058e+04 6.451271879450496272e+01
1.837968481999999858e+04 6.752378897833989413e+01
1.837985410000000047e+04 6.034252617363938498e+01
1.838002338999999847e+04 7.305361336894509350e+01
1.838019268000000011e+04 9.747235056425085986e+01
1.838036197000000175e+04 1.187142047710210591e+02
1.838053126999999949e+04 6.160220897779754523e+01
1.838070057000000088e+04 7.348251318456777881e+01
1.838086986999999863e+04 7.227823440281497369e+01
1.838103917999999976e+04 6.226625562106198686e+01
1.838120849000000089e+04 9.426962683930310050e+01
1.838137779999999839e+04 9.165001506902092387e+01
1.838154711999999927e+04 1.489842032987388620e+02
1.838171644000000015e+04 1.298491415284568120e+02
1.838188576000000103e+04 8.139872975816842882e+01
1.838205507999999827e+04 6.562523499935707605e+01
1.838222440999999890e+04 5.967484024054579095e+01
1.838239373999999953e+04 6.410136249320498791e+01
1.838256307999999990e+04 5.378943474586446882e+01
1.838273242000000027e+04 -5.560943001476175596e+00
1.838290176000000065e+04 -2.386517074881680855e+01
1.838307110000000102e+04 -1.915403148468681138e+01
1.838324045000000115e+04 -1.464284222055664486e+01
1.838340980000000127e+04 3.020679704357348783e+01
1.838357915000000139e+04 4.975645331917428393e+01
1.838374851000000126e+04 1.324983595947750246e+02
1.838391787000000113e+04 8.971726587037585432e+01
1.838408723000000100e+04 7.289767214597679867e+01
1.838425659000000087e+04 5.072424543304828148e+01
1.838442596000000049e+04 -1.656864268409435681e+00
1.838459533999999985e+04 8.469759018662102790e+00
1.838476470999999947e+04 1.403479931720448803e+01
1.838493408999999883e+04 4.711523961574675923e+01
1.838510346999999820e+04 2.572647991429516878e+01
1.838527285000000120e+04 5.686078722430829657e+01
1.838544224000000031e+04 6.457199453432122027e+01
1.838561162999999942e+04 1.238678688558049998e+02
1.838578102999999828e+04 1.539406761658241294e+02
1.838595042000000103e+04 2.084057504873079552e+02
1.838611981999999989e+04 1.885768148599086089e+02
1.838628922999999850e+04 1.660776283429329396e+02
1.838645863000000099e+04 1.344015259294553744e+02
1.838662803999999960e+04 1.175869735159778884e+02
1.838679744999999821e+04 1.357801052060233360e+02
1.838696687000000020e+04 1.464655868960562657e+02
1.838713628999999855e+04 1.595433685861016784e+02
1.838730571000000054e+04 1.511058343796453300e+02
1.838747513999999865e+04 1.348682160696907886e+02
1.838764456000000064e+04 1.568999159667448566e+02
1.838781399999999849e+04 1.060931317603008210e+02
1.838798343000000023e+04 8.203248165736727060e+01
1.838815287000000171e+04 8.142573155442130428e+01
1.838832230999999956e+04 1.221804814514878217e+02
1.838849175000000105e+04 1.833583654520524533e+02
1.838866119999999864e+04 1.503824494526295439e+02
1.838883064999999988e+04 2.064987834532065563e+02
1.838900010000000111e+04 1.865151515572816834e+02
1.838916955999999846e+04 1.336161696613692129e+02
1.838933901999999944e+04 1.513325377654568911e+02
1.838950848000000042e+04 1.601181558695443528e+02
1.838967794000000140e+04 1.549884080771300887e+02
1.838984740999999849e+04 1.397894443882386213e+02
1.839001688999999897e+04 1.033135965958367706e+02
1.839018635999999969e+04 1.401761829069454279e+02
1.839035584000000017e+04 1.588926192180540511e+02
1.839052532000000065e+04 1.401783055291625715e+02
1.839069480000000112e+04 1.775870759437818833e+02
1.839086429000000135e+04 1.844189463584009445e+02
1.839103378000000157e+04 1.573585508765305576e+02
1.839120328000000154e+04 1.224288712911497896e+02
1.839137277000000176e+04 1.320915258092794602e+02
1.839154227000000174e+04 1.136311644309197391e+02
1.839171178000000145e+04 1.089323189490494315e+02
1.839188128000000142e+04 9.241040757068958555e+01
1.839205079000000114e+04 1.017653961923298311e+02
1.839222030000000086e+04 1.277204689174806163e+02
1.839238982000000033e+04 1.360908916426313908e+02
1.839255933999999979e+04 1.776151643677820857e+02
1.839272885999999926e+04 1.473778870929328377e+02
1.839289837999999872e+04 1.136591786620660969e+02
1.839306791000000158e+04 1.207421351424359273e+02
1.839323744000000079e+04 1.699097933426475038e+02
1.839340697999999975e+04 2.047697015428593659e+02
1.839357651999999871e+04 1.481988597430716936e+02
1.839374606000000131e+04 1.654588179432832931e+02
1.839391560000000027e+04 1.705956278633369720e+02
1.839408514999999898e+04 1.499324877833912524e+02
1.839425470000000132e+04 1.306231977034448164e+02
1.839442425000000003e+04 1.736523593433403221e+02
1.839459380999999848e+04 1.847661209832365330e+02
1.839476337000000058e+04 1.814568326231320725e+02
1.839493292999999903e+04 1.098013942630281008e+02
1.839510249000000113e+04 7.961515762276553687e+01
1.839527205999999933e+04 8.830587098250350664e+01
1.839544163000000117e+04 8.089658606208286074e+01
1.839561120999999912e+04 7.151805114166279509e+01
1.839578079000000071e+04 6.000871622124213900e+01
1.839595036999999866e+04 1.149225313008220155e+02
1.839611995000000024e+04 1.065439981002438117e+02
1.839628954000000158e+04 4.967316489966503923e+01
1.839645912999999928e+04 8.671003169908681230e+01
1.839662872000000061e+04 5.953150021835051575e+01
1.839679832000000170e+04 1.370681873761361658e+01
1.839696791999999914e+04 4.762058725687734295e+01
1.839713752000000022e+04 8.114975749598295351e+01
1.839730713000000105e+04 9.940972773508792670e+01
1.839747673999999824e+04 5.268504797419348051e+01
1.839764634999999907e+04 9.089881993314099873e+01
1.839781596999999965e+04 1.102049418920886410e+02
1.839798559000000023e+04 6.098026385103605662e+01
1.839815521000000081e+04 4.223248580998347279e+01
1.839832483000000138e+04 5.090010948877295505e+01
1.839849446000000171e+04 4.064468316756176591e+01
1.839866408999999840e+04 8.165850856619294973e+01
1.839883372999999847e+04 1.001338339648242481e+02
1.839900336999999854e+04 1.199860593634555244e+02
1.839917300999999861e+04 1.579152347620868113e+02
1.839934264999999868e+04 1.475290118805600059e+02
1.839951229999999850e+04 1.114274389990332566e+02
1.839968194999999832e+04 8.066274374120132507e+01
1.839985160000000178e+04 1.036338576217240188e+02
1.840002126000000135e+04 1.088973215022467684e+02
1.840019092000000092e+04 8.489918538276947402e+01
1.840036058000000048e+04 8.485494926329215559e+01
1.840053024000000005e+04 3.317988831851084797e+01
1.840069990999999936e+04 3.912022737372944903e+01
1.840086957999999868e+04 -4.001008396365023145e+00
1.840103926000000138e+04 -4.991494166450479497e+00
1.840120894000000044e+04 -3.548197993653593585e+01
1.840137861999999950e+04 -4.527241570662135928e+01
1.840154829999999856e+04 -2.397062630201980937e+01
1.840171799000000101e+04 5.063121310259066377e+01
1.840188767999999982e+04 7.831762768189696544e+01
1.840205737999999837e+04 4.235021708649856009e+01
1.840222707000000082e+04 3.264428166580489687e+01
1.840239676999999938e+04 4.583837141979824992e+01
1.840256648000000132e+04 1.017247859991047108e+02
1.840273617999999988e+04 1.011496257530981211e+02
1.840290589000000182e+04 9.988216550710035335e+01
1.840307560000000012e+04 1.289685304357896030e+02
1.840324532000000181e+04 1.572779453644880050e+02
1.840341503999999986e+04 1.541797102931772088e+02
1.840358476000000155e+04 1.336275503965714506e+02
1.840375448999999935e+04 9.700621532526076862e+01
1.840392421000000104e+04 6.491563060335079172e+01
1.840409394999999859e+04 9.159427070673609705e+01
1.840426368000000002e+04 7.113443598481717345e+01
1.840443342000000121e+04 7.412070126290734606e+01
1.840460315999999875e+04 7.976856654098844501e+01
1.840477289999999994e+04 5.452405699376549819e+01
1.840494265000000087e+04 -3.674252553457449721e+00
1.840511240000000180e+04 -3.341812100671290864e+00
1.840528214999999909e+04 2.829053526801658336e+00
1.840545190999999977e+04 7.499919154274607536e+00
1.840562167000000045e+04 2.980923478174759111e+01
1.840579143000000113e+04 8.775702558391651564e+01
1.840596120000000155e+04 1.097509663860945466e+02
1.840613096999999834e+04 7.783720718826327811e+01
1.840630073999999877e+04 6.746189799043224866e+01
1.840647050999999919e+04 5.344585400305663825e+01
1.840664028999999937e+04 2.042515640062106286e+00
1.840681006999999954e+04 6.406224219411626564e+01
1.840697985999999946e+04 5.987426874817026601e+01
1.840714964999999938e+04 5.714779530222438098e+01
1.840731943999999930e+04 9.500597185627850649e+01
1.840748922999999922e+04 5.000256332738126730e+01
1.840765902999999889e+04 8.317610479848406158e+01
1.840782882999999856e+04 8.501884626958678837e+01
1.840799862999999823e+04 1.086462026577254392e+02
1.840816844000000128e+04 9.937350904587685818e+01
1.840833825000000070e+04 7.729316543402831030e+01
1.840850806000000011e+04 1.076358367392282389e+02
1.840867787999999928e+04 7.354005804442840599e+01
1.840884769999999844e+04 9.681352934961569190e+01
1.840901752000000124e+04 1.231408006548157346e+02
1.840918734000000040e+04 1.941526868770645251e+02
1.840935716999999931e+04 1.599491730993131569e+02
1.840952699999999822e+04 1.977610242385977699e+02
1.840969684000000052e+04 2.266113253778951275e+02
1.840986667999999918e+04 1.548616265171798432e+02
1.841003652000000147e+04 1.058581276564771088e+02
1.841020636000000013e+04 7.198529371282324973e+01
1.841037620999999854e+04 1.299586597691564975e+02
1.841054606000000058e+04 1.251781258255024341e+02
1.841071590999999898e+04 1.476976067988844079e+02
1.841088577000000078e+04 1.139555377722790581e+02
1.841105562999999893e+04 7.087501874566100923e+01
1.841122549000000072e+04 5.380981463610430637e+01
1.841139535999999862e+04 4.189081052653500592e+01
1.841156523000000016e+04 6.577945641696555867e+01
1.841173510000000169e+04 8.643731722445750165e+01
1.841190497999999934e+04 1.070029131148880879e+02
1.841207485000000088e+04 1.091760888394286440e+02
1.841224473999999827e+04 1.602108996469080466e+02
1.841241461999999956e+04 1.443302253714358585e+02
1.841258451000000059e+04 1.174880510959636695e+02
1.841275440000000162e+04 1.138304768205043729e+02
1.841292428999999902e+04 1.068267674620808521e+02
1.841309418999999980e+04 1.117460581036574467e+02
1.841326409000000058e+04 5.088427147663276173e+01
1.841343400000000111e+04 5.219600722818665872e+01
1.841360389999999825e+04 -2.362307534658998520e+01
1.841377380999999878e+04 -2.851142624769033773e+01
1.841394372999999905e+04 -1.549200882246691435e+01
1.841411363999999958e+04 -1.600340972356718794e+01
1.841428355999999985e+04 8.208239375332482268e+00
1.841445348000000013e+04 -1.173392985209170547e+01
1.841462341000000015e+04 8.123900920484288690e+00
1.841479334000000017e+04 -2.295218306939773356e+00
1.841496327000000019e+04 -2.145105860687635868e+00
1.841513320999999996e+04 -1.097962508811178850e+01
1.841530313999999998e+04 1.408919031816594725e+00
1.841547308999999950e+04 5.036673147806880024e+01
1.841564302999999927e+04 2.250142559799712672e+01
1.841581297999999879e+04 5.181301971792561289e+01
1.841598292999999830e+04 7.515541383784739082e+01
1.841615288000000146e+04 5.054393963145196267e+01
1.841632284000000072e+04 2.250941542505665893e+01
1.841649279999999999e+04 4.921329121866119749e+01
1.841666275999999925e+04 4.304029868594216168e+01
1.841683272999999826e+04 7.523650615321639634e+01
1.841700270000000091e+04 6.518651362049729414e+01
1.841717266999999993e+04 4.962885276145436819e+01
1.841734264999999868e+04 8.789429190240491607e+01
1.841751263000000108e+04 7.475198104336209326e+01
1.841768260999999984e+04 1.306404701843191560e+02
1.841785258999999860e+04 1.061520409989459495e+02
1.841802258000000074e+04 1.208405118135792691e+02
1.841819256999999925e+04 8.532126430188225186e+01
1.841836257000000114e+04 6.641741679019185085e+01
1.841853256999999940e+04 6.109046927849476560e+01
1.841870257000000129e+04 4.917122176680447865e+01
1.841887256999999954e+04 6.451350592878361567e+01
1.841904258000000118e+04 9.235579009076957391e+01
1.841921258999999918e+04 1.192673242527488355e+02
1.841938260000000082e+04 8.287879008841093764e+01
1.841955261999999857e+04 7.393645592406630840e+01
1.841972263999999996e+04 5.527102175972186160e+01
1.841989266000000134e+04 5.576711926906011740e+01
1.842006268999999884e+04 4.674265668692282816e+01
1.842023271999999997e+04 9.113529849398832994e+01
1.842040275000000111e+04 9.819714030106831615e+01
1.842057277999999860e+04 7.555124231467516438e+01
1.842074281999999948e+04 1.039976545348235959e+02
1.842091287000000011e+04 7.492100654843056873e+01
1.842108291000000099e+04 1.062058687685789664e+02
1.842125296000000162e+04 1.131522309887418487e+02
1.842142300999999861e+04 1.207678432088900990e+02
1.842159305999999924e+04 8.041421563557992158e+01
1.842176311999999962e+04 9.229133806226980141e+01
1.842193317999999999e+04 8.269147069550103879e+01
1.842210325000000012e+04 5.339939312219087242e+01
1.842227331000000049e+04 7.611492575542217764e+01
1.842244338000000062e+04 8.022271859519480586e+01
1.842261346000000049e+04 1.402229012284261671e+02
1.842278353000000061e+04 1.154152940681988184e+02
1.842295361000000048e+04 1.394846369079715487e+02
1.842312369000000035e+04 1.737077899542857722e+02
1.842329377999999997e+04 9.576174300059983580e+01
1.842346386999999959e+04 9.146179604691405984e+01
1.842363395999999921e+04 8.456185929976959414e+01
1.842380405999999857e+04 1.208696123460837271e+02
1.842397414999999819e+04 1.266003858054663169e+02
1.842414426000000094e+04 1.117003990583219775e+02
1.842431436000000031e+04 1.170619225177190401e+02
1.842448446999999942e+04 1.539080959771159769e+02
1.842465457999999853e+04 1.702696194364984876e+02
1.842482469000000128e+04 1.327926531024370433e+02
1.842499481000000014e+04 9.538493676837560997e+01
1.842516492999999900e+04 9.050797043429952282e+01
1.842533505000000150e+04 9.092326430677951521e+01
1.842550518000000011e+04 6.447705817925941574e+01
1.842567530999999872e+04 1.349000520517248560e+02
1.842584544000000096e+04 1.166076061307461487e+02
1.842601557999999932e+04 9.269206020975309457e+01
1.842618572000000131e+04 1.163073642887744654e+02
1.842635585999999967e+04 6.226102857432283599e+01
1.842652601000000141e+04 7.032243265334409443e+01
1.842669614999999976e+04 8.197610714543395716e+01
1.842686631000000125e+04 1.047748677471175824e+02
1.842703645999999935e+04 7.980478821607812279e+01
1.842720662000000084e+04 4.944235868504074460e+01
1.842737677999999869e+04 7.673377915400124039e+01
1.842754694000000018e+04 8.973289414696694166e+01
1.842771711000000141e+04 5.448590913993450613e+01
1.842788727999999901e+04 1.079271865690532195e+01
1.842805745999999999e+04 6.032258364987092136e+01
1.842822763000000123e+04 5.666784316684368150e+01
1.842839780999999857e+04 5.546694720781965771e+01
1.842856799999999930e+04 2.741225672479038167e+01
1.842873818000000028e+04 4.035751076576639207e+01
1.842890837000000101e+04 1.185661480674230006e+01
1.842907856000000174e+04 4.874801337172527838e+01
1.842924875999999858e+04 9.350096193670640332e+01
1.842941895999999906e+04 9.333856050168742513e+01
1.842958915999999954e+04 1.400685906666853953e+01
1.842975936000000002e+04 3.143675215565463077e+01
1.842992957000000024e+04 2.495124524464085880e+01
1.843009978000000046e+04 2.863493285763217955e+01
1.843027000000000044e+04 9.844172047062340880e+01
1.843044022000000041e+04 8.553315808361480777e+01
1.843061044000000038e+04 6.714759569660611760e+01
1.843078066000000035e+04 4.392362783360260892e+01
1.843095089000000007e+04 7.363810997059897545e+01
1.843112111999999979e+04 1.269756421075954904e+02
1.843129134999999951e+04 1.248747687685970504e+02
1.843146158999999898e+04 1.560045954295985666e+02
1.843163182999999844e+04 9.964982209059814977e+01
1.843180207000000155e+04 9.772584327560491602e+01
1.843197232000000076e+04 7.800181446061151291e+01
1.843214256999999998e+04 9.283938564561833573e+01
1.843231281999999919e+04 1.097615568306250680e+02
1.843248306999999841e+04 1.146298225396348016e+02
1.843265333000000101e+04 7.240583824864665985e+01
1.843282358999999997e+04 3.912598481663735583e+00
1.843299385999999868e+04 3.042408714678572323e+00
1.843316413000000102e+04 2.385686894769560240e+01
1.843333439999999973e+04 5.704057918071259792e+01
1.843350466999999844e+04 5.810888393773268490e+01
1.843367495000000054e+04 2.340082539208276557e+01
1.843384522999999899e+04 3.945507068037795761e+01
1.843401551000000109e+04 5.812471328164633633e+01
1.843418579999999929e+04 3.646355588291362437e+01
1.843435609000000113e+04 5.283319579715407599e+01
1.843452638999999908e+04 4.148743839842143188e+01
1.843469668000000092e+04 4.432627831266188423e+01
1.843486697999999888e+04 9.714206822690130139e+01
1.843503728000000046e+04 1.042117054541130301e+02
1.843520759000000180e+04 7.535054268132557809e+01
1.843537789999999950e+04 3.895092990853720494e+01
1.843554821000000084e+04 3.951314448721973349e+00
1.843571852999999828e+04 3.378250167593353126e+01
1.843588883999999962e+04 2.072133352908940651e+01
1.843605917000000045e+04 5.059096806927311718e+01
1.843622949000000153e+04 3.312979992242992466e+01
1.843639981999999873e+04 4.206093177558580010e+01
1.843657014999999956e+04 7.063056362874169736e+01
1.843674048000000039e+04 1.332329279486964424e+01
1.843691082000000097e+04 3.392871960997695169e+00
1.843708116000000155e+04 9.548011271266432232e-01
1.843725149999999849e+04 4.501327606226823264e+00
1.843742184999999881e+04 2.765555408532691217e+01
1.843759219999999914e+04 8.071330564426943965e+00
1.843776254999999946e+04 6.457170435649925366e+01
1.843793290999999954e+04 8.631052814857162048e+01
1.843810326999999961e+04 1.037032519406437814e+02
1.843827362999999968e+04 8.076512304568814216e+01
1.843844399999999951e+04 8.411164415073255896e+01
1.843861436999999933e+04 5.631976525577692883e+01
1.843878473999999915e+04 1.019200863608214149e+02
1.843895510999999897e+04 1.376589547788378241e+02
1.843912548999999854e+04 3.419007319685340462e+01
1.843929587000000174e+04 3.958278892784210257e+01
1.843946626000000106e+04 7.530620734585863829e+01
1.843963664000000063e+04 6.923737307684723419e+01
1.843980702999999994e+04 5.170693612080810908e+01
1.843997742999999900e+04 6.184579916476786821e+01
1.844014783000000170e+04 2.586151220872864087e+01
1.844031823000000077e+04 1.026849752526894690e+02
1.844048862999999983e+04 1.116094206164777916e+02
1.844065903999999864e+04 5.848250814062123482e+01
1.844082945000000109e+04 4.284789566475228639e+01
1.844099985999999990e+04 4.112868318888354224e+01
1.844117026999999871e+04 4.460180434294943552e+01
1.844134069000000090e+04 4.873650912692562542e+01
1.844151111999999921e+04 6.904038028099148505e+01
1.844168154000000141e+04 5.882893506496770897e+01
1.844185196999999971e+04 5.297898984895618923e+01
1.844202240000000165e+04 -7.770871737145171210e+00
1.844219283999999971e+04 -3.505926695315667985e+01
1.844236327000000165e+04 3.332935509066453506e+01
1.844253371999999945e+04 2.014099350457559012e+01
1.844270416000000114e+04 2.525266554839674882e+01
1.844287460999999894e+04 -1.366412407769757920e+00
1.844304506000000038e+04 1.183755963606370187e+01
1.844321551000000181e+04 -3.181484690192519338e+00
1.844338596999999936e+04 -2.118517901643656387e+01
1.844355643000000055e+04 3.159577665731956131e+01
1.844372689000000173e+04 5.364601596098577829e+01
1.844389735999999903e+04 4.707315526466425126e+01
1.844406782999999996e+04 2.142334456834282719e+01
1.844423830000000089e+04 4.171976750194380656e+01
1.844440878000000157e+04 2.456995680561021800e+01
1.844457924999999886e+04 6.961256336913368159e+01
1.844474973999999929e+04 5.717048630273473009e+01
1.844492021999999997e+04 9.766694286625829591e+01
1.844509071000000040e+04 1.894799942978193030e+01
1.844526120000000083e+04 5.069828962322787902e+01
1.844543170000000100e+04 4.717164618675144538e+01
1.844560219000000143e+04 6.818352001012010533e+01
1.844577270000000135e+04 9.456461020356618974e+01
1.844594320000000153e+04 1.466918840269347584e+02
1.844611371000000145e+04 1.244191578503033497e+02
1.844628422000000137e+04 1.721233316736719416e+02
1.844645473000000129e+04 9.256603912696311909e+01
1.844662525000000096e+04 7.088564658025416065e+01
1.844679577000000063e+04 9.708220403354528116e+01
1.844696629000000030e+04 1.115248951167588984e+02
1.844713681999999972e+04 1.143137861999724691e+02
1.844730734999999913e+04 1.191871972357488403e+02
1.844747787999999855e+04 5.973658363626702794e+01
