wno	int
27160.72078	334.5623
27161.16249	329.08845
27161.60423	333.68089
27162.04597	332.58214
27162.48773	332.4551
27162.9295	334.89783
27163.37129	331.00198
27163.8131	326.04656
27164.25491	319.37479
27164.69674	328.92536
27165.13859	333.4013
27165.58045	328.2739
27166.02233	327.64365
27166.46421	334.08725
27166.90612	335.67819
27167.34804	336.4995
27167.78997	341.35673
27168.23192	327.2793
27168.67388	320.03524
27169.11585	328.0781
27169.55784	332.08497
27169.99985	329.97283
27170.44187	331.2081
27170.8839	333.078
27171.32595	340.49804
27171.76801	345.35009
27172.21009	358.42816
27172.65218	346.1868
27173.09428	335.5102
27173.5364	389.8716
27173.97854	372.733
27174.42069	351.47995
27174.86285	353.36615
27175.30503	354.6221
27175.74722	353.0116
27176.18943	416.4856
27176.63165	360.3988
27177.07388	372.1305
27177.51613	407.7359
27177.9584	403.0486
27178.40068	377.888
27178.84297	360.8275
27179.28528	363.31814
27179.7276	359.19103
27180.16993	367.3062
27180.61229	406.10298
27181.05465	420.72074
27181.49703	438.6413
27181.93942	515.8749
27182.38183	522.25261
27182.82426	505.1993
27183.26669	593.162
27183.70915	542.4608
27184.15161	521.2933
27184.59409	508.2582
27185.03659	502.96574
27185.4791	506.8563
27185.92162	449.8628
27186.36416	431.4192
27186.80671	432.69981
27187.24928	424.9753
27187.69186	405.29623
27188.13446	422.3782
27188.57707	425.58482
27189.0197	409.9625
27189.46234	408.0753
27189.90499	407.1917
27190.34766	391.6821
27190.79034	388.19688
27191.23304	379.78289
27191.67575	360.61045
27192.11848	359.77673
27192.56122	355.2622
27193.00397	349.4355
27193.44674	339.1577
27193.88953	335.1452
27194.33233	321.30117
27194.77514	329.32768
27195.21797	330.8805
27195.66081	320.54654
27196.10367	317.62661
27196.54654	315.00838
27196.98942	322.1779
27197.43232	323.67027
27197.87524	317.34105
27198.31817	318.67964
27198.76111	320.56169
27199.20407	327.31739
27199.64704	329.6438
27200.09003	316.7905
27200.53303	315.19507
27200.97604	324.3933
27201.41907	328.54089
27201.86212	327.0711
27202.30518	307.36318
27202.74825	309.6855
27203.19134	319.54653
27203.63444	320.3264
27204.07756	313.70204
27204.52069	317.0751
27204.96383	323.88201
27205.407	318.78431
27205.85017	317.8342
27206.29336	329.76732
27206.73656	314.4462
27207.17978	313.411
27207.62301	308.86832
27208.06626	312.10856
27208.50952	311.50468
27208.9528	311.5239
27209.39609	327.75992
27209.8394	326.6028
27210.28271	316.96391
27210.72605	327.45586
27211.1694	322.90966
27211.61276	321.6517
27212.05614	320.08697
27212.49953	310.818
27212.94294	307.25377
27213.38636	308.62203
27213.82979	310.39553
27214.27324	315.75986
27214.71671	309.37816
27215.16019	306.53902
27215.60368	306.6364
27216.04719	306.03918
27216.49071	310.7882
27216.93425	311.0006
27217.3778	305.6945
27217.82137	307.1302
27218.26495	329.4489
27218.70854	340.76506
27219.15215	334.8328
27219.59577	333.02686
27220.03941	341.24463
27220.48307	338.2536
27220.92673	339.35248
27221.37042	350.6647
27221.81411	347.85769
27222.25782	342.11908
27222.70155	346.17385
27223.14529	343.4023
27223.58904	347.27387
27224.03281	333.207
27224.4766	332.1347
27224.92039	329.64489
27225.36421	333.0644
27225.80803	327.48177
27226.25187	327.47913
27226.69573	326.5566
27227.1396	327.585
27227.58349	318.91249
27228.02739	323.34213
27228.4713	321.0262
27228.91523	319.62001
27229.35917	321.4884
27229.80313	323.68535
27230.2471	325.8907
27230.69109	323.94723
27231.13509	326.16593
27231.5791	318.38295
27232.02313	321.8614
27232.46718	323.0866
27232.91124	321.37486
27233.35531	322.493
27233.7994	329.3214
27234.2435	326.50886
27234.68762	312.96331
27235.13175	309.08537
27235.5759	306.15171
27236.02006	312.3305
27236.46424	312.7152
27236.90843	316.03766
27237.35263	306.1451
27237.79685	304.3624
27238.24108	302.56118
27238.68533	304.7604
27239.12959	302.96518
27239.57387	298.68893
27240.01816	299.21642
27240.46247	301.2791
27240.90679	307.3113
27241.35112	315.80435
27241.79547	309.01124
27242.23984	307.86742
27242.68422	300.8464
27243.12861	296.61797
27243.57302	298.4496
27244.01744	299.5258
27244.46188	298.4402
27244.90633	297.29819
27245.35079	312.3722
27245.79528	318.7423
27246.23977	319.54955
27246.68428	320.25534
27247.1288	311.52889
27247.57334	311.5244
27248.0179	311.97581
27248.46246	311.16441
27248.90705	316.89285
27249.35164	319.22644
27249.79626	319.93018
27250.24088	319.95871
27250.68552	321.34346
27251.13018	322.4824
27251.57485	327.55277
27252.01953	318.3604
27252.46423	313.4792
27252.90894	313.06722
27253.35367	312.00302
27253.79841	312.2221
27254.24317	311.33396
27254.68794	315.07905
27255.13273	315.90449
27255.57753	317.7293
27256.02234	320.9963
27256.46717	321.20737
27256.91202	321.0666
27257.35688	320.25012
27257.80175	327.04212
27258.24664	326.4578
27258.69154	314.2231
27259.13646	309.17611
27259.58139	316.101
27260.02634	323.1455
27260.4713	321.1778
27260.91627	318.8792
27261.36126	315.1627
27261.80627	316.81701
27262.25129	319.62646
27262.69632	315.19305
27263.14137	315.1206
27263.58643	317.64077
27264.03151	316.57497
27264.4766	319.58712
27264.92171	317.5627
27265.36683	317.36265
27265.81196	321.07457
27266.25711	322.0522
27266.70228	319.56806
27267.14746	323.0083
27267.59265	321.89306
27268.03786	315.1498
27268.48308	308.33537
27268.92832	313.157
27269.37357	316.87877
27269.81884	315.89109
27270.26412	315.9956
27270.70942	315.62699
27271.15473	315.53597
27271.60005	317.64535
27272.04539	317.3982
27272.49075	312.7533
27272.93612	306.7445
27273.3815	306.6359
27273.8269	304.6513
27274.27231	303.9689
27274.71774	302.78455
27275.16318	303.46253
27275.60864	302.8314
27276.05411	303.32015
27276.49959	303.67158
27276.94509	302.1705
27277.39061	304.02182
27277.83614	302.28946
27278.28168	302.7353
27278.72724	307.0779
27279.17281	310.86958
27279.6184	301.1687
27280.064	298.6043
27280.50962	302.77512
27280.95525	301.11164
27281.4009	304.7792
27281.84656	304.0072
27282.29223	301.60105
27282.73792	308.5019
27283.18363	307.61518
27283.62935	299.57626
27284.07508	300.9277
27284.52083	303.20102
27284.96659	296.38061
27285.41237	297.17396
27285.85816	294.5484
27286.30397	294.42581
27286.74979	293.98739
27287.19562	293.15544
27287.64147	296.2059
27288.08734	300.47608
27288.53322	297.52247
27288.97911	297.41999
27289.42502	299.61284
27289.87095	308.5487
27290.31688	306.15801
27290.76284	296.5037
27291.20881	295.08466
27291.65479	294.5407
27292.10078	297.15931
27292.5468	302.54703
27292.99282	301.83189
27293.43886	305.86056
27293.88492	305.34497
27294.33099	305.57392
27294.77707	302.78835
27295.22317	300.64973
27295.66928	299.28599
27296.11541	301.48385
27296.56155	299.6044
27297.00771	298.31997
27297.45388	303.68347
27297.90007	305.9985
27298.34627	299.92865
27298.79249	304.22501
27299.23872	305.0275
27299.68496	303.54927
27300.13122	306.293
27300.5775	312.11532
27301.02379	304.69531
27301.47009	303.61283
27301.91641	303.45
27302.36274	305.57892
27302.80909	314.45939
27303.25545	309.73261
27303.70183	306.4268
27304.14822	309.3619
27304.59463	309.30431
27305.04105	308.16513
27305.48748	305.72663
27305.93393	312.06353
27306.3804	315.1389
27306.82688	310.16277
27307.27337	311.86637
27307.71988	305.28
27308.1664	303.35404
27308.61294	306.21599
27309.05949	306.66391
27309.50606	314.40002
27309.95264	313.1698
27310.39924	306.67532
27310.84585	312.0818
27311.29248	313.5249
27311.73912	315.14011
27312.18577	311.8078
27312.63244	304.99907
27313.07912	305.32504
27313.52582	306.5266
27313.97254	313.0531
27314.41927	319.7076
27314.86601	320.175
27315.31277	318.56009
27315.75954	311.66036
27316.20633	312.22879
27316.65313	313.84022
27317.09994	317.1809
27317.54677	319.47725
27317.99362	314.8367
27318.44048	311.1331
27318.88735	310.2913
27319.33424	308.0968
27319.78115	301.5652
27320.22807	300.93474
27320.675	303.2143
27321.12195	303.5191
27321.56891	305.9479
27322.01589	309.2179
27322.46288	309.59986
27322.90989	309.6362
27323.35691	306.5128
27323.80395	304.98479
27324.251	306.23324
27324.69806	303.9829
27325.14514	297.3977
27325.59224	297.2037
27326.03935	297.9975
27326.48647	299.7966
27326.93361	303.49573
27327.38076	302.28039
27327.82793	304.31405
27328.27511	305.19836
27328.72231	307.92643
27329.16952	304.9826
27329.61675	299.29894
27330.06399	301.3989
27330.51125	304.26408
27330.95852	302.60307
27331.4058	305.2834
27331.8531	304.6975
27332.30042	304.51733
27332.74775	305.9201
27333.19509	307.06806
27333.64245	306.8326
27334.08983	304.75939
27334.53721	308.82318
27334.98462	303.4718
27335.43203	300.28263
27335.87947	301.8992
27336.32691	304.67875
27336.77438	302.21074
27337.22185	304.9921
27337.66934	306.837
27338.11685	307.0925
27338.56437	303.6481
27339.0119	299.82588
27339.45945	308.4805
27339.90702	306.65417
27340.3546	304.76652
27340.80219	310.5823
27341.2498	311.35189
27341.69742	310.48657
27342.14506	309.00181
27342.59272	308.78047
27343.04038	308.97578
27343.48806	316.6677
27343.93576	315.2898
27344.38347	311.50713
27344.8312	314.7452
27345.27894	316.93867
27345.7267	316.28179
27346.17447	320.76428
27346.62225	315.8685
27347.07005	314.61729
27347.51787	324.04319
27347.96569	325.3616
27348.41354	329.21996
27348.8614	324.3306
27349.30927	321.5863
27349.75716	319.67774
27350.20506	321.4376
27350.65298	334.3889
27351.10091	332.48774
27351.54886	332.66163
27351.99682	328.7478
27352.44479	320.44635
27352.89279	321.05629
27353.34079	313.7846
27353.78881	311.04436
27354.23685	313.7982
27354.6849	317.0246
27355.13296	318.01035
27355.58104	317.3253
27356.02913	312.62432
27356.47724	313.881
27356.92537	313.47031
27357.3735	317.07608
27357.82166	312.9485
27358.26982	310.7523
27358.71801	306.14076
27359.1662	307.5599
27359.61442	307.9561
27360.06264	312.42201
27360.51088	326.11757
27360.95914	320.9084
27361.40741	316.36669
27361.85569	320.9706
27362.30399	327.2311
27362.75231	326.90835
27363.20064	318.04753
27363.64898	315.36543
27364.09734	315.65262
27364.54572	315.71569
27364.9941	311.3282
27365.44251	308.00847
27365.89093	307.6274
27366.33936	316.50392
27366.78781	316.0788
27367.23627	313.5835
27367.68474	312.21054
27368.13324	315.5213
27368.58174	314.60361
27369.03026	307.8158
27369.4788	305.0546
27369.92735	299.19159
27370.37591	299.00612
27370.82449	301.22412
27371.27309	307.5037
27371.7217	307.24913
27372.17032	306.7924
27372.61896	310.14145
27373.06762	310.35622
27373.51628	309.43458
27373.96497	308.74956
27374.41367	310.66347
27374.86238	311.70904
27375.31111	317.9747
27375.75985	320.3465
27376.20861	311.2893
27376.65738	307.4566
27377.10616	309.27324
27377.55496	317.7359
27378.00378	329.19621
27378.45261	323.3128
27378.90146	321.38744
27379.35032	325.21899
27379.79919	325.6106
27380.24808	325.60241
27380.69699	326.2517
27381.14591	327.93027
27381.59484	339.9648
27382.04379	340.415
27382.49275	357.2619
27382.94173	360.8584
27383.39072	362.21063
27383.83973	377.07721
27384.28875	379.5019
27384.73779	369.58982
27385.18684	388.391
27385.63591	388.8607
27386.08499	333.8147
27386.53409	336.3756
27386.9832	365.87104
27387.43233	364.85025
27387.88147	358.16205
27388.33062	346.3241
27388.77979	328.66217
27389.22898	327.7399
27389.67818	334.02883
27390.12739	330.5505
27390.57662	331.01694
27391.02587	344.4032
27391.47512	348.3977
27391.9244	330.60676
27392.37369	337.65023
27392.82299	339.5401
27393.27231	341.62399
27393.72164	344.50673
27394.17099	338.00435
27394.62035	335.11962
27395.06973	333.38739
27395.51912	334.84746
27395.96853	332.6595
27396.41795	331.97013
27396.86738	334.4482
27397.31683	333.84037
27397.7663	329.5073
27398.21578	319.4718
27398.66528	317.24336
27399.11479	324.033
27399.56431	325.2129
27400.01385	327.71711
27400.46341	326.43632
27400.91298	330.49527
27401.36256	328.79226
27401.81216	339.2101
27402.26177	339.62072
27402.7114	329.70897
27403.16104	330.9279
27403.6107	334.57728
27404.06038	323.3829
27404.51006	322.6885
27404.95977	320.3693
27405.40948	319.13553
27405.85921	319.28976
27406.30896	317.9541
27406.75872	319.05058
27407.2085	327.03042
27407.65829	327.1371
27408.1081	325.6667
27408.55792	321.50983
27409.00775	318.36123
27409.4576	320.54197
27409.90747	336.62399
27410.35735	337.55847
27410.80724	342.217
27411.25715	343.97194
27411.70708	338.69189
27412.15702	336.4375
27412.60697	349.1431
27413.05694	354.1322
27413.50693	358.18918
27413.95692	366.55792
27414.40694	367.0138
27414.85697	358.5601
27415.30701	333.28756
27415.75707	331.45184
27416.20714	328.4574
27416.65723	313.0784
27417.10733	309.98439
27417.55745	312.18072
27418.00758	311.6996
27418.45772	309.4858
27418.90789	307.856
27419.35806	308.85252
27419.80825	315.0837
27420.25846	317.1433
27420.70868	315.28811
27421.15892	315.54879
27421.60917	309.59445
27422.05943	312.913
27422.50971	312.33104
27422.96001	309.35544
27423.41032	316.1133
27423.86064	315.60423
27424.31098	312.3729
27424.76134	311.52714
27425.2117	317.94424
27425.66209	317.8465
27426.11249	320.28392
27426.5629	326.01979
27427.01333	320.1138
27427.46377	319.97569
27427.91423	322.57616
27428.3647	318.39259
27428.81519	322.5402
27429.26569	328.43737
27429.71621	325.5332
27430.16674	320.885
27430.61729	318.04857
27431.06785	317.5892
27431.51843	320.15568
27431.96902	318.3927
27432.41963	316.1735
27432.87025	312.6402
27433.32089	310.49391
27433.77154	311.09001
27434.2222	309.6216
27434.67288	305.6861
27435.12358	302.17226
27435.57429	305.4328
27436.02501	304.77378
27436.47575	302.60015
27436.92651	304.782
27437.37728	314.1447
27437.82806	317.87612
27438.27886	316.6217
27438.72968	311.0488
27439.18051	311.6514
27439.63135	315.99622
27440.08221	314.17691
27440.53308	313.9782
27440.98397	319.27065
27441.43488	318.55368
27441.88579	317.7434
27442.33673	317.73213
27442.78768	319.54081
27443.23864	327.9947
27443.68962	329.1926
27444.14061	325.4568
27444.59162	330.708
27445.04264	331.0347
27445.49368	329.05718
27445.94473	321.76121
27446.3958	319.594
27446.84688	321.77085
27447.29797	320.97444
27447.74909	319.90924
27448.20021	317.07544
27448.65135	316.32436
27449.10251	308.60478
27449.55368	311.2003
27450.00487	312.16778
27450.45607	312.55697
27450.90728	313.28537
27451.35851	307.9146
27451.80976	309.5122
27452.26102	316.05992
27452.71229	317.3806
27453.16358	314.53167
27453.61489	318.262
27454.06621	319.65656
27454.51754	319.5818
27454.96889	317.22169
27455.42026	321.2302
27455.87164	327.1344
27456.32303	329.7822
27456.77444	331.31768
27457.22586	321.48583
27457.6773	320.51714
27458.12876	319.06567
27458.58022	320.53578
27459.03171	317.4017
27459.48321	315.73882
27459.93472	320.70948
27460.38625	320.42105
27460.83779	323.2273
27461.28935	330.08277
27461.74092	318.3614
27462.19251	319.6411
27462.64411	327.15199
27463.09573	323.7901
27463.54736	315.76685
27463.99901	314.2679
27464.45067	315.4997
27464.90235	315.10676
27465.35404	313.41611
27465.80575	318.068
27466.25747	328.5657
27466.7092	330.65073
27467.16096	327.79425
27467.61272	327.21963
27468.0645	324.98028
27468.5163	326.80998
27468.96811	320.79396
27469.41994	319.68099
27469.87178	321.52923
27470.32363	321.61248
27470.7755	314.8323
27471.22739	312.641
27471.67929	325.33162
27472.13121	328.0049
27472.58314	326.31619
27473.03508	334.59294
27473.48704	336.3311
27473.93902	335.1433
27474.39101	342.23405
27474.84301	348.12024
27475.29503	357.15363
27475.74707	356.6636
27476.19912	357.7832
27476.65118	371.6631
27477.10326	376.20481
27477.55535	370.3241
27478.00746	364.69406
27478.45959	373.31795
27478.91173	374.2117
27479.36388	366.4987
27479.81605	356.6101
27480.26823	355.7859
27480.72043	348.67827
27481.17265	350.92611
27481.62487	339.7755
27482.07712	327.49792
27482.52938	324.4195
27482.98165	323.7999
27483.43394	319.02905
27483.88624	328.49242
27484.33856	323.2414
27484.79089	319.23962
27485.24324	322.3666
27485.6956	321.15988
27486.14798	320.08875
27486.60037	327.7982
27487.05278	335.354
27487.50521	337.4655
27487.95764	338.6249
27488.4101	351.2098
27488.86256	360.55499
27489.31505	359.67719
27489.76754	365.21321
27490.22006	367.41183
27490.67258	370.42816
27491.12512	371.64108
27491.57768	372.24344
27492.03025	362.7248
27492.48284	362.74049
27492.93544	367.99079
27493.38806	362.2159
27493.84069	369.0933
27494.29334	381.88546
27494.746	360.6275
27495.19868	352.428
27495.65137	355.46114
27496.10407	351.807
27496.5568	348.14001
27497.00953	364.85924
27497.46228	362.9465
27497.91505	363.45114
27498.36783	355.26403
27498.82063	354.12856
27499.27344	350.7887
27499.72626	348.21161
27500.17911	351.13056
27500.63196	343.8445
27501.08483	339.44212
27501.53772	342.90015
27501.99062	344.5741
27502.44354	334.95529
27502.89647	331.52115
27503.34941	323.29091
27503.80237	325.97988
27504.25535	326.95593
27504.70834	331.12523
27505.16134	326.4236
27505.61437	325.10199
27506.0674	324.73795
