wno	int
32054.46592	68.23504
32054.15871	71.7646
32053.8515	4.17756
32053.54121	-13.27157
32053.23298	0.84527
32052.92579	1.72101
32052.6186	5.36861
32052.30834	28.40657
32052.00117	22.56018
32051.694	-8.55521
32051.38375	-10.13067
32051.0766	-61.79208
32050.76944	-54.4634
32050.45922	-75.71419
32050.15208	-60.30655
32049.84494	-69.25472
32049.53679	-46.9564
32049.22659	-48.7945
32048.91947	-28.29914
32048.61236	21.66788
32048.30218	10.13057
32047.99508	81.72656
32047.68799	60.63603
32047.37782	61.67104
32047.07074	32.01857
32046.76366	66.93532
32046.45351	54.94296
32046.14542	119.46797
32045.83837	147.58355
32045.53132	102.53036
32045.22119	75.87037
32044.91415	35.8858
32044.60712	-0.60605
32044.29701	-83.61209
32043.98999	1.71071
32043.68297	42.26838
32043.37288	49.60498
32043.06588	-1.22383
32042.75786	92.55847
32042.45086	31.26503
32042.1408	-8.3382
32041.83382	-14.21726
32041.52684	21.61885
32041.2168	-64.7605
32040.90983	-88.03577
32040.60288	-77.6944
32040.29285	-40.98707
32039.9859	-51.51116
32039.67896	-18.9128
32039.36792	24.75831
32039.061	3.5826
32038.75408	-5.45185
32038.44716	-0.5988
32038.13717	27.61759
32037.83027	21.32279
32037.52337	61.34786
32037.2134	80.69205
32036.90652	124.31946
32036.59964	117.95753
32036.28968	120.1342
32035.98282	94.42325
32035.67493	68.16236
32035.36807	44.70521
32035.05814	24.01164
32034.7513	14.10497
32034.44446	2.30826
32034.13455	-25.3935
32033.82772	-24.30339
32033.5209	-60.48587
32033.21101	-84.83255
32032.9042	-75.99158
32032.5974	-42.83374
32032.2906	-41.28249
32031.9797	5.38676
32031.67292	-12.41288
32031.36614	11.14894
32031.05629	-22.93485
32030.74952	-34.00402
32030.44276	-46.08772
32030.13292	-17.92956
32029.82617	-47.81602
32029.51943	-1.40677
32029.20961	7.26277
32028.90288	5.93045
32028.59513	0.42894
32028.28841	11.25992
32027.97862	-32.92996
32027.67191	-39.33756
32027.36521	-29.961
32027.05543	-34.57282
32026.74874	9.3837
32026.44206	28.22214
32026.1323	33.41295
32025.82563	44.98158
32025.51896	70.6234
32025.21127	36.40837
32024.90154	32.4985
32024.59489	9.51063
32024.28824	-3.71745
32023.97853	-13.97102
32023.6719	-28.95572
32023.36527	-13.6786
32023.05558	38.11994
32022.74896	38.36317
32022.44235	32.03229
32022.13267	34.35923
32021.82505	5.84198
32021.51846	-59.90204
32021.21188	-102.79127
32020.90222	-107.37555
32020.59565	-111.24411
32020.28908	-112.94344
32019.97944	-81.62757
32019.67289	-57.7378
32019.36634	-45.22133
32019.05672	-47.90401
32018.75018	16.22256
32018.44365	12.5114
32018.1361	2.56186
32017.8265	18.67829
32017.51999	51.53593
32017.21348	10.19044
32016.9039	-2.14811
32016.5974	6.71165
32016.29091	-3.69637
32015.98135	-7.40993
32015.67487	-0.99788
32015.3684	26.2945
32015.05886	33.03209
32014.75137	13.48574
32014.44492	-4.13368
32014.13847	-3.91893
32013.82895	-0.78877
32013.52251	-6.40294
32013.21608	-10.58005
32012.90658	0.23857
32012.60016	3.28621
32012.29375	-29.8665
32011.98426	-12.91508
32011.67786	12.98124
32011.37146	26.28847
32011.06405	34.91536
32010.75459	64.56671
32010.44821	67.12501
32010.14184	108.88259
32009.8324	103.24969
32009.52603	89.35174
32009.21968	44.99567
32008.91026	51.1042
32008.60391	-35.20738
32008.29757	-58.35209
32007.98817	-63.7439
32007.68082	-27.91466
32007.3745	-41.61618
32007.06818	12.80072
32006.7588	28.01298
32006.4525	20.32161
32006.1462	3.75131
32005.83684	12.26243
32005.53056	-21.50564
32005.22428	-16.57799
32004.91493	-11.41633
32004.60866	-19.47256
32004.30138	-31.47294
32003.99512	-30.65517
32003.6858	-44.65764
32003.37956	-61.92406
32003.07332	-18.55183
32002.76401	-12.81625
32002.45779	14.76353
32002.15157	31.94391
32001.84228	30.88061
32001.53607	-37.6439
32001.22987	-44.4943
32000.91958	-45.67122
32000.61339	-58.92038
32000.3072	-32.63049
32000.00102	15.4831
31999.69178	48.50118
31999.38561	-2.73262
31999.07945	9.33951
31998.77022	15.22297
31998.46407	25.48063
31998.15793	-1.1288
31997.84872	37.85394
31997.54259	53.50612
31997.23544	34.7137
31996.92932	-5.11706
31996.62013	2.77055
31996.31402	-16.62506
31996.00792	-41.74321
31995.69875	-29.01379
31995.39266	9.58352
31995.08658	-0.29875
31994.77743	37.26105
31994.47136	40.02611
31994.16529	50.83299
31993.85923	61.99125
31993.54908	86.18932
31993.24303	67.10406
31992.93698	52.04852
31992.62787	71.30231
31992.32184	34.9708
31992.01582	24.22458
31991.70673	31.54153
31991.40071	72.55522
31991.0947	45.81776
31990.78563	50.51457
31990.47963	39.10845
31990.17262	21.82765
31989.86663	-8.21136
31989.55758	-22.07737
31989.25161	-8.64896
31988.94564	22.35406
31988.63661	46.99354
31988.33066	76.16521
31988.02471	75.80741
31987.71569	67.7417
31987.40976	33.73683
31987.10382	14.21793
31986.79687	23.89724
31986.48788	-10.25628
31986.18197	9.83549
31985.87606	9.10625
31985.56709	32.12001
31985.26119	10.92762
31984.9553	64.50798
31984.64635	58.97165
31984.34047	67.07862
31984.03459	64.85474
31983.72566	48.92661
31983.41877	36.01634
31983.11292	10.20184
31982.80707	17.06749
31982.49815	-10.86171
31982.19232	27.41992
31981.88648	33.21312
31981.57759	21.76605
31981.27177	21.2258
31980.96595	30.51409
31980.65708	-14.88801
31980.35127	-29.89238
31980.04547	-4.92822
31979.73866	-6.24247
31979.42981	5.71387
31979.12403	20.86016
31978.81825	7.26583
31978.50942	8.11734
31978.20366	-19.78951
31977.8979	7.8517
31977.58908	15.76177
31977.28334	45.54198
31976.9776	51.43776
31976.6688	82.51312
31976.36205	56.40731
31976.05633	32.44691
31975.75061	40.59281
31975.44184	42.45672
31975.13613	29.16079
31974.83044	5.74852
31974.52168	19.21846
31974.21599	25.81899
31973.91031	8.63329
31973.60157	24.69946
31973.2959	42.19807
31972.99024	26.5741
31972.68356	-8.93373
31972.37485	25.26002
31972.0692	14.17232
31971.76356	16.13376
31971.45486	22.79542
31971.14923	51.68237
31970.84361	23.72799
31970.53493	32.55564
31970.22932	38.7402
31969.92372	54.57396
31969.61505	30.52081
31969.30844	15.34691
31969.00285	-0.27535
31968.69727	3.90832
31968.38863	8.06883
31968.08307	21.63005
31967.7775	32.50765
31967.46888	18.86863
31967.16333	-28.41658
31966.85778	-37.54245
31966.54918	-48.64594
31966.24365	-20.54684
31965.9371	-25.58165
31965.63158	-4.23756
31965.32299	-10.5129
31965.01748	28.47957
31964.71198	-2.84904
31964.40342	14.12903
31964.09793	10.56995
31963.79244	11.27758
31963.48389	-36.91773
31963.17842	-26.87958
31962.87295	-4.63735
31962.5634	16.09111
31962.25794	16.88915
31961.95249	30.8669
31961.64705	30.56265
31961.33854	-18.84993
31961.03311	-15.84167
31960.72768	-1.11669
31960.41919	-3.07325
31960.11378	-16.10815
31959.80837	26.85731
31959.4999	2.48448
31959.1945	-4.90088
31958.88809	-14.2347
31958.5827	-25.24543
31958.27425	-28.18454
31957.96888	8.45973
31957.66351	8.00124
31957.35508	14.37369
31957.04973	21.82585
31956.74437	-9.44641
31956.43596	-19.17281
31956.13062	-44.26329
31955.82529	-65.46741
31955.51996	-46.60091
31955.21055	-49.66898
31954.90524	-74.67995
31954.59993	-72.67267
31954.29156	-16.39154
31953.98626	-24.01942
31953.68097	-38.21189
31953.37262	-43.30044
31953.06733	-49.22212
31952.76206	-93.83387
31952.45373	-86.02367
31952.14846	-38.33662
31951.84218	-41.87662
31951.53693	-30.34098
31951.22862	-7.70329
31950.92338	3.51933
31950.61815	-0.27644
31950.30986	37.29669
31950.00463	47.7226
31949.69942	11.9508
31949.39114	-13.35461
31949.08594	19.07122
31948.78074	4.60929
31948.47452	0.81903
31948.16627	28.38945
31947.86109	57.45763
31947.55591	31.71981
31947.24768	15.24723
31946.94252	1.39927
31946.63736	4.36284
31946.32914	-13.87414
31946.024	-7.37581
31945.71886	14.27429
31945.41066	38.80441
31945.10451	21.06526
31944.79939	3.82079
31944.49427	-11.33716
31944.1861	-27.64054
31943.88099	-29.90695
31943.57589	-22.80492
31943.26773	-23.0732
31942.96265	-50.52297
31942.65756	-42.32688
31942.34943	-35.17138
31942.04435	-43.64517
31941.73929	-20.63779
31941.43321	5.75724
31941.1251	15.13165
31940.82005	8.6368
31940.51501	35.49496
31940.20691	35.71648
31939.90188	48.0777
31939.79885	116.35006
31939.49382	-94.70809
31939.18881	-26.901
31938.88074	-100.34375
31938.57573	20.70915
31938.27073	-59.76745
31937.96268	66.48194
31937.65769	-48.35476
31937.35271	47.71477
31937.04366	50.43441
31936.73869	43.48222
31936.43372	95.45165
31936.12876	12.26241
31935.82075	17.48885
31935.51581	57.74955
31935.21087	-24.54813
31934.90287	44.09799
31934.59794	30.87505
31934.29302	44.93091
31933.98504	-50.32994
31933.68013	119.19758
31933.37421	75.11629
31933.06931	65.09867
31932.76136	74.54288
31932.45647	168.90076
31932.15159	91.57307
31931.84365	19.94332
31931.53878	13.5995
31931.23392	54.80355
31930.926	52.9094
31930.62115	45.43816
31930.3163	47.19496
31930.01146	82.64483
31929.70255	-16.47559
31929.39772	116.79341
31929.09289	-18.26694
31928.78502	-48.84078
31928.4802	109.59152
31928.1754	98.71477
31927.86754	42.42242
31927.56275	91.76539
31927.25796	40.40939
31926.95012	-34.85687
31926.64534	2.83034
31926.33955	21.39579
31926.03478	64.09667
31925.72697	117.67834
31925.42221	136.71
31925.11747	45.24634
31924.80967	158.88661
31924.50493	150.05306
31924.2002	302.5049
31923.89242	459.66493
31923.5877	469.82285
31923.28299	503.00174
31922.97726	585.28495
31922.6695	658.51091
31922.36481	699.31824
31922.06012	836.29598
31921.75238	744.58468
31921.4477	869.56999
31921.14303	891.46811
31920.83531	932.88181
31920.53065	1238.1159
31920.22599	1125.07899
31919.91829	1131.00344
31919.61263	1126.6128
31919.30799	1035.96968
31919.00336	1094.59782
31918.69568	693.69511
31918.39106	930.39917
31918.08644	797.26018
31917.77878	641.53326
31917.47418	792.69459
31917.16958	597.52243
31916.86194	375.24741
31916.55735	458.73904
31916.25277	341.74314
31915.94718	208.60815
31915.63956	279.06067
31915.335	252.94051
31915.03044	197.89164
31914.72284	287.04582
31914.4183	235.17661
31914.11376	243.96367
31913.80617	331.17279
31913.50165	417.72425
31913.19713	385.28086
31912.88956	518.63422
31912.58403	667.67793
31912.27953	968.28117
31911.97503	1077.60363
31911.66748	1721.11206
31911.363	1808.71065
31911.05852	1936.17322
31910.75099	1650.88918
31910.44652	1975.14548
31910.14206	1575.27581
31909.83455	2089.61089
31909.5301	1887.58616
31909.22566	1572.96161
31908.9202	1767.89668
31908.61271	1377.03304
31908.30829	1185.01908
31908.00386	945.57666
31907.69639	934.36902
31907.39199	605.50347
31907.08758	525.75025
31906.78013	413.67567
31906.47574	377.53696
31906.17135	211.6729
31905.86392	318.38662
31905.55853	89.95524
31905.25416	163.66125
31904.94979	163.16731
31904.64238	179.73238
31904.33803	67.78504
31904.03369	142.20907
31903.72629	81.23825
31903.42196	17.03509
31903.11763	-0.68908
31902.81026	133.58934
31902.50594	66.56366
31902.20061	146.26143
31901.89631	43.25187
31901.58896	72.78007
31901.28466	65.33325
31900.98038	77.10737
31900.67304	68.36577
31900.36877	40.48585
31900.0645	-12.27274
31899.75718	84.58359
31899.45292	69.36748
31899.14867	-67.28445
31898.84036	29.8444
31898.53612	197.6488
31898.23188	174.09017
31897.92765	110.23441
31897.62038	252.84611
31897.31616	209.5299
31897.01195	212.39384
31896.70469	271.9262
31896.40049	325.86463
31896.0963	264.54657
31895.78906	221.42841
31895.48488	217.46471
31895.17968	232.19449
31894.87551	181.94321
31894.56829	117.66393
31894.26414	114.9129
31893.95998	98.38403
31893.65278	134.70774
31893.34864	72.61222
31893.04451	146.44152
31892.73733	30.40882
31892.4332	80.92829
31892.12908	125.41526
31891.82497	-39.57893
31891.5168	23.66337
31891.2127	-55.90749
31890.9086	20.71452
31890.60146	50.36493
31890.29738	30.43201
31889.9933	40.07865
31889.68618	-6.37885
31889.38211	-36.51271
31889.07805	17.89447
31888.77095	73.57124
31888.4669	149.30455
31888.16184	175.78775
31887.8578	66.16293
31887.55072	3.73277
31887.2467	99.75787
31886.94268	124.24511
31886.63561	6.14796
31886.33161	75.16521
31886.0276	140.93907
31885.72056	53.03015
31885.41657	57.36456
31885.11258	95.09547
31884.80759	127.66946
31884.50056	39.17557
31884.1966	89.09568
31883.89264	49.02336
31883.58563	150.82147
31883.28168	74.61658
31882.97774	97.32917
31882.67075	61.84551
31882.36682	43.69457
31882.06289	111.97869
31881.75592	235.84858
31881.45099	35.49389
31881.14708	60.16324
31880.84318	97.60386
31880.53623	101.30504
31880.23234	99.20928
31879.92846	40.58227
31879.62153	20.19678
31879.31766	35.90812
31879.01379	46.8773
31878.70688	106.09533
31878.40302	122.94122
31878.09917	-9.44775
31877.79431	-1.82761
31877.48742	48.54373
31877.18359	64.9658
31876.87976	93.61954
31876.57289	109.74651
31876.26907	146.17148
31875.96526	150.6387
31875.65841	32.87748
31875.35461	105.7893
31875.05082	203.38198
31874.74399	113.83219
31874.43919	158.81857
31874.13541	99.45177
31873.83164	88.8858
31873.52483	52.65364
31873.22108	54.48121
31872.91732	-17.38749
31872.61053	56.38962
31872.30679	75.62028
31872.00306	58.10335
31871.69628	82.28768
31871.39256	-28.13816
31871.08884	62.55392
31870.78411	56.20827
31870.47736	-51.72336
31870.17366	25.12424
31869.86997	35.40125
31869.56323	20.84999
31869.25955	25.38656
31868.95587	107.42069
31868.64916	65.99955
31868.34549	-3.30934
31868.04183	53.43031
31867.73513	30.91617
31867.43047	-0.53276
31867.12683	16.10659
31866.82319	33.43124
31866.51652	-7.75799
31866.21289	-24.58373
31865.90927	5.25679
31865.60261	33.86862
31865.29901	80.21622
31864.99541	-35.371
31864.68877	99.9381
31864.38518	78.50564
31864.08058	103.87311
31863.777	187.7112
31863.47038	156.15555
31863.16682	61.40866
31862.86326	108.11222
31862.55666	39.49187
31862.25311	12.84896
31861.94956	68.43289
31861.64298	8.09086
31861.33945	71.15257
31861.03593	-22.91512
31860.72835	40.63993
31860.42483	64.67427
31860.12132	29.92983
31859.81782	-39.73893
31859.51128	135.06088
31859.20779	-25.40377
31858.9043	44.77709
31858.59778	-26.52787
31858.29431	-27.10434
31857.99084	44.83946
31857.68433	33.37828
31857.38088	-5.0058
31857.07641	40.26157
31856.77297	168.10353
31856.46649	16.30203
31856.16305	24.30245
31855.85963	64.14493
31855.55316	-5.30745
31855.24975	111.54845
31854.94634	129.12212
31854.63989	104.95413
31854.33649	164.37791
31854.0331	209.3029
31853.72971	76.64635
31853.42227	174.04881
31853.1189	160.30922
31852.81553	303.69588
31852.50912	249.13438
31852.20577	178.55448
31851.90241	148.42992
31851.59602	299.86227
31851.29268	201.39614
31850.98935	166.14048
31850.68298	173.52912
31850.37966	149.08278
31850.07533	179.0091
31849.77201	143.93336
31849.46567	165.5657
31849.16237	112.45895
31848.85907	78.37173
31848.55274	112.85438
31848.24946	34.69294
31847.94618	72.15944
31847.63987	78.90701
31847.33661	95.96946
31847.03335	21.76726
31846.72908	23.78195
31846.42279	-4.61382
31846.11955	88.43079
31845.81631	146.55892
31845.51004	-24.06949
31845.20682	66.13895
31844.9036	-14.00222
31844.59735	66.25658
31844.29414	4.84853
31843.99094	106.68198
31843.6847	121.37607
31843.3805	123.08536
31843.07731	27.8641
31842.77414	133.03666
31842.46792	170.53517
31842.16476	33.40889
31841.8616	86.37539
31841.5554	146.35637
31841.25225	47.89561
31840.94911	57.50197
31840.64293	91.04251
31840.3398	33.33322
31840.03667	31.21232
31839.73254	27.80831
31839.42639	5.27753
31839.12328	22.73598
31838.82018	-16.08489
31838.51404	38.35092
31838.21095	155.24807
31837.90786	21.01972
31837.60174	62.55123
31837.29867	-45.37608
31836.9956	32.69076
31836.6895	51.10947
31836.38543	54.95083
31836.08238	33.80576
31835.77933	64.16406
31835.47326	5.01857
31835.17022	67.33858
31834.8672	-12.34361
31834.56113	19.00407
31834.25812	13.63657
31833.95511	-13.85737
31833.64906	-11.49997
31833.34607	18.23605
31833.04307	82.21574
31832.73907	-17.13188
31832.43305	27.08982
31832.13008	-2.01647
31831.82711	74.22517
31831.52111	32.46371
31831.21815	-7.68967
31830.9152	144.60349
31830.60921	-61.64653
31830.30627	166.6664
31830.00334	79.77547
31829.69737	-26.91128
31829.39343	10.35146
31829.09052	28.9981
31828.7876	33.50317
31828.48166	80.38063
31828.17876	60.65719
31827.87587	34.24428
31827.56994	42.54459
31827.26706	40.90488
31826.96418	-32.30855
31826.65827	72.70608
31826.3554	4.42379
31826.05153	81.44826
31825.74868	79.5815
31825.44279	28.6257
31825.13995	-20.52791
31824.83711	-64.64101
31824.53125	23.72127
31824.22842	114.80739
31823.9256	37.85934
31823.61975	29.64891
31823.31694	-49.95174
31823.01414	45.69149
31822.7073	-38.28544
31822.40451	-6.03233
31822.10172	-4.41691
31821.79894	47.71072
31821.49313	108.12965
31821.19037	101.11958
31820.88761	108.04213
31820.58181	136.12882
31820.27906	106.63681
31819.97632	65.54419
31819.67054	145.25686
31819.36781	111.52364
31819.06407	198.38234
31818.76135	119.34638
31818.4556	147.37326
31818.15289	56.55265
31817.85019	92.17246
31817.54445	127.08797
31817.24176	40.2615
31816.93908	115.93453
31816.63336	58.32225
31816.33069	108.17082
31816.02802	98.26061
31815.72535	37.19023
31815.41865	42.02968
31815.116	-8.05534
31814.81335	0.41213
31814.50768	38.16996
31814.20504	17.97215
31813.90241	47.59779
31813.59676	46.85391
31813.29414	-15.00943
31812.99153	-16.31857
31812.68589	-54.82588
31812.38329	52.01485
31812.07968	-21.17407
31811.7771	85.54195
31811.47148	100.61129
31811.1689	108.31973
31810.86633	38.46735
31810.56073	86.3177
31810.25817	-29.29392
31809.95562	9.79488
31809.65004	13.97117
31809.34749	47.83707
31809.04496	72.47691
31808.74142	-4.82724
31808.43586	26.37565
31808.13334	41.99861
31807.83083	-54.96678
31807.52529	-7.03122
31807.22278	-43.80471
31806.92029	50.77531
31806.61476	85.78192
31806.31228	15.3934
31806.0098	38.67654
31805.7043	44.99081
31805.40082	109.52865
31805.09836	59.75961
31804.7959	17.14877
31804.49042	32.90438
31804.18798	140.49298
31803.88554	65.88947
31803.58007	58.60211
31803.27765	23.80939
31802.97523	90.93341
31802.66978	81.5657
31802.36737	30.60818
31802.06497	-67.48239
31801.76156	76.78714
31801.45613	-106.22873
31801.15375	14.7141
31800.85137	34.72265
31800.54596	35.52685
31800.24359	43.93945
31799.94123	41.30468
31799.63584	75.49361
31799.33349	-57.41947
31799.03114	12.52584
31798.72577	-21.90971
31798.42242	96.59054
31798.1201	-7.22272
31797.81777	64.85052
31797.51242	52.24139
31797.21011	86.15228
31796.90781	66.93914
31796.30018	79.6354
31795.99789	-18.89634
31795.69258	103.96889
31795.3903	2.61123
31795.08803	43.33657
31794.78476	30.77578
31794.47947	60.14101
31794.17721	126.13271
31793.87497	98.48278
31793.56969	35.88829
31793.26746	107.77574
31792.96523	20.44933
31792.65997	34.25304
31792.35775	47.81163
31792.05554	74.2484
31791.7503	48.31945
31791.44709	23.31526
31791.14489	84.78157
31790.8427	58.47713
31790.53749	53.97468
31790.23531	-40.30315
31789.93314	22.23565
31789.62794	2.0479
31789.32578	13.39873
31789.02363	25.2293
31788.71844	81.52178
31788.4163	21.94045
31788.11315	-40.13548
31787.81102	64.7925
31787.50586	73.67091
31787.20374	-26.78783
31786.90163	20.40745
31786.59649	135.4387
31786.29439	102.93968
31785.99229	44.96214
31785.68717	86.33787
31785.38508	68.91649
31785.083	39.39744
31784.77688	48.31172
31784.47482	29.96626
31784.17275	68.60761
31783.8707	62.24629
31783.56561	32.51411
31783.26357	41.31023
31782.96153	0.59392
31782.65646	14.69133
31782.35444	77.55681
31782.05241	-13.42854
31781.74737	-24.38903
31781.44536	15.25941
31781.14234	61.74989
31780.84034	-93.01671
31780.53532	14.31019
31780.23333	14.46156
31779.93135	-17.80578
31779.62634	50.35438
31779.32437	53.23862
31779.02241	59.31333
31778.71742	-4.24551
31778.41546	38.42222
31778.11352	0.94639
31777.81158	65.35483
31777.5056	100.61704
31777.20367	72.93369
31776.90175	63.577
31776.5968	-7.51849
31776.29488	42.31159
31775.99298	-7.84344
31775.68805	-59.99212
31775.38615	12.36359
31775.08426	-15.89276
31774.77935	17.46562
31774.47747	-17.53243
31774.17459	10.0977
31773.87272	1.55253
31773.56783	167.74003
31773.26597	-26.89474
31772.96412	41.43848
31772.65925	59.12989
31772.35741	53.9397
31772.05558	53.65162
31771.75073	149.06836
31771.44891	32.87863
31771.14709	77.76853
31770.84427	39.81296
31770.53944	31.19479
31770.23764	7.64841
31769.93585	39.69162
31769.63103	-21.68537
31769.32925	109.85443
31769.02748	59.98578
31768.72268	70.03094
31768.42092	-20.04401
31768.11916	2.0629
31767.81438	6.08902
31767.51163	99.06534
31767.20989	-4.76571
31766.90815	26.61808
31766.6034	-28.58484
31766.30167	21.96619
31765.99995	-35.00281
31765.69522	-0.23816
31765.39351	145.08093
31765.09181	-24.60364
31764.78709	73.94372
31764.4854	53.24304
31764.18372	83.34289
31763.88103	42.31991
31763.57633	59.40414
31763.27467	132.7059
31762.97301	40.91732
31762.66833	123.29843
31762.36668	79.86044
31762.06503	23.72079
31761.76037	132.49838
31761.45874	67.73102
31761.15711	87.4527
31760.85247	50.91437
31760.54985	57.56476
31760.24824	-10.64691
31759.94664	41.94757
31759.64201	11.53473
31759.34042	36.93997
31759.03884	-3.582
31758.73423	11.23611
31758.43266	-0.66916
31758.13109	29.4534
31757.8265	94.79662
31757.52495	29.40502
31757.22339	32.54101
31756.92084	36.49194
31756.61628	22.55248
31756.31474	26.02193
31756.01322	43.48531
31755.70867	10.49117
31755.40715	43.23214
31755.10564	34.51632
31754.80111	72.2231
31754.49961	-6.08207
31754.19812	63.82855
31753.89361	56.91839
31753.59112	16.65838
31753.28964	79.11541
31752.98817	3.27313
31752.68368	-32.68052
31752.38222	42.14297
31752.08077	51.84731
31751.7763	123.17983
31751.47486	62.52114
31751.17342	184.80114
31750.86897	125.28771
31750.56754	140.12047
31750.26511	52.06285
31749.9637	84.63463
31749.65927	66.08654
31749.35787	39.00276
31749.05647	32.2574
31748.75206	11.1219
31748.45068	19.55525
31748.1493	19.08137
31747.8449	-56.43428
31747.54353	48.2603
31747.24217	-80.59248
31746.93679	19.56011
31746.63544	2.22661
31746.33409	40.52638
31746.03275	-15.31029
31745.7284	-0.37181
31745.42707	1.7842
31745.12575	8.18556
31744.82141	63.30177
31744.5201	75.15309
31744.2188	1.21584
31743.91448	72.42384
31743.61319	67.60496
31743.31089	65.02098
31743.00961	44.1389
31742.70531	69.30516
31742.40404	1.85594
31742.10278	53.66819
31741.7985	40.36204
31741.49725	-66.77931
31741.196	-17.25738
31740.89174	-20.15166
31740.5905	-22.45196
31740.28927	-26.44366
31739.98805	-55.43536
31739.6828	-19.01495
31739.38159	-9.01958
31739.08038	3.0219
31738.77616	103.71648
31738.47497	82.81657
31738.17378	108.02873
31737.86957	107.22282
31737.56839	129.76112
31737.26722	95.38783
31736.96303	67.67713
31736.66187	77.46376
31736.35971	101.9142
31736.05856	67.55015
31735.7544	155.37192
31735.45326	51.31284
31735.15213	53.36021
31734.84798	78.51768
31734.54686	68.42539
31734.24575	50.40806
31733.94162	61.70127
31733.64051	67.71759
31733.33942	106.00104
31733.03732	78.77765
31732.73321	45.56793
31732.43213	154.20197
31732.13106	69.62726
31731.82697	-17.01556
31731.52591	75.52448
31731.22485	88.68366
31730.92078	22.41557
31730.61973	74.20292
31730.31869	101.94535
31730.01464	50.50395
31729.7126	31.31791
31729.41158	33.19242
31729.11056	93.72294
31728.80653	99.34131
31728.50552	-33.3833
31728.20452	98.24268
31727.90051	62.6858
31727.59952	40.20533
31727.29854	78.17237
31726.99454	-17.79568
31726.69357	16.8486
31726.39261	78.20212
31726.09064	65.26096
31725.78667	109.04855
31725.48572	75.8659
31725.18477	81.75653
31724.88082	2.9555
31724.57989	-21.69782
31724.27896	55.27411
31723.97502	6.22015
31723.67411	70.33587
31723.3732	43.44718
31723.06928	-15.02304
31722.76738	31.61881
31722.46649	-23.69735
31722.1656	-41.94833
31721.8617	52.82751
31721.56083	86.50452
31721.25996	57.52844
31720.95608	135.92493
31720.65522	51.49402
31720.35437	168.61752
31720.05051	55.93734
31719.74967	101.46225
31719.44883	86.28085
31719.147	1.61141
31718.84316	59.84725
31718.54234	49.35971
31718.24153	46.82528
31717.93771	46.07526
31717.63691	21.30768
31717.33612	-41.61224
31717.03231	65.71222
31716.73153	30.90045
31716.43075	-15.73089
31716.12696	-6.09759
31715.82519	-7.82074
31715.52443	-28.49701
31715.22368	-31.15085
31714.91991	-4.59104
31714.61917	-38.19089
31714.31843	34.31521
31714.01469	51.03079
31713.71396	73.05105
31713.41324	133.83401
31713.10951	61.13818
31712.8088	72.19311
31712.5071	72.02734
31712.2064	85.81542
31711.90269	117.14306
31711.60201	127.64864
31711.30133	96.70626
31710.99764	143.81929
31710.69697	119.72237
31710.39631	162.50875
31710.09263	30.1325
31709.79198	80.86444
31709.49134	118.81878
31709.18668	63.81317
31708.88604	129.30096
31708.58542	71.50091
31708.28479	90.08172
31707.98116	151.39764
31707.68055	87.78384
31707.37995	109.25112
31707.07633	100.28261
31706.77574	66.04531
31706.47515	82.85757
31706.17155	58.7499
31705.87098	81.04946
31705.5694	75.82265
31705.26884	64.04869
31704.96526	53.17101
31704.66471	97.97789
31704.36416	-12.73304
31704.0606	42.6715
31703.76007	109.91783
31703.45954	81.82946
31703.156	64.40633
31702.85548	155.1783
31702.55496	160.54817
31702.25446	91.34724
31701.94993	83.77962
31701.64944	96.65633
31701.34895	131.57918
31701.04545	9.39409
31700.74497	26.80474
31700.44449	117.35625
31700.14101	87.53814
31699.84055	43.81353
31699.54009	67.86623
31699.23663	86.04958
31698.93618	93.58278
31698.63474	63.40724
31698.33431	-10.19188
31698.03086	55.78713
31697.73044	61.96901
31697.43003	24.19704
31697.1266	40.91746
31696.8262	30.15867
31696.5258	35.98118
31696.22239	83.77244
31695.922	38.74974
31695.62162	120.00821
31695.32024	167.01417
31695.01686	111.19678
31694.71649	109.48722
31694.41613	168.66459
31694.11276	136.64456
31693.81242	121.92889
31693.51208	118.7689
31693.20873	86.65268
31692.90839	41.1416
31692.60807	99.01527
31692.30474	128.93932
31692.00342	43.52463
31691.70311	149.45301
31691.40281	-7.61372
31691.0995	88.19775
31690.79921	4.69523
31690.49893	-57.96306
31690.19563	70.05304
31689.89536	-16.43556
31689.59509	47.18276
31689.29182	172.60825
31688.99156	139.01661
31688.69131	108.51286
31688.39006	105.31838
31688.08681	201.62062
31687.78658	119.7509
31687.48635	108.43563
31687.18311	117.57894
31686.8829	55.01412
31686.58269	51.21692
31686.27947	81.67662
31685.97927	64.15407
31685.67908	108.81122
31685.37588	21.12834
31685.07469	28.97976
31684.77452	47.71429
31684.47434	32.63947
31684.17117	14.73931
31683.87101	12.50046
31683.57086	32.818
31683.2677	27.78502
31682.96755	65.98685
31682.66742	-21.28228
31682.36427	46.43523
31682.06415	72.95859
31681.76403	68.23191
31681.46291	16.87141
31681.15979	24.15557
31680.85969	63.33958
31680.5596	78.7682
31680.25649	45.96716
31679.95641	13.95194
31679.65633	59.18233
31679.35324	93.84195
31679.05318	18.27448
31678.75311	6.24803
31678.45005	43.73435
31678.14899	0.71809
31677.84895	-11.29054
31677.54891	110.64516
31677.24586	26.98155
31676.94584	29.30519
31676.64581	76.16717
31676.34279	63.18839
31676.04278	24.34822
31675.74277	100.62301
31675.43976	90.8393
31675.13977	64.27599
