wno	int
23970.29904	164.699
23970.414	161.49518
23970.52896	168.64464
23970.64393	160.527
23970.7589	161.00555
23970.87386	163.04509
23970.98883	159.27664
23971.1038	164.50409
23971.21877	161.86164
23971.33374	162.233
23971.44872	162.39518
23971.56369	161.65164
23971.67867	157.45809
23971.79364	163.32909
23971.90862	159.73891
23972.0236	156.039
23972.13858	159.133
23972.25356	160.87964
23972.36854	160.64745
23972.48352	161.83564
23972.59851	161.67
23972.71349	157.881
23972.82848	158.66664
23972.94347	159.93773
23973.05846	157.93255
23973.17344	147.97018
23973.28844	160.28209
23973.40343	152.89455
23973.51842	162.622
23973.63341	155.84736
23973.74841	153.64036
23973.86341	156.02445
23973.9784	160.787
23974.0934	156.86445
23974.2084	156.81718
23974.3234	157.47645
23974.4384	153.79209
23974.55341	157.81836
23974.66841	154.27527
23974.78341	157.74536
23974.89842	163.73855
23975.01343	154.49809
23975.12844	155.59145
23975.24345	158.65445
23975.35846	161.96882
23975.47347	157.56736
23975.58848	163.44136
23975.70349	156.80145
23975.81851	152.31491
23975.93352	150.19491
23976.04854	153.41864
23976.16356	159.23436
23976.27858	158.27073
23976.3936	154.73382
23976.50862	158.43236
23976.62364	152.70482
23976.73867	157.33636
23976.85369	157.18791
23976.96872	153.62318
23977.08375	161.091
23977.19877	156.35891
23977.3138	155.14427
23977.42883	156.13764
23977.54386	154.07236
23977.6589	158.54373
23977.77393	150.707
23977.88897	155.41736
23978.004	151.29445
23978.11904	154.82182
23978.23408	159.48609
23978.34912	161.86473
23978.46416	158.39982
23978.5792	152.71591
23978.69424	153.28655
23978.80928	150.88373
23978.92433	158.702
23979.03937	159.45664
23979.15442	160.20627
23979.26947	157.79645
23979.38452	156.90118
23979.49957	152.42582
23979.61462	156.98636
23979.72967	151.43327
23979.84473	159.34482
23979.95978	151.22227
23980.07484	154.67173
23980.18989	158.48509
23980.30495	153.26109
23980.42001	157.46336
23980.53507	157.61427
23980.65013	156.913
23980.76519	161.53845
23980.88026	165.95918
23980.99532	156.32691
23981.11039	157.026
23981.22545	164.58018
23981.34052	160.02318
23981.45559	149.31118
23981.57066	160.12045
23981.68573	159.11109
23981.80081	159.50936
23981.91588	161.48418
23982.03095	156.55473
23982.14603	160.56591
23982.26111	159.78864
23982.37618	158.39391
23982.49126	160.76718
23982.60634	162.18018
23982.72142	158.80782
23982.83651	155.71809
23982.95159	161.00864
23983.06667	156.96555
23983.18176	161.76773
23983.29685	157.36
23983.41193	157.54245
23983.52702	157.417
23983.64211	154.77191
23983.7572	159.97727
23983.8723	154.88327
23983.98739	159.59655
23984.10248	157.58873
23984.21758	157.346
23984.33268	159.13491
23984.44777	158.93282
23984.56287	154.51027
23984.67797	157.24136
23984.79307	163.76391
23984.90818	158.87327
23985.02328	155.64636
23985.13838	158.34591
23985.25349	160.81682
23985.3686	155.919
23985.4837	155.32191
23985.59881	160.99082
23985.71392	154.02855
23985.82903	153.85582
23985.94414	156.59364
23986.05926	159.87027
23986.17437	157.261
23986.28949	149.64609
23986.4046	156.71127
23986.51972	156.81891
23986.63484	154.55155
23986.74996	158.37591
23986.86508	162.817
23986.9802	158.23055
23987.09533	154.72618
23987.21045	154.496
23987.32558	152.39964
23987.4407	162.41245
23987.55583	153.43109
23987.67096	160.94864
23987.78609	155.21364
23987.90122	160.38691
23988.01635	158.23355
23988.13148	155.97655
23988.24662	154.18164
23988.36175	155.70364
23988.47689	154.23527
23988.59203	161.25655
23988.70717	154.63936
23988.82231	158.70582
23988.93745	157.28282
23989.05259	161.19809
23989.16773	162.98645
23989.28288	153.88809
23989.39802	157.58082
23989.51317	155.29618
23989.62832	153.813
23989.74346	157.61209
23989.85861	157.473
23989.97376	157.826
23990.08892	159.63127
23990.20407	155.82655
23990.31922	156.10882
23990.43438	159.61845
23990.54953	156.64973
23990.66469	161.84991
23990.77985	158.56845
23990.89501	161.20536
23991.01017	157.09191
23991.12533	157.43109
23991.2405	162.44164
23991.35566	158.38055
23991.47083	159.92264
23991.58599	160.09945
23991.70116	152.92982
23991.81633	157.37655
23991.9315	158.02273
23992.04667	160.18573
23992.16184	161.88455
23992.27701	157.79945
23992.39219	156.72564
23992.50736	156.713
23992.62254	158.45209
23992.73772	153.84164
23992.85289	154.45855
23992.96807	161.27845
23993.08325	154.10109
23993.19844	151.64536
23993.31362	153.78818
23993.4288	154.14636
23993.54399	159.95164
23993.65917	158.51073
23993.77436	158.74682
23993.88955	150.92427
23994.00474	150.85045
23994.11993	160.87945
23994.23512	156.69591
23994.35031	157.09727
23994.46551	156.17827
23994.5807	156.44373
23994.6959	151.637
23994.8111	151.28345
23994.92629	164.07427
23995.04149	157.54964
23995.15669	159.84373
23995.2719	159.90173
23995.3871	156.68927
23995.5023	157.48091
23995.61751	155.54018
23995.73271	158.40982
23995.84792	154.28182
23995.96313	160.65382
23996.07834	157.74218
23996.19355	158.54891
23996.30876	158.12273
23996.42397	154.94818
23996.53919	162.53445
23996.6544	154.65182
23996.76962	163.20864
23996.88484	159.72355
23997.00005	155.07627
23997.11527	162.38373
23997.23049	160.72745
23997.34572	163.748
23997.46094	158.50555
23997.57616	156.59236
23997.69139	155.01555
23997.80661	165.81173
23997.92184	157.87182
23998.03707	159.70082
23998.1523	157.15882
23998.26753	159.46555
23998.38276	159.98964
23998.49799	160.33736
23998.61323	162.42873
23998.72846	159.549
23998.8437	158.67227
23998.95893	155.17636
23999.07417	156.10418
23999.18941	153.01409
23999.30465	158.61355
23999.41989	153.94636
23999.53514	156.995
23999.65038	159.52882
23999.76562	160.16082
23999.88087	155.84991
23999.99612	158.30264
24000.11137	162.757
24000.22661	161.52127
24000.34186	163.11955
24000.45712	161.64073
24000.57237	162.28709
24000.68762	160.321
24000.80288	166.48709
24000.91813	156.94055
24001.03339	163.77736
24001.14865	163.71518
24001.26391	164.53936
24001.37917	166.94382
24001.49443	161.91882
24001.60969	163.27736
24001.72496	162.86409
24001.84022	168.84755
24001.95549	168.06982
24002.07075	163.69791
24002.18602	164.942
24002.30129	166.76827
24002.41656	159.93191
24002.53183	170.61018
24002.6471	162.02673
24002.76238	158.971
24002.87765	166.12645
24002.99293	168.03255
24003.10821	165.81018
24003.22348	168.68445
24003.33876	166.30327
24003.45404	163.10691
24003.56932	170.85509
24003.68461	165.33282
24003.79989	167.85209
24003.91517	165.89873
24004.03046	165.636
24004.14575	168.598
24004.26104	169.13536
24004.37632	170.67609
24004.49161	172.03345
24004.60691	167.65564
24004.7222	172.44864
24004.83749	170.52855
24004.95279	178.25409
24005.06808	177.96945
24005.18338	179.46364
24005.29868	180.03345
24005.41398	188.74918
24005.52928	191.96673
24005.64458	190.84727
24005.75988	204.16309
24005.87518	201.077
24005.99049	209.87209
24006.10579	212.60245
24006.2211	225.35473
24006.33641	237.37709
24006.45172	230.95764
24006.56703	240.79491
24006.68234	242.48164
24006.79765	249.43918
24006.91297	250.27164
24007.02828	246.08355
24007.1436	254.02209
24007.25891	261.29409
24007.37423	260.33209
24007.48955	248.33036
24007.60487	265.96218
24007.72019	251.29945
24007.83551	261.29209
24007.95084	262.72364
24008.06616	259.293
24008.18149	266.11173
24008.29681	260.24491
24008.41214	265.71591
24008.52747	249.16564
24008.6428	242.11491
24008.75813	257.75436
24008.87346	247.36927
24008.9888	240.45409
24009.10413	254.27173
24009.21947	248.87564
24009.3348	240.81755
24009.45014	234.47909
24009.56548	247.17973
24009.68082	247.94455
24009.79616	253.90664
24009.91151	241.88818
24010.02685	245.07727
24010.14219	239.6
24010.25754	245.60609
24010.37289	237.389
24010.48823	234.41827
24010.60358	238.83591
24010.71893	244.05627
24010.83428	231.716
24010.94964	232.53082
24011.06499	231.799
24011.18034	234.39
24011.2957	238.07109
24011.41106	234.80236
24011.52641	238.37964
24011.64177	243.19045
24011.75713	232.14536
24011.87249	230.58545
24011.98786	230.32955
24012.10322	231.17645
24012.21858	228.04127
24012.33395	224.68745
24012.44932	217.46655
24012.56468	221.23009
24012.68005	216.67218
24012.79542	223.90064
24012.91079	216.87545
24013.02617	213.29218
24013.14154	207.28745
24013.25691	205.94545
24013.37229	206.30418
24013.48767	205.74491
24013.60304	198.59545
24013.71842	198.72245
24013.8338	203.16527
24013.94918	202.37082
24014.06457	192.90145
24014.17995	194.56573
24014.29533	192.68727
24014.41072	196.64591
24014.52611	194.65245
24014.64149	194.19973
24014.75688	180.18718
24014.87227	188.60582
24014.98766	194.31064
24015.10306	177.30582
24015.21845	180.68555
24015.33384	184.88945
24015.44924	177.98145
24015.56464	168.85482
24015.68003	181.18245
24015.79543	174.70282
24015.91083	178.53527
24016.02623	178.85282
24016.14164	167.87464
24016.25704	173.23655
24016.37244	173.32245
24016.48785	165.44291
24016.60326	174.21745
24016.71866	160.30555
24016.83407	162.77036
24016.94948	172.91073
24017.06489	166.93882
24017.18031	169.43382
24017.29572	168.82245
24017.41113	159.83473
24017.52655	158.75455
24017.64196	165.48364
24017.75738	163.89636
24017.8728	161.27945
24017.98822	163.03164
24018.10364	169.11236
24018.21906	165.05773
24018.33449	165.38555
24018.44991	167.04136
24018.56534	162.14609
24018.68076	160.80118
24018.79619	170.91991
24018.91162	163.42864
24019.02705	164.57482
24019.14248	163.137
24019.25791	161.62436
24019.37335	169.29164
24019.48878	161.59618
24019.60422	161.22218
24019.71965	158.92764
24019.83509	166.63609
24019.95053	160.64136
24020.06597	162.49973
24020.18141	166.38445
24020.29685	157.90655
24020.4123	161.24173
24020.52774	168.52245
24020.64319	163.389
24020.75863	165.081
24020.87408	157.30909
24020.98953	166.47736
24021.10498	166.89927
24021.22043	168.078
24021.33588	160.77109
24021.45134	166.24818
24021.56679	163.97709
24021.68224	157.96518
24021.7977	158.34164
24021.91316	162.92873
24022.02862	158.95864
24022.14408	164.39573
24022.25954	159.05982
24022.375	157.33709
24022.49046	164.27273
24022.60593	165.64882
24022.72139	163.36109
24022.83686	165.76464
24022.95233	167.882
24023.0678	167.33909
24023.18327	162.69455
24023.29874	164.00891
24023.41421	170.58827
24023.52968	171.02227
24023.64516	169.90773
24023.76063	178.26745
24023.87611	176.69927
24023.99159	187.56073
24024.10707	183.62091
24024.16481	188.6407
24024.28029	190.3076
24024.39577	187.7211
24024.51125	190.9856
24024.62673	188.475
24024.74222	180.4359
24024.8577	182.959
24024.97319	184.2049
24025.08868	182.5734
24025.20417	185.327
24025.31966	174.2382
24025.43515	179.6593
24025.55064	186.5437
24025.66614	179.0634
24025.78163	183.1442
24025.89713	183.6551
24026.01263	186.9598
24026.12812	188.7019
24026.24362	180.4734
24026.35912	179.9032
24026.47462	181.1298
24026.59013	179.5763
24026.70563	176.3483
24026.82114	180.8554
24026.93664	175.5124
24027.05215	180.1508
24027.16766	174.2975
24027.28317	175.3129
24027.39868	177.7298
24027.51419	171.1718
24027.6297	179.7243
24027.74521	174.044
24027.86073	176.0202
24027.97625	174.6322
24028.09176	181.3881
24028.20728	180.6717
24028.3228	177.9657
24028.43832	177.7491
24028.55384	174.3499
24028.66936	176.0187
24028.78489	181.2582
24028.90041	185.1071
24029.01594	181.53
24029.13147	183.9615
24029.24699	186.8171
24029.36252	192.2698
24029.47805	195.595
24029.59359	197.9891
24029.70912	196.9713
24029.82465	193.8831
24029.94019	198.9469
24030.05572	204.1531
24030.17126	207.8489
24030.2868	201.6156
24030.40234	204.8488
24030.51788	209.1603
24030.63342	201.9112
24030.74896	212.2874
24030.86451	203.7695
24030.98005	207.112
24031.0956	203.8465
24031.21114	202.41
24031.32669	206.471
24031.44224	209.2141
24031.55779	204.5256
24031.67334	203.8308
24031.7889	210.6009
24031.90445	202.7584
24032.02	202.1212
24032.13556	203.7121
24032.25112	203.8027
24032.36668	196.8482
24032.48223	200.7657
24032.5978	201.1988
24032.71336	194.8836
24032.82892	199.8613
24032.94448	185.8904
24033.06005	198.6214
24033.17561	194.6267
24033.29118	189.5543
24033.40675	190.8129
24033.52232	196.8649
24033.63789	196.4238
24033.75346	195.901
24033.86903	190.3339
24033.98461	191.5362
24034.10018	193.3102
24034.21576	198.2064
24034.33133	190.2617
24034.44691	194.4575
24034.56249	188.9026
24034.67807	186.491
24034.79365	195.5943
24034.90924	188.6936
24035.02482	178.107
24035.14041	186.3299
24035.25599	180.9487
24035.37158	184.5314
24035.48717	178.7675
24035.60276	179.0451
24035.71835	182.3849
24035.83394	178.926
24035.94953	185.024
24036.06512	187.5283
24036.18072	179.6198
24036.29632	177.8541
24036.41191	177.7528
24036.52751	179.3141
24036.64311	174.6912
24036.75871	177.2531
24036.87431	168.5881
24036.98991	171.893
24037.10552	175.3873
24037.22112	172.4158
24037.33673	173.6384
24037.45234	173.7127
24037.56794	169.6179
24037.68355	176.1474
24037.79916	178.6737
24037.91478	173.7345
24038.03039	177.1277
24038.146	180.3756
24038.26162	183.0618
24038.37723	182.435
24038.49285	178.9507
24038.60847	176.241
24038.72409	181.0896
24038.83971	176.2687
24038.95533	172.4469
24039.07095	173.8292
24039.18658	177.9988
24039.3022	176.1373
24039.41783	168.6423
24039.53345	174.5379
24039.64908	177.9139
24039.76471	171.2994
24039.88034	174.0931
24039.99597	172.8571
24040.11161	177.6186
24040.22724	175.6796
24040.34288	170.4364
24040.45851	172.2595
24040.57415	170.5968
24040.68979	174.278
24040.80543	174.7686
24040.92107	170.8061
24041.03671	175.5298
24041.15235	174.357
24041.26799	179.7569
24041.38364	180.7195
24041.49929	174.7216
24041.61493	173.9985
24041.73058	177.0041
24041.84623	190.1594
24041.96188	179.4015
24042.07753	184.7808
24042.19319	179.2007
24042.30884	179.1086
24042.42449	183.0431
24042.54015	180.5403
24042.65581	176.2663
24042.77147	177.5384
24042.88713	178.6678
24043.00279	175.033
24043.11845	177.7783
24043.23411	178.991
24043.34977	174.8709
24043.46544	169.2836
24043.5811	172.4732
24043.69677	176.2925
24043.81244	182.3585
24043.92811	177.6005
24044.04378	175.3762
24044.15945	174.3807
24044.27512	175.192
24044.3908	177.9784
24044.50647	174.3699
24044.62215	172.4129
24044.73783	172.0248
24044.85351	174.3858
24044.96918	173.2741
24045.08487	167.9491
24045.20055	168.814
24045.31623	163.5414
24045.43191	174.0793
24045.5476	168.601
24045.66328	164.0415
24045.77897	168.7918
24045.89466	168.6536
24046.01035	163.2148
24046.12604	164.7035
24046.24173	167.8285
24046.35742	169.3064
24046.47312	167.5137
24046.58881	164.7022
24046.70451	163.506
24046.82021	171.4076
24046.93591	172.0483
24047.0516	171.8354
24047.16731	168.2388
24047.28301	172.9968
24047.39871	174.8897
24047.51441	179.6376
24047.63012	185.1152
24047.74583	190.329
24047.86153	201.6736
24047.97724	219.7463
24048.09295	241.3888
24048.20866	248.0049
24048.32437	268.7589
24048.44009	279.0412
24048.5558	282.2495
24048.67151	276.2692
24048.78723	279.6311
24048.90295	259.5883
24049.01867	260.7048
24049.13439	268.0817
24049.25011	263.5336
24049.36583	251.8169
24049.48155	247.8645
24049.59728	251.9135
24049.713	235.8087
24049.82873	245.1519
24049.94445	245.5556
24050.06018	239.1296
24050.17591	247.107
24050.29164	249.5032
24050.40737	237.2814
24050.52311	243.41
24050.63884	237.2335
24050.75458	230.0847
24050.87031	233.5079
24050.98605	221.0102
24051.10179	222.4522
24051.21753	215.8509
24051.33327	219.1482
24051.44901	207.9781
24051.56475	207.7848
24051.6805	207.3091
24051.79624	204.028
24051.91199	195.7867
24052.02774	197.1782
24052.14348	189.9369
24052.25923	184.7521
24052.37498	192.5334
24052.49074	191.5457
24052.60649	189.8371
24052.72224	185.4418
24052.838	180.194
24052.95376	187.359
24053.06951	172.93
24053.18527	179.3178
24053.30103	176.9027
24053.41679	179.7576
24053.53255	180.9075
24053.64832	183.275
24053.76408	181.3946
24053.87985	177.0375
24053.99561	179.8319
24054.11138	175.7193
24054.22715	176.7087
24054.34292	179.5251
24054.45869	181.7416
24054.57446	180.8789
24054.69023	182.3119
24054.80601	186.5038
24054.92178	182.8012
24055.03756	184.6474
24055.15334	185.1233
24055.26911	188.9193
24055.38489	185.8507
24055.50068	184.8916
24055.61646	188.321
24055.73224	184.3069
24055.84802	193.0427
24055.96381	186.6523
24056.0796	191.2094
24056.19538	191.9337
24056.31117	192.9592
24056.42696	194.2146
24056.54275	196.0527
24056.65854	203.301
24056.77434	209.4376
24056.89013	220.9094
24057.00593	219.7444
