index,Wavelength,Flux
0,5794.517944850348,1.000978806295221
1,5794.554160700677,0.9994818533224119
2,5794.590376777356,0.9988682825733698
3,5794.626593080388,1.0002781815412405
4,5794.66280960977,1.0012129066006887
5,5794.699026365506,1.0010865908204178
6,5794.7352433476,1.0007286258636274
7,5794.7714605560495,0.9986363065072024
8,5794.807677990856,0.9988380774674156
9,5794.843895652024,1.0001896914032873
10,5794.880113539552,0.9989170187226996
11,5794.916331653443,0.9985408482598558
12,5794.952549993697,1.000364023897954
13,5794.988768560319,0.9992008426539898
14,5795.024987353305,1.0003798913114872
15,5795.06120637266,1.0008641727536338
16,5795.097425618385,1.0014643839439217
17,5795.13364509048,0.9993270461532086
18,5795.169864788948,0.999182397386596
19,5795.20608471379,1.0012886041132492
20,5795.242304865007,1.000481429875764
21,5795.278525242601,0.9983715976007684
22,5795.314745846574,0.9991942556074326
23,5795.350966676924,1.0007407923398082
24,5795.387187733656,1.001272160794492
25,5795.423409016771,1.0023678733414156
26,5795.459630526269,1.0010250739999664
27,5795.495852262154,1.0013570034342896
28,5795.532074224423,1.0002969149994432
29,5795.56829641308,1.0005926810782189
30,5795.604518828128,1.0009902539281657
31,5795.640741469565,1.0001622660640934
32,5795.676964337396,0.9994995104308086
33,5795.71318743162,0.999356301437801
34,5795.749410752239,1.0002223937419072
35,5795.785634299255,1.0007137478541115
36,5795.821858072669,1.0003299149762912
37,5795.858082072479,0.999050430645596
38,5795.894306298694,1.00049494668036
39,5795.930530751309,0.9995444533298913
40,5795.966755430329,1.0020808035266084
41,5796.002980335752,1.0003162201788132
42,5796.039205467582,0.9980429177022528
43,5796.07543082582,0.9980609725929788
44,5796.111656410468,0.9967296038885284
45,5796.147882221526,0.9958135153081892
46,5796.184108258995,0.9962265379926316
47,5796.220334522878,0.9934293552519116
48,5796.256561013178,0.9923655580082842
49,5796.292787729893,0.9921651152977792
50,5796.329014673022,0.9901341455449176
51,5796.3652418425745,0.9890104492206248
52,5796.401469238546,0.9839508567834302
53,5796.43769686094,0.9818596696394712
54,5796.473924709759,0.9732095427165268
55,5796.510152784998,0.9641563502812034
56,5796.546381086668,0.9562375528999012
57,5796.582609614763,0.9456093205344926
58,5796.618838369287,0.932317229369358
59,5796.655067350242,0.9201668548770456
60,5796.691296557629,0.9124544025918632
61,5796.72752599145,0.9092852405140168
62,5796.763755651704,0.9125040773889158
63,5796.799985538395,0.9141872711736192
64,5796.836215651523,0.9145006952940608
65,5796.872445991091,0.9170937794349252
66,5796.908676557098,0.9205127926414256
67,5796.944907349547,0.9139105169828492
68,5796.98113836844,0.9114930898653362
69,5797.017369613777,0.9139789857003312
70,5797.05360108556,0.9212122683112997
71,5797.08983278379,0.931198595666178
72,5797.12606470847,0.93915995604139
73,5797.162296859599,0.947298508191148
74,5797.198529237181,0.9544911010608884
75,5797.234761841215,0.9597119572511632
76,5797.270994671704,0.9586398181275932
77,5797.307227728647,0.9591858611718654
78,5797.343461012049,0.9598978909599364
79,5797.37969452191,0.9611292306116458
80,5797.415928258232,0.9676987833772664
81,5797.452162221014,0.9718598752699268
82,5797.48839641026,0.9748649796577802
83,5797.524630825969,0.9794149166208324
84,5797.5608654681455,0.9812630283089091
85,5797.597100336789,0.9837474505713316
86,5797.6333354318995,0.9849195390809404
87,5797.66957075348,0.9858763251271506
88,5797.705806301535,0.9867818983135545
89,5797.74204207606,0.9886789678786632
90,5797.77827807706,0.9900027517027018
91,5797.814514304535,0.9924551462908979
92,5797.850750758489,0.9971572840030744
93,5797.886987438921,0.9938723566913724
94,5797.923224345833,0.9935506131181536
95,5797.959461479224,0.9938932999615374
96,5797.9956988391,0.9949164325152944
97,5798.03193642546,0.9972046868825236
98,5798.068174238306,0.9984217043234642
99,5798.1044122776375,0.996507566759166
100,5798.14065054346,0.9989202802903022
101,5798.17688903577,0.9983273096702644
102,5798.213127754571,0.9974517333131624
103,5798.249366699865,0.998412127327948
104,5798.285605871655,0.9995574566307569
105,5798.32184526994,0.9986828414663468
106,5798.35808489472,1.0003613360845989
107,5798.394324746001,0.9994275435338688
108,5798.4305648237805,1.0007353885143595
109,5798.466805128061,1.0016954799952895
110,5798.503045658846,1.001741700306173
111,5798.539286416131,1.0005629311922788
112,5798.575527399926,1.0000039083282586
113,5798.611768610224,0.9954556313044772
114,5798.648010047033,0.9950458545127224
115,5798.684251710351,0.9983025857708968
116,5798.720493600179,1.0001158798205287
117,5798.756735716521,1.0006860711055705
118,5798.792978059375,1.0019957722936674
119,5798.829220628746,1.000688530120633
120,5798.865463424632,1.0026923275987596
121,5798.901706447038,1.0009879091868858
122,5798.937949695965,1.0010389153010664
123,5798.97419317141,1.0003691990405783
124,5799.010436873377,1.000729418174031
125,5799.046680801871,1.0012901197487118
126,5799.082924956889,1.0016321088389892
127,5799.119169338433,0.9999765186703063
128,5799.155413946505,0.9998278207746683
129,5799.191658781107,0.99883859388604
130,5799.22790384224,0.997920065502764
131,5799.264149129906,1.000607012185759
132,5799.300394644104,0.9986124673784008
133,5799.336640384839,0.999875432983009
134,5799.372886352109,0.9999065933460937
