Species,WavelengthAir,OscillatorStrength,Gamma,GammaRef,v_comp,v_rad_init,v_rad_min,v_rad_max,b_comp,n_comp,b_init,b_min,b_max,n_init,w_min,w_max,weight,v_rad_fit,b_fit,n_fit,v_rad_err,b_err,n_err
NaI,3302.368,0.009,9640000.0,8.0,0,-13.50923726936347,-18.50923726936347,-8.50923726936347,0,0,2.0,0.1,6,20000000000000.0,3301.9404751402,3303.2751169827225,8.0,-13.698941217939806,1.774448751235807,20080117088441.457,0.02616690724849608,0.01593158355999319,395285057287.2474
NaI,3302.978,0.00446,9640000.0,8.0,0,-13.50923726936347,-18.50923726936347,-8.50923726936347,0,0,2.0,0.1,6,20000000000000.0,3301.9404751402,3303.2751169827225,8.0,-13.698941217939806,1.774448751235807,20080117088441.457,0.02616690724849608,0.01593158355999319,395285057287.2474
NaI,5889.951,0.641,61600000.0,10.0,0,-13.50923726936347,-18.50923726936347,-8.50923726936347,0,0,2.0,0.1,6,20000000000000.0,5889.195906456338,5890.587081635071,1.0,-13.698941217939806,1.774448751235807,20080117088441.457,0.02616690724849608,0.01593158355999319,395285057287.2474
NaI,5895.924,0.32,61400000.0,10.0,0,-13.50923726936347,-18.50923726936347,-8.50923726936347,0,0,2.0,0.1,6,20000000000000.0,5895.199705012132,5896.441194785945,1.0,-13.698941217939806,1.774448751235807,20080117088441.457,0.02616690724849608,0.01593158355999319,395285057287.2474
NaI,3302.368,0.009,9640000.0,8.0,1,-22.117048180313887,-22.26992062112396,-22.06992062112396,1,1,1.0,0.1,6,150000000000.0,3301.9404751402,3303.2751169827225,8.0,-22.069920624426842,1.727205923334389,148547256129.5343,0.09971847618834107,0.20968355553638388,7998230693.463561
NaI,3302.978,0.00446,9640000.0,8.0,1,-22.117048180313887,-22.26992062112396,-22.06992062112396,1,1,1.0,0.1,6,150000000000.0,3301.9404751402,3303.2751169827225,8.0,-22.069920624426842,1.727205923334389,148547256129.5343,0.09971847618834107,0.20968355553638388,7998230693.463561
NaI,5889.951,0.641,61600000.0,10.0,1,-22.117048180313887,-22.26992062112396,-22.06992062112396,1,1,1.0,0.1,6,150000000000.0,5889.195906456338,5890.587081635071,1.0,-22.069920624426842,1.727205923334389,148547256129.5343,0.09971847618834107,0.20968355553638388,7998230693.463561
NaI,5895.924,0.32,61400000.0,10.0,1,-22.117048180313887,-22.26992062112396,-22.06992062112396,1,1,1.0,0.1,6,150000000000.0,5895.199705012132,5896.441194785945,1.0,-22.069920624426842,1.727205923334389,148547256129.5343,0.09971847618834107,0.20968355553638388,7998230693.463561
NaI,3302.368,0.009,9640000.0,8.0,2,-6.453328279744748,-11.453328279744749,-1.4533282797447482,2,2,2.0,0.1,6,800000000000.0,3301.9404751402,3303.2751169827225,8.0,-7.0513338014521265,2.172475450528059,724994339871.7185,0.054738126307855475,0.08908793919988998,15252642624.800222
NaI,3302.978,0.00446,9640000.0,8.0,2,-6.453328279744748,-11.453328279744749,-1.4533282797447482,2,2,2.0,0.1,6,800000000000.0,3301.9404751402,3303.2751169827225,8.0,-7.0513338014521265,2.172475450528059,724994339871.7185,0.054738126307855475,0.08908793919988998,15252642624.800222
NaI,5889.951,0.641,61600000.0,10.0,2,-6.453328279744748,-11.453328279744749,-1.4533282797447482,2,2,2.0,0.1,6,800000000000.0,5889.195906456338,5890.587081635071,1.0,-7.0513338014521265,2.172475450528059,724994339871.7185,0.054738126307855475,0.08908793919988998,15252642624.800222
NaI,5895.924,0.32,61400000.0,10.0,2,-6.453328279744748,-11.453328279744749,-1.4533282797447482,2,2,2.0,0.1,6,800000000000.0,5895.199705012132,5896.441194785945,1.0,-7.0513338014521265,2.172475450528059,724994339871.7185,0.054738126307855475,0.08908793919988998,15252642624.800222
