4.043934730417177889e+03 3.671048346929288527e+04 7.290311212330192348e+01
4.043943255459047123e+03 3.670985198769511044e+04 7.290076048342844217e+01
4.043951780500916357e+03 3.670160313923873036e+04 7.291781461782541385e+01
4.043960305542785591e+03 3.670091514210581227e+04 7.293698339612706150e+01
4.043968830584654370e+03 3.671549030361103360e+04 7.295465816701012329e+01
4.043977355626523604e+03 3.672003186169922265e+04 7.295652246898029603e+01
4.043985880668392838e+03 3.669803025701322622e+04 7.292541331756531520e+01
4.043994405710262072e+03 3.668595198568616615e+04 7.293822010980768766e+01
4.044002930752131306e+03 3.672085038513437030e+04 7.305538081175691900e+01
4.044011455794000085e+03 3.674910436191003828e+04 7.315614173736908299e+01
4.044019980835869319e+03 3.674197917637802311e+04 7.313583896969873877e+01
4.044028505877738553e+03 3.672990671843055316e+04 7.307775509054827978e+01
4.044037030919607787e+03 3.672493577970913611e+04 7.308325966749546865e+01
4.044045555961477021e+03 3.671467798581387615e+04 7.313764151346767051e+01
4.044054081003345800e+03 3.670427559648553870e+04 7.318328560299475782e+01
4.044062606045215034e+03 3.671760840973466111e+04 7.318540719666454208e+01
4.044071131087084268e+03 3.674353855062480579e+04 7.314260578521648881e+01
4.044079656128953502e+03 3.674004060515309538e+04 7.321264152552085136e+01
4.044088181170822736e+03 3.671679219268810266e+04 7.336566432618532474e+01
4.044096706212691970e+03 3.670584923834416986e+04 7.346832985769221125e+01
4.044105231254560749e+03 3.669548861571634188e+04 7.349607459225025252e+01
4.044113756296429983e+03 3.668592505648732913e+04 7.337784086390541916e+01
4.044122281338299217e+03 3.667837657740988652e+04 7.321318487693275756e+01
4.044130806380168451e+03 3.667187861717526539e+04 7.320054383770846584e+01
4.044139331422037685e+03 3.666035473066545092e+04 7.323662018375654270e+01
4.044147856463906464e+03 3.666583960092139750e+04 7.328356506408985638e+01
4.044156381505775698e+03 3.668661981868545263e+04 7.331060029800147504e+01
4.044164906547644932e+03 3.670976219141075853e+04 7.335244086922627105e+01
4.044173431589514166e+03 3.673735509152409213e+04 7.345985712680959523e+01
4.044181956631383400e+03 3.674718118628765660e+04 7.349866783329416364e+01
4.044190481673252179e+03 3.672613151605473831e+04 7.343861330984069014e+01
4.044199006715121413e+03 3.671747835230854253e+04 7.343209968654001329e+01
4.044207531756990647e+03 3.672813750919119047e+04 7.351694749278213692e+01
4.044216056798859881e+03 3.672231647490324394e+04 7.359007019686393392e+01
4.044224581840729115e+03 3.672900455520174728e+04 7.368089327866802307e+01
4.044233106882598349e+03 3.674180325249193993e+04 7.375028571800957877e+01
4.044241631924467129e+03 3.674247390470234677e+04 7.375529024803184086e+01
4.044250156966336363e+03 3.670868421772625879e+04 7.373028141182929573e+01
4.044258682008205597e+03 3.666038150590827718e+04 7.371451852850277930e+01
4.044267207050074830e+03 3.659634173612958693e+04 7.364280316707673535e+01
4.044275732091944064e+03 3.655548601508811407e+04 7.357462179654491763e+01
4.044284257133812844e+03 3.653353298141376581e+04 7.357820683139128448e+01
4.044292782175682078e+03 3.650458792550319049e+04 7.361667155684597219e+01
4.044301307217551312e+03 3.645466913413993461e+04 7.357445304711770007e+01
4.044309832259420546e+03 3.639044513554938021e+04 7.345312610152971899e+01
4.044318357301289780e+03 3.635670503801283485e+04 7.336980603023955894e+01
4.044326882343158559e+03 3.635810456430991326e+04 7.334528288497644155e+01
4.044335407385027793e+03 3.641484448781266110e+04 7.351447373103252403e+01
4.044343932426897027e+03 3.652010911187347665e+04 7.385611718749453303e+01
4.044352457468766261e+03 3.661923845245914708e+04 7.413011098698619605e+01
4.044360982510635495e+03 3.671527070624678890e+04 7.433642656294412632e+01
4.044369507552504729e+03 3.677496467814241623e+04 7.443755765784507616e+01
4.044378032594373508e+03 3.680085262171929207e+04 7.446160379185546674e+01
4.044386557636242742e+03 3.680249937283698819e+04 7.451597945572203230e+01
4.044395082678111976e+03 3.680395267714496003e+04 7.462945307500820036e+01
4.044403607719981210e+03 3.680785940285699326e+04 7.472753654692905911e+01
4.044412132761850444e+03 3.680118292540359835e+04 7.476512884603988596e+01
4.044420657803719223e+03 3.680143979043875879e+04 7.480016652505544528e+01
4.044429182845588457e+03 3.681677117003092280e+04 7.486233877026084826e+01
4.044437707887457691e+03 3.682047267963141348e+04 7.483843870355951822e+01
4.044446232929326925e+03 3.680174910763967637e+04 7.474196236092996060e+01
4.044454757971196159e+03 3.677298492994984554e+04 7.473812022238114139e+01
4.044463283013064938e+03 3.677541365342102654e+04 7.485459705344896975e+01
4.044471808054934172e+03 3.680726518743676570e+04 7.496595285849204515e+01
4.044480333096803406e+03 3.683003418748755939e+04 7.503635419400073658e+01
4.044488858138672640e+03 3.682190563854049105e+04 7.505109995735904249e+01
4.044497383180541874e+03 3.681811078365999856e+04 7.506457128458646366e+01
4.044505908222411108e+03 3.682613694345340627e+04 7.512725747077486460e+01
4.044514433264279887e+03 3.680459078265092830e+04 7.515345232324949620e+01
4.044522958306149121e+03 3.680201830145974964e+04 7.520336927546084382e+01
4.044531483348018355e+03 3.685266331484009424e+04 7.531938406594930768e+01
4.044540008389887589e+03 3.686528195287595736e+04 7.532401819333914261e+01
4.044548533431756823e+03 3.683166493258866831e+04 7.524125086029660281e+01
4.044557058473625602e+03 3.680426939494567341e+04 7.521369337533181465e+01
4.044565583515494836e+03 3.679809369775149389e+04 7.523448976388196741e+01
4.044574108557364070e+03 3.681946985012563528e+04 7.533198853997957656e+01
4.044582633599233304e+03 3.684804867536861275e+04 7.545284165874011251e+01
4.044591158641102538e+03 3.686060330894478102e+04 7.547913825251850994e+01
4.044599683682971317e+03 3.685265792759245960e+04 7.542716619609956297e+01
4.044608208724840551e+03 3.684049416216801910e+04 7.547321010732424895e+01
4.044616733766709785e+03 3.684077358123196609e+04 7.564909277582015079e+01
4.044625258808579019e+03 3.683698297321634163e+04 7.572883189054410025e+01
4.044633783850448253e+03 3.681739758084209461e+04 7.566164702194849667e+01
4.044642308892317033e+03 3.680844298684802925e+04 7.561003402772277582e+01
4.044650833934186267e+03 3.682516598418431386e+04 7.567529065959526235e+01
4.044659358976055501e+03 3.684673899482478737e+04 7.586421720762794507e+01
4.044667884017924735e+03 3.685036529791832436e+04 7.601798966554920867e+01
4.044676409059793968e+03 3.685125061431352515e+04 7.601232070568883614e+01
4.044684934101663202e+03 3.686848503312922549e+04 7.598752558945662372e+01
4.044693459143531982e+03 3.687134083294727316e+04 7.597370646659734916e+01
4.044701984185401216e+03 3.684794503347662976e+04 7.594869760310278650e+01
4.044710509227270450e+03 3.684290560060035205e+04 7.597876971342719798e+01
4.044719034269139684e+03 3.686220474846164143e+04 7.608005915974747779e+01
4.044727559311008918e+03 3.685454068501879374e+04 7.606751812637364196e+01
4.044736084352877697e+03 3.682605595139472280e+04 7.598092453927468171e+01
4.044744609394746931e+03 3.682048393910798768e+04 7.598561185089828030e+01
4.044753134436616165e+03 3.683568973585356434e+04 7.604625617158691853e+01
4.044761659478485399e+03 3.683879580828499456e+04 7.613189040273378794e+01
4.044770184520354633e+03 3.683650625206872792e+04 7.624126583324793671e+01
4.044778709562223412e+03 3.685352195015375037e+04 7.631401827314111586e+01
4.044787234604092646e+03 3.687328572684516985e+04 7.637773604459651722e+01
4.044795759645961880e+03 3.688216629016803199e+04 7.638551306980126299e+01
7.695127260477903292e+03 1.145834688733112125e+04 1.587201272364663573e+01
7.695144445550233286e+03 1.145729062863771833e+04 1.588091887305625782e+01
7.695161630622564189e+03 1.145732225910373927e+04 1.588875625573430916e+01
7.695178815694894183e+03 1.146195843230240462e+04 1.590140261498088314e+01
7.695196000767225087e+03 1.146025109073714157e+04 1.590804846593456467e+01
7.695213185839555081e+03 1.145557680479730880e+04 1.591301224247390422e+01
7.695230370911885984e+03 1.145147833167506178e+04 1.591775962448088499e+01
7.695247555984215978e+03 1.144305640114688322e+04 1.590651362661275670e+01
7.695264741056546882e+03 1.143553484343742821e+04 1.589163709104019517e+01
7.695281926128876876e+03 1.143444109204734195e+04 1.584869392632558949e+01
7.695299111201207779e+03 1.143494933923995086e+04 1.580005036977300570e+01
7.695316296273537773e+03 1.143978393905141093e+04 1.577115650973884264e+01
7.695333481345867767e+03 1.144173976182065599e+04 1.574292281283289086e+01
7.695350666418198671e+03 1.144125799670714878e+04 1.578770871300184275e+01
7.695367851490528665e+03 1.144072304867812090e+04 1.584625661148366227e+01
7.695385036562859568e+03 1.143823215227224864e+04 1.586743831961902629e+01
7.695402221635189562e+03 1.144525942408704213e+04 1.588741282407702293e+01
7.695419406707520466e+03 1.146211750134207978e+04 1.588155032294013935e+01
7.695436591779850460e+03 1.146867051516044739e+04 1.587115605607269231e+01
7.695453776852181363e+03 1.145595391394436774e+04 1.590476868500902263e+01
7.695470961924511357e+03 1.144342571753116681e+04 1.593469104804141168e+01
7.695488146996842261e+03 1.144962865769296695e+04 1.598899795830775616e+01
7.695505332069172255e+03 1.145847640826913630e+04 1.604771658562470904e+01
7.695522517141502249e+03 1.145615254184357764e+04 1.608086732629169546e+01
7.695539702213833152e+03 1.144861422282845888e+04 1.610438596356362595e+01
7.695556887286163146e+03 1.144745236063949051e+04 1.612192026337738326e+01
7.695574072358494050e+03 1.145687807705731575e+04 1.615680967668422241e+01
7.695591257430824044e+03 1.146301458890384674e+04 1.619550474834960596e+01
7.695608442503154947e+03 1.146340033141901404e+04 1.621769842072390944e+01
7.695625627575484941e+03 1.145697892283699366e+04 1.621247463575926773e+01
7.695642812647815845e+03 1.144910742890408073e+04 1.621033420758096000e+01
7.695659997720145839e+03 1.144384477182941919e+04 1.621662180329055047e+01
7.695677182792476742e+03 1.143791298091154749e+04 1.621653144963610416e+01
7.695694367864806736e+03 1.143377976724375549e+04 1.620456117488885184e+01
7.695711552937137640e+03 1.143318565626375312e+04 1.618626035997321466e+01
7.695728738009467634e+03 1.144057888608059511e+04 1.618717760522466875e+01
7.695745923081797628e+03 1.144698171606678079e+04 1.619974424152336567e+01
7.695763108154128531e+03 1.144907333181467220e+04 1.620220398120015304e+01
7.695780293226458525e+03 1.145151703450011155e+04 1.621059115443211240e+01
7.695797478298789429e+03 1.145277225742833434e+04 1.621095363048004856e+01
7.695814663371119423e+03 1.145229302249312605e+04 1.619811964926909553e+01
7.695831848443450326e+03 1.145235323820192752e+04 1.618252373143961620e+01
7.695849033515780320e+03 1.146061899208808973e+04 1.617411087501435318e+01
7.695866218588111224e+03 1.146749860443422767e+04 1.616150395212022062e+01
7.695883403660441218e+03 1.145962698070054284e+04 1.612809923665094303e+01
7.695900588732772121e+03 1.145247789068618295e+04 1.610504116965786991e+01
7.695917773805102115e+03 1.144960813263565979e+04 1.608807015257217188e+01
7.695934958877432109e+03 1.144376163401443227e+04 1.606018910913747533e+01
7.695952143949763013e+03 1.144508945842768662e+04 1.604213249441433575e+01
7.695969329022093007e+03 1.144640841530421312e+04 1.603148384067639753e+01
7.695986514094423910e+03 1.144116128085244054e+04 1.602479057252310568e+01
7.696003699166753904e+03 1.144417615955263682e+04 1.601416805271344401e+01
