Species,WavelengthAir,OscillatorStrength,Gamma,GammaRef,v_comp,v_rad_init,v_rad_min,v_rad_max,b_comp,n_comp,b_init,b_min,b_max,n_init,w_min,w_max,weight,v_rad_fit,b_fit,n_fit,v_rad_err,b_err,n_err
TiII,3066.347,0.0489,250000000.0,10.0,0,12.06395310441417,11.06395310441417,13.06395310441417,0,0,1,0.1,6,100000000000.0,3065.5287413899055,3067.165258610095,1.0,11.27060730464019,3.4510658695678087,141486177460.04846,0.0529937796392962,0.05865757619288302,2278523388.2189083
TiII,3072.97,0.121,256000000.0,10.0,0,12.06395310441417,11.06395310441417,13.06395310441417,0,0,1,0.1,6,100000000000.0,3072.793789699788,3073.4275129614266,1.0,11.27060730464019,3.4510658695678087,141486177460.04846,0.0529937796392962,0.05865757619288302,2278523388.2189083
TiII,3229.199,0.0687,244000000.0,10.0,0,12.06395310441417,11.06395310441417,13.06395310441417,0,0,1,0.1,6,100000000000.0,3229.0694835977824,3229.5689496337677,1.0,11.27060730464019,3.4510658695678087,141486177460.04846,0.0529937796392962,0.05865757619288302,2278523388.2189083
TiII,3241.983,0.232,244000000.0,10.0,0,12.06395310441417,11.06395310441417,13.06395310441417,0,0,1,0.1,6,100000000000.0,3241.8041554227525,3242.64220730796,5.0,11.27060730464019,3.4510658695678087,141486177460.04846,0.0529937796392962,0.05865757619288302,2278523388.2189083
TiII,3383.7588,0.3586,175000000.0,10.0,0,12.06395310441417,11.06395310441417,13.06395310441417,0,0,1,0.1,6,100000000000.0,3383.5197311579045,3384.293603087343,1.0,11.27060730464019,3.4510658695678087,141486177460.04846,0.0529937796392962,0.05865757619288302,2278523388.2189083
TiII,3066.347,0.0489,250000000.0,10.0,1,21.60730759531665,20.60730759531665,22.60730759531665,1,1,1,0.1,6,10000000000.0,3065.5287413899055,3067.165258610095,1.0,21.22726433143157,5.99999973313509,35895064029.24275,0.3554951097633519,0.5140378325303039,2484791927.6212525
TiII,3072.97,0.121,256000000.0,10.0,1,21.60730759531665,20.60730759531665,22.60730759531665,1,1,1,0.1,6,10000000000.0,3072.793789699788,3073.4275129614266,1.0,21.22726433143157,5.99999973313509,35895064029.24275,0.3554951097633519,0.5140378325303039,2484791927.6212525
TiII,3229.199,0.0687,244000000.0,10.0,1,21.60730759531665,20.60730759531665,22.60730759531665,1,1,1,0.1,6,10000000000.0,3229.0694835977824,3229.5689496337677,1.0,21.22726433143157,5.99999973313509,35895064029.24275,0.3554951097633519,0.5140378325303039,2484791927.6212525
TiII,3241.983,0.232,244000000.0,10.0,1,21.60730759531665,20.60730759531665,22.60730759531665,1,1,1,0.1,6,10000000000.0,3241.8041554227525,3242.64220730796,5.0,21.22726433143157,5.99999973313509,35895064029.24275,0.3554951097633519,0.5140378325303039,2484791927.6212525
TiII,3383.7588,0.3586,175000000.0,10.0,1,21.60730759531665,20.60730759531665,22.60730759531665,1,1,1,0.1,6,10000000000.0,3383.5197311579045,3384.293603087343,1.0,21.22726433143157,5.99999973313509,35895064029.24275,0.3554951097633519,0.5140378325303039,2484791927.6212525
