Species,WavelengthAir,OscillatorStrength,Gamma,GammaRef,v_comp,v_rad_init,v_rad_min,v_rad_max,b_comp,n_comp,b_init,b_min,b_max,n_init,w_min,w_max,weight,v_rad_fit,b_fit,n_fit,v_rad_err,b_err,n_err
NaI,3302.368,0.009,9640000.0,8.0,0,-6.16396519991557,-10.93274166637742,-0.9327416663774192,0,0,2.0,0.1,6,10000000000000.0,3301.857793292589,3303.306496845671,8.0,-5.708901394459562,1.5734166654568706,9731322512266.855,0.01703764393264245,0.017626397246291423,226220242607.63614
NaI,3302.978,0.00446,9640000.0,8.0,0,-6.16396519991557,-10.93274166637742,-0.9327416663774192,0,0,2.0,0.1,6,10000000000000.0,3301.857793292589,3303.306496845671,8.0,-5.708901394459562,1.5734166654568706,9731322512266.855,0.01703764393264245,0.017626397246291423,226220242607.63614
NaI,5889.951,0.641,61600000.0,10.0,0,-6.16396519991557,-10.93274166637742,-0.9327416663774192,0,0,2.0,0.1,6,10000000000000.0,5889.0360980533815,5890.478860564045,1.0,-5.708901394459562,1.5734166654568706,9731322512266.855,0.01703764393264245,0.017626397246291423,226220242607.63614
NaI,5895.924,0.32,61400000.0,10.0,0,-6.16396519991557,-10.93274166637742,-0.9327416663774192,0,0,2.0,0.1,6,10000000000000.0,5894.978714440843,5896.724693967039,1.0,-5.708901394459562,1.5734166654568706,9731322512266.855,0.01703764393264245,0.017626397246291423,226220242607.63614
NaI,3302.368,0.009,9640000.0,8.0,1,-14.17989548441118,-19.36331304343023,-9.36331304343023,1,1,1.0,0.1,6,500000000000.0,3301.857793292589,3303.306496845671,8.0,-10.582124376244144,5.677907630009561,822444820484.3723,0.1929779469100452,0.16981451574432457,32950451741.503174
NaI,3302.978,0.00446,9640000.0,8.0,1,-14.17989548441118,-19.36331304343023,-9.36331304343023,1,1,1.0,0.1,6,500000000000.0,3301.857793292589,3303.306496845671,8.0,-10.582124376244144,5.677907630009561,822444820484.3723,0.1929779469100452,0.16981451574432457,32950451741.503174
NaI,5889.951,0.641,61600000.0,10.0,1,-14.17989548441118,-19.36331304343023,-9.36331304343023,1,1,1.0,0.1,6,500000000000.0,5889.0360980533815,5890.478860564045,1.0,-10.582124376244144,5.677907630009561,822444820484.3723,0.1929779469100452,0.16981451574432457,32950451741.503174
NaI,5895.924,0.32,61400000.0,10.0,1,-14.17989548441118,-19.36331304343023,-9.36331304343023,1,1,1.0,0.1,6,500000000000.0,5894.978714440843,5896.724693967039,1.0,-10.582124376244144,5.677907630009561,822444820484.3723,0.1929779469100452,0.16981451574432457,32950451741.503174
NaI,3302.368,0.009,9640000.0,8.0,2,-19.87987160004746,-24.87987160004746,-14.879871600047458,2,2,3.0,0.1,6,50000000000.0,3301.857793292589,3303.306496845671,8.0,-21.94282022718479,0.10000000034153904,84322712346.66609,0.018198258358985104,0.0033778674741926553,234021483184.26175
NaI,3302.978,0.00446,9640000.0,8.0,2,-19.87987160004746,-24.87987160004746,-14.879871600047458,2,2,3.0,0.1,6,50000000000.0,3301.857793292589,3303.306496845671,8.0,-21.94282022718479,0.10000000034153904,84322712346.66609,0.018198258358985104,0.0033778674741926553,234021483184.26175
NaI,5889.951,0.641,61600000.0,10.0,2,-19.87987160004746,-24.87987160004746,-14.879871600047458,2,2,3.0,0.1,6,50000000000.0,5889.0360980533815,5890.478860564045,1.0,-21.94282022718479,0.10000000034153904,84322712346.66609,0.018198258358985104,0.0033778674741926553,234021483184.26175
NaI,5895.924,0.32,61400000.0,10.0,2,-19.87987160004746,-24.87987160004746,-14.879871600047458,2,2,3.0,0.1,6,50000000000.0,5894.978714440843,5896.724693967039,1.0,-21.94282022718479,0.10000000034153904,84322712346.66609,0.018198258358985104,0.0033778674741926553,234021483184.26175
