Species,WavelengthAir,OscillatorStrength,Gamma,GammaRef,v_comp,v_rad_init,v_rad_min,v_rad_max,b_comp,n_comp,b_init,b_min,b_max,n_init,w_min,w_max,weight,v_rad_fit,b_fit,n_fit,v_rad_err,b_err,n_err
TiII,3066.347,0.0489,250000000.0,10.0,0,-6.519755563941629,-8.272142618779368,-6.272142618779368,0,0,5.999999999909015,0.1,6,466980222329.2422,3065.528741389905,3067.165258610095,1.0,-6.519755563941629,5.999999999909015,466980222329.2422,0.07588040323659251,5169.633913313885,10092394856.791946
TiII,3072.97,0.121,256000000.0,10.0,0,-6.519755563941629,-8.272142618779368,-6.272142618779368,0,0,5.999999999909015,0.1,6,466980222329.2422,3072.1499740339027,3073.790025966097,1.0,-6.519755563941629,5.999999999909015,466980222329.2422,0.07588040323659251,5169.633913313885,10092394856.791946
TiII,3229.199,0.0687,244000000.0,10.0,0,-6.519755563941629,-8.272142618779368,-6.272142618779368,0,0,5.999999999909015,0.1,6,466980222329.2422,3228.33728412588,3230.06071587412,1.0,-6.519755563941629,5.999999999909015,466980222329.2422,0.07588040323659251,5169.633913313885,10092394856.791946
TiII,3241.983,0.232,244000000.0,10.0,0,-6.519755563941629,-8.272142618779368,-6.272142618779368,0,0,5.999999999909015,0.1,6,466980222329.2422,3241.4374583049803,3242.5169558764087,1.0,-6.519755563941629,5.999999999909015,466980222329.2422,0.07588040323659251,5169.633913313885,10092394856.791946
TiII,3383.7588,0.3586,175000000.0,10.0,0,-6.519755563941629,-8.272142618779368,-6.272142618779368,0,0,5.999999999909015,0.1,6,466980222329.2422,3383.1287316769603,3384.260370109742,1.0,-6.519755563941629,5.999999999909015,466980222329.2422,0.07588040323659251,5169.633913313885,10092394856.791946
TiII,3066.347,0.0489,250000000.0,10.0,1,-24.43965147679355,-26.43965147526181,-24.43965147526181,1,1,5.999999999909024,0.1,6,46241731718.02882,3065.528741389905,3067.165258610095,1.0,-24.43965147679355,5.999999999909024,46241731718.02882,0.21872022516152825,1464.9273827915783,1425167741.231183
TiII,3072.97,0.121,256000000.0,10.0,1,-24.43965147679355,-26.43965147526181,-24.43965147526181,1,1,5.999999999909024,0.1,6,46241731718.02882,3072.1499740339027,3073.790025966097,1.0,-24.43965147679355,5.999999999909024,46241731718.02882,0.21872022516152825,1464.9273827915783,1425167741.231183
TiII,3229.199,0.0687,244000000.0,10.0,1,-24.43965147679355,-26.43965147526181,-24.43965147526181,1,1,5.999999999909024,0.1,6,46241731718.02882,3228.33728412588,3230.06071587412,1.0,-24.43965147679355,5.999999999909024,46241731718.02882,0.21872022516152825,1464.9273827915783,1425167741.231183
TiII,3241.983,0.232,244000000.0,10.0,1,-24.43965147679355,-26.43965147526181,-24.43965147526181,1,1,5.999999999909024,0.1,6,46241731718.02882,3241.4374583049803,3242.5169558764087,1.0,-24.43965147679355,5.999999999909024,46241731718.02882,0.21872022516152825,1464.9273827915783,1425167741.231183
TiII,3383.7588,0.3586,175000000.0,10.0,1,-24.43965147679355,-26.43965147526181,-24.43965147526181,1,1,5.999999999909024,0.1,6,46241731718.02882,3383.1287316769603,3384.260370109742,1.0,-24.43965147679355,5.999999999909024,46241731718.02882,0.21872022516152825,1464.9273827915783,1425167741.231183
