nm	int
319.77901	15.55745
319.782	20.24987
319.78499	12.94735
319.78801	24.53526
319.791	14.7347
319.79399	20.19122
319.79701	17.80854
319.80001	18.83524
319.803	8.98725
319.80599	17.91282
319.80901	18.32684
319.812	18.57212
319.81499	12.11939
319.81801	15.65524
319.821	20.94793
319.82399	10.48801
319.82701	10.85265
319.83	11.09652
319.833	10.89092
319.83599	12.78164
319.83901	13.04246
319.842	20.28206
319.84499	11.6397
319.84801	27.06446
319.851	28.02696
319.85399	22.56764
319.85701	17.34183
319.86	20.78504
319.86299	17.81132
319.86602	18.30919
319.86901	21.17471
319.872	18.74688
319.87499	21.93539
319.87801	26.3643
319.881	19.90548
319.88399	22.9718
319.88701	25.93092
319.89	28.9052
319.89299	27.01058
319.89601	30.72776
319.899	35.36128
319.902	23.82767
319.90499	21.48304
319.90801	28.22311
319.911	23.42932
319.91399	25.41861
319.91701	22.11974
319.92	26.68069
319.92299	24.80591
319.92601	20.28316
319.929	16.35052
319.93199	20.09597
319.93498	19.88354
319.93801	16.41242
319.941	18.73479
319.94399	13.75056
319.94701	25.62723
319.95	19.82557
319.95299	17.84141
319.95601	15.75726
319.959	15.96231
319.96199	9.28425
319.96501	17.40463
319.968	17.48157
319.971	16.48556
319.97399	18.52551
319.97701	22.43282
319.98	21.5822
319.98299	16.28127
319.98601	25.13828
319.989	24.10585
319.99199	21.39195
319.99501	20.12555
319.998	23.39182
320.00099	27.8202
320.00399	21.79545
320.00701	16.58563
320.01	23.34183
320.01299	20.69391
320.01601	13.46083
320.019	13.93273
320.02199	14.7717
320.02501	13.14513
320.028	11.17012
320.03099	13.56048
320.03401	16.69221
320.03701	15.83213
320.04	20.06739
320.04299	15.52415
320.04601	15.57148
320.049	13.98905
320.05199	12.96772
320.05501	16.21237
320.058	17.47913
320.06099	15.23842
320.06401	12.6849
320.067	15.99236
320.06999	5.70559
320.07299	12.56166
320.07601	14.89052
320.079	8.49108
320.08199	11.76052
320.08501	10.1321
320.088	9.86163
320.09099	5.33316
320.09401	18.91404
320.097	10.92206
320.09999	15.48948
320.10301	5.13725
320.10601	17.08127
320.109	0.92865
320.11199	4.18443
320.11501	12.44737
320.118	11.02663
320.12099	10.794
320.12401	18.76879
320.127	12.82095
320.12999	15.82983
320.13301	6.79828
320.136	13.70066
320.13899	10.33241
320.14199	8.21813
320.14501	10.55297
320.148	6.44235
320.15099	12.08167
320.15401	9.943
320.157	17.66319
320.15999	19.12849
320.16301	20.80117
320.166	21.90599
320.16899	9.92819
320.17201	28.84371
320.17501	20.90626
320.178	21.97929
320.18099	19.58815
320.18401	25.40267
320.187	26.50348
320.18999	30.77627
320.19301	22.74192
320.196	16.78406
320.19899	26.06663
320.20201	38.71934
320.205	35.79103
320.208	32.82544
320.21099	28.06479
320.21401	33.77286
320.217	31.91523
320.21999	31.60948
320.22301	42.91417
320.226	35.52779
320.22899	34.63293
320.23201	44.17913
320.235	42.96652
320.23799	40.8017
320.24102	64.06178
320.24401	58.45489
320.247	56.71762
320.24999	59.91803
320.25301	63.40033
320.256	72.6622
320.25899	78.92616
320.26201	60.5525
320.265	76.74962
320.26799	72.13833
320.27101	68.1083
320.274	76.95599
320.277	69.88554
320.27999	66.03908
320.28301	58.0129
320.286	58.83837
320.28899	52.56259
320.29201	49.95846
320.295	54.90375
320.29799	46.7844
320.30101	38.21098
320.304	41.61006
320.30699	30.51848
320.30998	39.0093
320.31301	30.87381
320.316	33.52912
320.31899	34.25883
320.32201	40.60472
320.325	35.24605
320.32799	39.3612
320.33101	31.21795
320.334	35.60342
320.33699	36.09949
320.34001	30.76819
320.343	38.46714
320.346	28.49392
320.34899	34.70971
320.35201	39.76141
320.355	33.33023
320.35799	49.50532
320.36101	44.20631
320.364	42.28801
320.36699	38.5475
320.37001	43.62697
320.373	40.7243
320.37599	47.81674
320.37899	45.48268
320.38201	41.11561
320.385	45.13823
320.38799	44.88637
320.39101	44.99758
320.394	54.30334
320.39699	43.89029
320.40001	48.28403
320.403	56.07106
320.40599	53.72361
320.40901	75.81243
320.41201	74.63656
320.415	75.70691
320.41799	78.50059
320.42101	74.91197
320.424	90.06654
320.42699	97.89385
320.43001	106.43987
320.433	107.9056
320.43599	124.23565
320.43901	139.41236
320.442	145.63059
320.44499	148.98609
320.44799	169.52605
320.45101	191.90881
320.454	194.24075
320.45699	219.93842
320.46001	217.03095
320.463	233.56736
320.46599	217.15876
320.46901	244.29854
320.472	235.79406
320.47499	204.32394
320.47801	205.71768
320.48101	205.31867
320.484	195.05955
320.48699	182.84273
320.49001	184.54488
320.493	175.92035
320.49599	174.57888
320.49901	166.51902
320.502	152.12177
320.50499	150.39152
320.50801	138.86857
320.511	143.19215
320.51399	152.14873
320.51699	158.04252
320.52001	153.26853
320.523	159.67872
320.52599	158.41185
320.52901	160.75292
320.532	177.65999
320.53499	180.16576
320.53801	205.7713
320.541	241.42032
320.54399	287.22541
320.54701	287.43098
320.55001	273.17467
320.553	228.26681
320.55599	205.49353
320.55901	229.84815
320.562	267.24356
320.56499	269.37568
320.56801	269.8213
320.571	244.17217
320.57399	233.61953
320.57701	195.47378
320.58	176.66198
320.583	138.99949
320.58599	121.23603
320.58901	105.74642
320.592	97.36449
320.59499	88.63717
320.59801	78.96334
320.601	71.31049
320.60399	71.33152
320.60701	71.46806
320.61	61.32387
320.61299	63.13744
320.61602	67.31244
320.61901	70.52005
320.622	68.88984
320.62499	71.73857
320.62801	73.43675
320.631	75.25935
320.63399	90.45568
320.63701	96.99078
320.64	95.00693
320.64299	102.849
320.64601	110.31214
320.649	108.92765
320.652	119.49886
320.65499	122.9013
320.65801	145.19146
320.661	151.70615
320.66399	151.53181
320.66701	177.5785
320.67	191.697
320.67299	202.08278
320.67601	217.68868
320.679	208.8233
320.68199	220.02273
320.68498	220.32544
320.68801	213.55903
320.691	226.89385
320.69399	230.83236
320.69701	233.96236
320.7	250.15881
320.70299	244.95322
320.70601	219.63468
320.709	211.15242
320.71199	197.43205
320.71501	188.61449
320.718	175.7892
320.721	174.95679
320.72399	141.62766
320.72701	146.24833
320.73	130.77504
320.73299	125.35637
320.73601	127.15221
320.739	109.47177
320.74199	108.33288
320.74501	105.3891
320.748	115.80344
320.75099	120.75983
320.75399	128.14837
320.75701	129.69909
320.76	128.56222
320.76299	130.95496
320.76601	158.65064
320.769	169.94609
320.77199	174.41761
320.77501	182.01863
320.778	193.24993
320.78099	188.31008
320.78401	188.95535
320.78701	180.81294
320.79	184.46647
320.79299	186.25649
320.79601	178.20711
320.799	193.32421
320.80199	184.25082
320.80501	199.74936
320.808	210.91071
320.81099	201.1674
320.81401	200.54515
320.817	247.89735
320.81999	251.23601
320.82299	256.87107
320.82601	283.88791
320.829	286.92836
320.83199	271.15843
320.83501	259.60253
320.838	273.42488
320.84099	272.44256
320.84401	260.04779
320.847	252.58554
320.84999	257.23951
320.85301	241.53333
320.85601	241.29693
320.859	218.55484
320.86199	210.00592
320.86501	212.26172
320.868	207.163
320.87099	212.85035
320.87401	208.54078
320.877	196.44542
320.87999	201.44362
320.88301	190.90414
320.886	186.09253
320.88899	183.28006
320.89199	183.43434
320.89501	176.84432
320.898	164.88524
320.90099	166.33321
320.90401	148.38168
320.907	152.84119
320.90999	141.4293
320.91301	143.38651
320.916	128.64497
320.91899	119.30962
320.92201	117.45171
320.92501	114.28891
320.928	102.95716
320.93099	113.1099
320.93401	106.72099
320.937	98.91139
320.93999	114.19823
320.94301	104.16729
320.946	99.43942
320.94899	90.54413
320.95201	93.84375
320.955	88.81132
320.958	93.2413
320.96099	95.96118
320.96401	102.40143
320.967	99.14822
320.96999	96.21326
320.97301	83.99598
320.976	90.74565
320.97899	101.96443
320.98201	102.46029
320.985	87.44567
320.98799	107.31607
320.99102	98.04704
320.99401	111.48152
320.997	95.53227
320.99999	87.0132
321.00301	92.11507
321.006	93.56817
321.00899	90.81888
321.01201	90.26774
321.015	83.91584
321.01799	92.73063
321.02101	79.86174
321.024	81.94557
321.027	73.11408
321.02999	75.77152
321.03301	80.28605
321.036	63.03731
321.03899	78.12505
321.04201	78.43779
321.045	60.48031
321.04799	70.83544
321.05101	66.28278
321.054	64.78281
321.05699	62.49207
321.05998	60.21727
321.06301	63.28472
321.066	51.10934
321.06899	64.1192
321.07201	52.79749
321.075	72.28697
321.07799	61.50148
321.08101	55.49318
321.084	60.19872
321.08699	60.69576
321.09001	65.34799
321.093	57.70062
321.096	55.92619
321.09899	63.65731
321.10201	51.4139
321.105	58.3479
321.10799	64.10226
321.11101	63.28397
321.114	55.57654
321.11699	71.96299
321.12001	57.56498
321.123	63.37733
321.12599	61.08562
321.12899	63.96866
321.13201	65.16038
321.135	65.03248
321.13799	74.84446
321.14101	69.50652
321.144	71.63771
321.14699	59.91717
321.15001	68.15081
321.153	55.36594
321.15599	67.02662
321.15901	58.40558
321.16201	62.65307
321.165	64.16568
321.16799	61.9317
321.17101	67.45819
321.174	60.80906
321.17699	60.9521
321.18001	68.17665
321.183	55.31334
321.18599	60.75863
321.18901	58.49239
321.192	62.18493
321.19499	74.00821
321.19799	60.91042
321.20101	57.97627
321.204	61.75408
321.20699	61.79165
321.21001	67.26102
321.213	68.26013
321.21599	63.74436
321.21901	62.04557
321.222	60.05006
321.22499	59.04302
321.22801	58.40795
321.23101	63.48154
321.234	62.13227
321.23699	56.67191
321.24001	64.08379
321.243	59.13789
321.24599	54.91973
321.24901	49.4533
321.252	59.81845
321.25499	49.8758
321.25801	46.30164
321.261	53.59849
321.26399	47.85346
321.26699	46.565
321.27001	48.89642
321.273	49.46719
321.27599	40.80292
321.27901	40.89808
321.282	57.79698
321.28499	44.87313
321.28801	40.64882
321.291	46.1657
321.29399	58.37136
321.29701	48.87943
321.30001	44.87099
321.303	55.16728
321.30599	45.33321
321.30901	48.50918
321.312	49.72473
321.31499	49.05747
321.31801	48.39859
321.321	43.42146
321.32399	38.62022
321.32701	45.34447
321.33	45.89082
321.333	46.41229
321.33599	40.97385
321.33901	48.31705
321.342	47.9355
321.34499	51.40929
321.34801	54.03844
321.351	40.64578
321.35399	48.67431
321.35701	43.25202
321.36	45.95169
321.36299	41.74573
321.36602	51.63283
321.36901	51.6936
321.372	53.49167
321.37499	48.87281
321.37801	38.67933
321.381	44.31584
321.38399	46.01936
321.38701	49.39943
321.39	44.47453
321.39299	46.4656
321.39601	41.94448
321.399	45.75983
321.402	48.6389
321.40499	49.50484
321.40801	55.1617
321.411	57.93792
321.41399	61.38229
321.41701	52.73209
321.42	59.94562
321.42299	59.48258
321.42601	68.18565
321.429	77.93202
321.43199	78.85198
321.43498	75.053
321.43801	78.73624
321.441	68.54341
321.44399	69.58623
321.44701	69.80821
321.45	76.66854
321.45299	71.92864
321.45601	70.89624
321.459	70.3204
321.46199	68.65564
321.46501	68.53119
321.468	69.4777
321.471	62.2991
321.47399	64.51111
321.47701	64.96942
321.48	60.0872
321.48299	65.50751
321.48601	66.08876
321.489	65.07616
321.49199	59.70473
321.49501	48.59829
321.498	52.85351
321.50099	59.90616
321.50399	50.31941
321.50701	49.37142
321.51	53.41997
321.51299	46.8334
321.51601	51.55453
321.519	50.43341
321.52199	41.67557
321.52501	37.51322
321.528	44.31855
321.53099	42.63744
321.53401	54.82854
321.53701	42.46793
321.54	56.72364
321.54299	40.92808
321.54601	44.67543
321.549	39.06452
321.55199	40.84735
321.55501	52.69578
321.558	42.7363
321.56099	37.57369
321.56401	43.01141
321.567	45.49987
321.56999	45.38011
321.57299	53.58584
321.57601	53.75678
321.579	53.66625
321.58199	43.8944
321.58501	42.36105
321.588	52.04622
321.59099	52.43915
321.59401	50.3214
321.597	55.80649
321.59999	56.79214
321.60301	62.02082
321.60601	61.52172
321.609	60.593
321.61199	62.34732
321.61501	50.09407
321.618	46.30316
321.62099	50.3211
321.62401	42.78458
321.627	43.68551
321.62999	50.14912
321.63301	49.53032
321.636	45.56352
321.63899	43.8566
321.64199	39.8594
321.64501	41.19213
321.648	44.74327
321.65099	48.28947
321.65401	44.33906
321.657	40.74494
321.65999	41.11523
321.66301	39.1492
321.666	41.57144
321.66899	46.8608
321.67201	39.49048
321.67501	33.58006
321.678	53.27841
321.68099	36.25619
321.68401	34.55616
321.687	34.1541
321.68999	35.47117
321.69301	40.60586
321.696	35.68202
321.69899	39.32154
321.70201	36.80558
321.705	41.26725
321.708	43.43813
321.71099	40.13764
321.71401	46.60839
321.717	46.39335
321.71999	31.44064
321.72301	40.77814
321.726	39.63537
321.72899	36.68273
321.73201	40.05947
321.735	43.95046
321.73799	42.22193
321.74102	49.13084
321.74401	40.07358
321.747	43.73489
321.74999	42.30757
321.75301	37.13763
321.756	42.28166
321.75899	45.28007
321.76201	37.26033
321.765	31.89319
321.76799	44.17559
321.77101	37.78586
321.774	42.31747
321.777	32.6493
321.77999	48.35217
321.78301	34.65354
321.786	37.32218
321.78899	48.34871
321.79201	42.87695
321.795	39.63189
321.79799	39.69779
321.80101	39.74709
321.804	35.82679
321.80699	42.47577
321.80998	41.0822
321.81301	40.34524
321.816	32.9294
321.81899	44.69343
321.82201	38.3419
321.825	43.19639
321.82799	41.55105
321.83101	45.57581
321.834	38.56616
321.83699	40.32378
321.84001	47.36221
321.843	36.97584
321.846	49.09058
321.84899	37.11944
321.85201	44.4899
321.855	38.22378
321.85799	37.17225
321.86101	41.80053
321.864	37.63798
321.86699	32.92941
321.87001	38.29152
321.873	39.34894
321.87599	41.16674
321.87899	40.53428
321.88201	32.94625
321.885	40.6407
321.88799	34.90173
321.89101	39.62083
321.894	37.79104
321.89699	42.20882
321.90001	39.98205
321.903	46.8131
321.90599	28.18638
321.90901	39.20137
321.91201	37.41956
321.915	43.92284
321.91799	51.97679
321.92101	59.53622
321.924	61.0796
321.92699	51.93989
321.93001	57.49327
321.933	56.13382
321.93599	60.04354
321.93901	57.33826
321.942	56.38537
321.94499	49.18767
321.94799	50.70004
321.95101	56.95112
321.954	51.51557
321.95699	49.9124
321.96001	45.50278
321.963	44.00979
321.96599	42.94984
321.96901	44.84703
321.972	33.7274
321.97499	43.43399
321.97801	36.75532
321.98101	34.39855
321.984	43.45647
321.98699	30.95658
321.99001	29.06691
321.993	37.21601
321.99599	38.10577
321.99901	30.12662
322.002	29.38839
322.00499	32.22658
322.00801	35.65368
322.011	36.13798
322.01399	40.9119
322.01699	31.70168
322.02001	40.57758
322.023	35.54778
322.02599	37.97825
322.02901	31.56814
322.032	32.714
322.03499	37.12811
322.03801	34.81407
322.041	40.42215
322.04399	39.51577
322.04701	34.51385
322.05001	36.57262
322.053	43.41013
322.05599	33.84603
322.05901	39.04841
322.062	40.98169
322.06499	22.12334
322.06801	32.03579
322.071	33.30123
322.07399	30.82832
322.07701	29.67497
322.08	34.2346
322.083	21.37478
322.08599	32.71986
322.08901	26.96728
322.09099	22.32542
322.09401	24.66316
322.097	28.29781
322.09999	28.31838
322.10301	27.25829
322.10601	26.27726
322.109	26.43067
322.11199	29.96819
322.11501	33.51923
322.118	34.83148
322.12099	34.18683
322.12401	34.40034
322.127	31.44048
322.12999	29.61995
322.13301	29.56366
322.136	30.19316
322.13899	32.40045
322.14199	30.51546
322.14501	33.11639
322.148	32.20285
322.15099	34.47375
322.15401	31.45486
322.157	32.90525
322.15999	30.16675
322.16301	30.35329
322.166	28.68478
322.16899	27.19251
322.17201	28.18148
322.17501	31.0921
322.178	31.71789
322.18099	29.48071
322.18401	27.62433
322.187	26.7514
322.18999	23.18502
322.19301	21.15176
322.196	21.62219
322.19899	22.01878
322.20201	20.91697
322.205	20.04538
322.208	22.24808
322.21099	23.33194
322.21401	27.68079
322.217	32.14354
322.21999	46.71193
322.22301	57.01335
322.226	65.78481
322.22899	69.11741
322.23201	71.27201
322.235	68.79131
322.23799	65.13134
322.24102	63.09179
322.24401	66.01274
322.247	69.15633
322.24999	65.8234
322.25301	64.12742
322.256	62.58831
322.25899	57.76321
322.26201	51.73944
322.265	48.17035
322.26799	44.17199
322.27101	38.60434
322.274	35.63295
322.277	35.58362
322.27999	36.04937
322.28301	39.10069
322.286	44.23309
322.28899	49.65621
322.29201	52.3341
322.295	54.27129
322.29799	58.35151
322.30101	66.82725
322.304	68.75873
322.30699	68.29559
322.30998	66.92061
322.31301	65.79771
322.316	61.0653
322.31899	60.84452
322.32201	61.74987
322.325	66.12556
322.32799	66.78374
322.33101	60.16556
322.334	56.12506
322.33699	52.20604
322.34001	46.19315
322.343	43.05814
322.346	44.09253
322.34899	44.57805
322.35201	44.71389
322.355	44.99595
322.35799	43.15569
322.36101	41.52289
322.364	39.66878
322.36699	40.81024
322.37001	40.63054
322.373	39.18254
322.37599	40.25414
322.37899	35.72387
322.38201	32.59144
322.385	27.47178
322.38799	22.85371
322.39101	19.70143
322.394	19.6778
322.39699	19.05587
322.40001	18.97329
322.403	19.60464
322.40599	17.52714
322.40901	18.74924
322.41201	18.73046
322.415	21.08465
322.41799	23.73887
322.42101	24.88549
322.424	26.1111
322.42699	24.60168
322.43001	20.81553
322.433	14.76551
322.43599	14.71373
322.43901	13.4248
322.442	10.76254
322.44499	14.50921
322.44799	22.20338
322.45101	24.76436
322.454	23.51047
322.45699	26.92234
322.46001	27.57279
322.463	25.4743
322.46599	23.07838
322.46901	25.48715
322.472	24.67621
322.47499	23.46693
322.47801	25.69061
322.48101	27.83936
322.484	28.30368
322.48699	27.81487
322.49001	28.07916
322.493	24.60848
322.49599	25.28326
322.49901	25.24297
322.502	25.60969
322.50499	24.70164
322.50801	24.52826
322.511	19.8826
322.51399	17.76423
322.51699	18.7603
322.52001	19.48139
322.523	20.68361
322.52599	20.12709
322.52901	17.07539
322.532	16.1533
322.53499	13.36312
322.53801	11.43517
322.541	15.4964
322.54399	18.9023
322.54701	19.57293
322.55001	26.77576
322.553	29.53786
322.55599	29.28656
322.55901	27.25664
322.562	25.5356
322.56499	19.30196
322.56801	17.84545
322.571	15.96066
322.57399	19.3395
322.57701	18.15934
322.58	19.7728
322.583	18.86043
322.58599	16.74388
322.58901	16.05494
322.592	18.98277
322.59499	19.6035
322.59801	18.14165
322.601	18.43701
322.60399	19.61313
322.60701	22.0515
322.61	23.4384
322.61299	24.39972
322.61602	29.72955
322.61901	29.71014
322.622	30.4032
322.62499	32.36657
322.62801	34.26465
322.631	32.54834
322.63399	30.91436
322.63701	27.36918
322.64	25.1997
322.64299	28.96749
322.64601	31.02657
322.649	34.43949
322.652	36.41638
322.65499	37.42654
322.65801	35.09412
322.661	35.51209
322.66399	34.69449
322.66701	32.65158
322.67	33.2904
322.67299	35.63429
322.67601	35.59681
322.679	33.357
322.68199	40.35796
322.68498	41.49624
322.68801	43.02585
322.691	42.79008
322.69399	50.19229
322.69701	49.60558
322.7	50.4716
322.70299	47.08945
322.70601	46.22073
322.709	45.4856
322.71199	42.70831
322.71501	41.57059
322.718	43.2056
322.721	43.67151
322.72399	40.03178
322.72701	36.882
322.73	36.76499
322.73299	34.01279
322.73601	33.03856
322.739	34.36805
322.74199	37.9556
322.74501	36.25691
322.748	37.83742
322.75099	36.04584
322.75399	31.38612
322.75701	29.20746
322.76	29.01782
322.76299	30.04797
322.76601	30.64371
322.769	35.73246
322.77199	36.00306
322.77501	34.74648
322.778	34.01677
322.78099	33.7963
322.78401	27.41344
322.78701	26.4017
322.79	25.66553
322.79299	23.32214
322.79601	21.57421
322.799	24.26732
322.80199	23.24765
322.80501	20.97842
322.808	16.82564
322.81099	14.42039
322.81401	13.56501
322.817	15.09711
322.81999	16.74681
322.82299	17.63338
322.82601	18.87073
322.829	15.25275
322.83199	10.49026
322.83501	11.04275
322.838	11.50218
322.84099	15.22923
322.84401	17.78774
322.847	20.609
322.84999	19.53798
322.85301	20.95699
322.85601	20.88309
322.859	20.67556
322.86199	19.35935
322.86501	19.51983
322.868	19.7171
322.87099	19.05682
322.87401	19.4228
322.877	19.31067
322.87999	20.75947
322.88301	21.23636
322.886	19.98199
322.88899	19.91885
322.89199	20.0467
322.89501	16.30823
322.898	15.42521
322.90099	16.30196
322.90401	13.7271
322.907	15.41726
322.90999	16.34673
322.91301	13.69967
322.916	12.40133
322.91899	14.47417
322.92201	12.44847
322.92501	12.88662
322.928	14.72487
322.93099	14.02927
322.93401	9.00435
322.937	5.24507
322.93999	6.37054
322.94301	6.75453
322.946	6.70563
322.94899	7.00353
322.95201	11.05939
322.955	13.84013
322.958	16.52058
322.96099	20.01875
322.96401	24.35232
322.967	27.10117
322.96999	25.05616
322.97301	26.17497
322.976	21.47656
322.97899	23.3882
322.98201	23.06134
322.985	24.99367
322.98799	18.63565
322.99102	19.61805
322.99401	17.21024
322.997	19.70698
322.99999	16.53795
323.00301	16.46101
323.006	18.81509
323.00899	18.26233
323.01201	13.13119
323.015	12.06892
323.01799	14.77751
323.02101	11.03422
323.024	10.5745
323.027	12.02335
323.02999	11.68062
323.03301	9.56694
323.036	11.97814
323.03899	11.06678
323.04201	8.11319
323.045	8.79024
323.04799	10.7332
323.05101	6.6176
323.054	10.68485
323.05699	11.28219
323.05998	9.38728
323.06301	8.2292
323.066	11.94257
323.06899	9.23597
323.07201	9.00411
323.075	10.80837
323.07799	10.27228
323.08101	11.20619
323.084	12.79776
323.08699	14.32695
323.09001	15.60183
323.093	17.14428
323.096	18.24593
323.09899	19.75489
323.10201	21.79538
323.105	20.86965
323.10799	21.90917
323.11101	21.95235
323.114	15.61939
323.11699	15.63869
323.12001	17.97921
323.123	19.72081
323.12599	19.87552
323.12899	25.97712
323.13201	24.49099
323.135	29.2496
323.13799	27.83726
323.14101	25.38706
323.144	23.73662
323.14699	26.43712
323.15001	23.38016
323.153	24.88877
323.15599	27.82363
323.15901	31.45287
323.16201	32.55836
323.165	32.74598
323.16799	35.46411
323.17101	37.61067
323.174	37.68693
323.17699	37.23739
323.18001	33.825
323.183	29.16987
323.18599	25.27729
323.18901	21.25136
323.192	19.01647
323.19499	17.00542
323.19799	13.89399
323.20101	10.04931
323.204	10.74899
323.20699	7.78875
323.21001	9.32114
323.213	10.16755
323.21599	13.32321
323.21901	12.50904
323.222	16.0909
323.22499	13.86875
323.22801	13.18712
323.23101	14.72164
323.234	19.25254
323.23699	21.3365
323.24001	27.20678
323.243	36.89445
323.24599	42.53609
323.24901	47.29954
323.252	61.4042
323.25499	75.45998
323.25801	88.45699
323.261	104.10006
323.26399	115.89739
323.26699	116.19734
323.27001	115.88134
323.273	111.22692
323.27599	109.09302
323.27901	107.96702
323.282	109.05949
323.28499	109.1329
323.28801	108.27738
323.291	102.89358
323.29399	94.08652
323.29701	85.82987
323.30001	75.31544
323.303	67.24991
323.30599	59.21719
323.30901	55.3446
323.312	50.07142
323.31499	46.31473
323.31801	44.55926
323.321	40.29026
323.32399	33.9808
323.32701	31.05983
323.33	29.25855
323.333	24.30003
323.33599	17.60044
323.33901	11.74867
323.342	7.03324
323.34499	5.30828
323.34801	2.82092
323.351	4.86462
323.35399	9.10404
323.35701	11.24107
323.36	9.72727
323.36299	12.06093
323.36602	13.19913
323.36901	13.08846
323.372	13.35706
323.37499	13.33955
323.37801	15.55947
323.381	13.59813
323.38399	14.50779
323.38701	14.89566
323.39	17.13957
323.39299	14.16813
323.39601	14.73119
323.399	12.40369
323.402	13.48281
323.40499	15.59023
323.40801	14.17697
323.411	13.84322
323.41399	16.85222
323.41701	14.08174
323.42	9.79191
323.42299	11.15162
323.42601	13.24012
323.429	9.05513
323.43199	12.32736
323.43498	13.22711
323.43801	14.82857
323.441	15.20305
323.44399	19.53603
323.44701	17.61454
323.45	18.62076
323.45299	21.99419
323.45601	28.19231
323.459	38.40529
323.46199	46.25668
323.46501	55.73455
323.468	61.86336
323.471	70.24758
323.47399	70.44643
323.47701	73.68361
323.48	74.82308
323.48299	73.36209
323.48601	67.70593
323.489	66.48705
323.49199	62.16134
323.49501	56.24263
323.498	56.30425
323.50099	53.45512
323.50399	48.51994
323.50701	44.24611
323.51	43.10179
323.51299	36.8584
323.51601	33.23205
323.519	30.04708
323.52199	27.80816
323.52501	24.35242
323.528	20.431
323.53099	16.1069
323.53401	13.80435
323.53701	11.22754
323.54	10.97348
323.54299	9.04308
323.54601	8.8347
323.549	5.4678
323.55199	5.0552
323.55501	3.49406
323.558	5.58053
323.56099	6.15731
323.56401	10.35899
323.567	9.1949
323.56999	5.42536
323.57299	2.10202
323.57601	0.57637
323.579	-3.35855
323.58199	3.3007
323.58501	8.35385
323.588	11.99727
323.59099	13.49732
323.59401	17.11587
323.597	10.19899
323.59999	8.18038
323.60301	8.90789
323.60601	8.52209
323.609	7.13764
323.61199	11.49928
323.61501	12.09383
323.618	11.04334
323.62099	8.67861
323.62401	9.9991
323.627	5.97299
323.62999	2.54216
323.63301	0.02275
323.636	4.28231
323.63899	3.63572
323.64199	4.53259
323.64501	9.55675
323.648	12.64392
323.65099	9.77314
323.65401	7.9466
323.657	7.77191
323.65999	4.30322
323.66301	4.15268
323.666	4.48666
323.66899	5.05403
323.67201	5.93439
323.67501	8.12069
323.678	6.24617
323.68099	5.47121
323.68401	8.90026
323.687	11.62288
323.68999	17.09316
323.69301	17.66093
323.696	20.69124
323.69899	20.22495
323.70201	20.0602
323.705	15.93812
323.708	19.8637
323.71099	17.68002
323.71401	15.96244
323.717	11.55327
323.71999	9.06049
323.72301	5.80184
323.726	7.27923
323.72899	6.01477
323.73201	7.11459
323.735	8.53472
323.73799	10.45024
323.74102	7.48131
323.74401	9.93006
323.747	11.97251
323.74999	13.65001
323.75301	12.28983
323.756	14.69561
323.75899	14.1926
323.76201	17.21542
323.765	19.48602
323.76799	23.65317
323.77101	27.31337
323.774	33.64969
323.777	35.65879
323.77999	39.27624
323.78301	39.75128
323.786	41.5812
323.78899	39.84501
323.79201	37.51495
323.795	35.62305
323.79799	31.52873
323.80101	28.53864
323.804	26.05562
323.80699	24.07868
323.80998	18.22802
323.81301	15.94791
323.816	14.97602
323.81899	12.06439
323.82201	10.88714
323.825	9.63347
323.82799	11.14328
323.83101	9.10126
323.834	5.33469
323.83699	6.16386
323.84001	7.97574
323.843	8.77329
323.846	9.42067
323.84899	14.75368
323.85201	13.0897
323.855	12.58279
323.85799	11.36786
323.86101	11.07269
323.864	9.77676
323.86699	12.68239
323.87001	17.39642
323.873	19.66057
323.87599	23.05615
323.87899	25.08019
323.88201	25.21133
323.885	25.37558
323.88799	21.74779
323.89101	23.68904
323.894	22.97248
323.89699	21.17245
323.90001	19.33746
323.903	22.16226
323.90599	20.336
323.90901	19.98453
323.91201	24.95706
323.915	21.19306
323.91799	23.77914
323.92101	22.05315
323.924	23.58652
323.92699	25.11954
323.93001	31.04696
323.933	33.60847
323.93599	39.88722
323.93901	47.32423
323.942	47.73492
323.94499	50.00146
323.94799	51.04298
323.95101	50.9638
323.954	49.78422
323.95699	51.65338
323.96001	53.4013
323.963	56.46982
323.96599	64.33717
323.96901	64.42166
323.972	70.59797
323.97499	72.4943
323.97801	70.04864
323.98101	62.0449
323.984	62.49074
323.98699	51.42257
323.99001	44.63325
323.993	42.78866
323.99599	39.80238
323.99901	37.96053
324.002	39.95749
324.00499	42.10602
324.00801	40.16571
324.011	38.94346
324.01399	42.5185
324.01699	44.45472
324.02001	47.7136
324.023	52.72636
324.02599	62.28277
324.02901	64.91384
324.032	69.12582
324.03499	73.83673
324.03801	74.37969
324.041	71.48479
324.04399	67.72298
324.04701	66.49656
324.05001	64.47524
324.053	66.83107
324.05599	69.28997
324.05901	71.67561
324.062	74.26662
324.06499	72.50018
324.06801	71.62012
324.071	69.90258
324.07399	63.70099
324.07701	58.90574
324.08	53.85473
324.083	51.29625
324.08599	48.81722
324.08901	48.02392
324.092	45.54738
324.09499	46.00098
324.09801	44.00881
324.101	40.80011
324.10399	41.44595
324.10701	39.50186
324.11	40.26938
324.11299	36.94007
324.11602	37.96243
324.11901	37.70669
