wno	int
31595.67745	2850.35791
31595.37597	2848.198
31595.07749	2982.97314
31594.77802	2852.53564
31594.47955	2860.3999
31594.17809	2935.6106
31593.87963	3031.66382
31593.58118	3117.22314
31593.27974	3369.82617
31592.9813	3350.89282
31592.68287	3361.89795
31592.38145	3369.521
31592.08302	3531.33813
31591.78461	4039.87109
31591.4852	4310.12939
31591.1838	4556.94434
31590.8854	4745.9375
31590.587	4784.34521
31590.28562	4790.25488
31589.98724	4550.76221
31589.68886	4678.79492
31589.38749	4952.61377
31589.08913	4968.42188
31588.79077	5516.93848
31588.48942	5615.77002
31588.19007	5726.80029
31587.89173	5354.40625
31587.59339	5634.3457
31587.29207	5897.8335
31586.99374	5993.11865
31586.69542	5799.29346
31586.39411	5599.33008
31586.0958	5899.79053
31585.7975	5291.99463
31585.49621	5352.32861
31585.19791	5084.06152
31584.89963	4886.86816
31584.60035	4882.5
31584.29908	4951.13477
31584.00081	4830.25293
31583.70254	4686.62158
31583.40129	4459.62598
31583.10304	4441.94434
31582.80479	4107.03662
31582.50356	4044.48413
31582.20532	3983.61426
31581.90709	3782.61963
31581.60587	3641.28931
31581.30666	3429.70605
31581.00844	3405.92285
31580.71024	3309.47168
31580.40904	3328.09033
31580.11085	3328.35962
31579.81266	3353.7002
31579.51148	3383.12085
31579.2133	3485.71826
31578.91512	3505.13745
31578.61396	3833.61426
31578.3158	4007.11157
31578.01765	4407.25439
31577.7185	4565.22119
31577.41736	4497.56396
31577.11922	4549.09229
31576.82109	4561.96484
31576.51996	4710.30762
31576.22184	4685.47754
31575.92372	4725.50635
31575.62262	4493.09473
31575.32452	4538.69385
31575.02641	4417.44629
31574.72533	4480.95068
31574.42624	4604.06787
31574.12816	4853.01904
31573.83008	4638.31787
31573.52902	4698.74805
31573.23095	4530.104
31572.93289	4900.44629
31572.63185	4561.86426
31572.3338	4704.74951
31572.03575	4398.76514
31571.73472	4278.60498
31571.43669	4194.68799
31571.13767	4065.4248
31570.83964	4055.06079
31570.53864	3835.08594
31570.24063	3777.27417
31569.94262	3538.35742
31569.64164	3505.20288
31569.34364	3470.08618
31569.04565	3394.22388
31568.74468	3331.04712
31568.44671	3245.17822
31568.14874	3151.61768
31567.84678	3277.52856
31567.54882	3300.23877
31567.25087	3145.9021
31566.95292	3302.9458
31566.65199	3154.43555
31566.35405	3195.23193
31566.05612	3008.57129
31565.75521	2872.04321
31565.45729	2893.68433
31565.15937	2839.42358
31564.85848	2763.85083
31564.56057	2728.54663
31564.26168	2730.45801
31563.96379	2675.59058
31563.66291	2623.91895
31563.36503	2600.62646
31563.06716	2607.76465
31562.7663	2567.1748
31562.46844	2509.13452
31562.17058	2536.27661
31561.86974	2509.40942
31561.57189	2565.66821
31561.27405	2565.25928
31560.97622	2448.46826
31560.6744	2558.32495
31560.37658	2501.08789
31560.07876	2501.87158
31559.77796	2443.88354
31559.48015	2512.80176
31559.18235	2464.10889
31558.88157	2445.25684
31558.58378	2483.95313
31558.28599	2398.74097
31557.98523	2528.83154
31557.68745	2655.43823
31557.38869	2666.18628
31557.09093	2546.56592
31556.79018	2559.71973
31556.49243	2641.82397
31556.19469	2595.67261
31555.89396	2681.33716
31555.59623	2554.49219
31555.2985	2513.75415
31554.99779	2622.4314
31554.70007	2567.48584
31554.40236	2600.35132
31554.10366	2489.71631
31553.80297	2563.09448
31553.50528	2526.57666
31553.20759	2569.95776
31552.90692	2532.35425
31552.60924	2523.14185
31552.31157	2461.35986
31552.01092	2532.68945
31551.71326	2441.60278
31551.4156	2447.75122
31551.11497	2463.8811
31550.81633	2442.44165
31550.51869	2458.45605
31550.22106	2499.31519
31549.92045	2457.26978
31549.62282	2543.93677
31549.32521	2432.54834
31549.02461	2387.94995
31548.72701	2392.74341
31548.42941	2440.95557
31548.12883	2357.58228
31547.83124	2451.64917
31547.53366	2396.18262
31547.23509	2375.89551
31546.93454	2335.40015
31546.63697	2377.98169
31546.33941	2468.77759
31546.03887	2401.60669
31545.74132	2298.39404
31545.44378	2339.04028
31545.14326	2322.19312
31544.84573	2221.11133
31544.5482	2241.7522
31544.2477	2245.12451
31543.94919	2263.0354
31543.65168	2264.2085
31543.35418	2317.43945
31543.0537	2299.43384
31542.75621	2245.68018
31542.45872	2152.8313
31542.15826	2193.40698
31541.86078	2158.54785
31541.56331	2204.73706
31541.26286	2126.50317
31540.96541	2134.83325
31540.66795	2083.18042
31540.36951	2034.4574
31540.06909	1936.76636
31539.77165	1965.59338
31539.47422	1947.49915
31539.17381	1938.23022
31538.8764	2010.90283
31538.57898	1968.3949
31538.27859	1982.19177
31537.98119	2050.52539
31537.68379	1988.55811
31537.38342	2054.50952
31537.08504	2040.75098
31536.78766	1977.53625
31536.49029	2067.60547
31536.18994	1963.7229
31535.89258	1990.63232
31535.59522	1962.86621
31535.29489	1918.6814
31534.99754	1926.1543
31534.7002	1996.91382
31534.39988	1942.01624
31534.10256	2032.41614
31533.80424	1871.44189
31533.50692	1922.2417
31533.20663	1946.65088
31532.90932	1934.99915
31532.61202	1909.40222
31532.31174	1960.08154
31532.01445	1882.87061
31531.71717	1895.57983
31531.41691	1888.52637
31531.11964	1864.30005
31530.82237	1827.4231
31530.52113	1772.25391
31530.22388	1874.90613
31529.92663	1743.26746
31529.62939	1795.52588
31529.32917	1789.8446
31529.03193	1836.44238
31528.73471	1797.94385
31528.4345	1816.02295
31528.13729	1823.43994
31527.84008	1793.05591
31527.53989	1778.03601
31527.24269	1813.06372
31526.9445	1808.38269
31526.64732	1796.60474
31526.34715	1811.19861
31526.04998	1779.11694
31525.7528	1771.49902
31525.45266	1799.06177
31525.1555	1813.11743
31524.85834	1789.06348
31524.55821	1783.04419
31524.26107	1840.90723
31523.96393	1818.49426
31523.6668	1861.0658
31523.3657	1890.8468
31523.06858	1871.849
31522.77147	1912.47754
31522.47138	1920.78662
31522.17427	1923.40369
31521.87718	1946.83691
31521.5771	1939.7655
31521.28002	1887.12061
31520.98294	1960.65381
31520.68288	1927.04236
31520.38581	1909.85547
31520.08775	1886.69958
31519.79069	1874.9375
31519.49066	1889.72253
31519.19361	1841.74207
31518.89657	1844.56641
31518.59656	1860.88062
31518.29952	1858.23914
31518.0025	1870.22473
31517.7025	1868.42761
31517.40549	1860.4469
31517.10848	1868.77722
31516.81048	1922.62939
31516.51051	1985.74402
31516.21352	1970.53357
31515.91653	2012.21472
31515.61657	1968.12366
31515.3196	2045.77441
31515.02263	2100.97778
31514.72269	2149.03345
31514.42573	2318.61182
31514.12878	2304.45093
31513.82885	2271.49707
31513.53092	2237.31421
31513.23398	2227.81885
31512.93705	2297.96826
31512.63715	2220.53735
31512.34023	2205.06665
31512.04332	2133.66235
31511.74343	2128.23242
31511.44653	2101.02783
31511.14964	2089.95679
31510.84977	2075.26538
31510.55288	2097.78467
31510.25601	2032.82788
31509.95814	2047.80164
31509.65829	2076.28931
31509.36143	1978.2981
31509.06457	1980.25879
31508.76475	1955.51172
31508.4679	1959.75305
31508.17106	1960.16272
31507.87125	1943.81604
31507.57442	1895.03296
31507.2776	1911.19629
31506.9778	1907.21912
31506.68	1936.72937
31506.38319	1873.65259
31506.08639	1871.24731
31505.78662	1902.21179
31505.48983	1935.62134
31505.19305	1845.65503
31504.89329	1846.01587
31504.59652	1866.47559
31504.29975	1904.32117
31504.00002	1905.53979
31503.70326	1837.60986
31503.40651	1853.81238
31503.10877	1815.28833
31502.80906	1874.03076
31502.51233	1838.66516
31502.2156	1833.31543
31501.9159	1838.65576
31501.61918	1802.06079
31501.32247	1829.04395
31501.02279	1803.13574
31500.72609	1774.13977
31500.4294	1754.27917
31500.12973	1833.15356
31499.83206	1859.16064
31499.53538	1822.68408
31499.23871	1824.32483
31498.93907	1776.08374
31498.64241	1778.93347
31498.34575	1825.91956
31498.04613	1770.56934
31497.74949	1824.72998
31497.45285	1815.07739
31497.15324	1751.52026
31496.85661	1799.12793
31496.559	1805.48535
31496.26239	1795.0686
31495.9628	1864.23743
31495.6662	1829.96936
31495.3696	1815.98059
31495.07003	1779.64722
31494.77344	1797.90259
31494.47686	1789.06458
31494.17731	1845.76099
31493.88074	1821.06653
31493.58417	1831.11682
31493.28365	1813.0686
31492.98709	1825.05688
31492.69055	1836.72021
31492.394	1835.65955
31492.09449	1835.63171
31491.79796	1785.16089
31491.50144	1782.28589
31491.20194	1836.93359
31490.90543	1873.81287
31490.60892	1847.28564
31490.30944	1767.02747
31490.01294	1814.25513
31489.71546	1775.87854
31489.41897	1702.87231
31489.11952	1766.88757
31488.82304	1676.01978
31488.52657	1721.80469
31488.22713	1696.66797
31487.93068	1710.29919
31487.63422	1658.79761
31487.3348	1642.79248
31487.03836	1657.95251
31486.74192	1709.16113
31486.44549	1674.70618
31486.1451	1666.81824
31485.84869	1771.19104
31485.55227	1731.60181
31485.25289	1770.8241
31484.95649	1791.02307
31484.66009	1734.74414
31484.36073	1723.25403
31484.06434	1761.73425
31483.76796	1762.36646
31483.46861	1721.67957
31483.17224	1678.40381
31482.87489	1722.25562
31482.57853	1694.6582
31482.27921	1726.41089
31481.98286	1718.0271
31481.68652	1748.30432
31481.38721	1703.00903
31481.09088	1670.52905
31480.79456	1697.96533
31480.49527	1688.91541
31480.19895	1724.62683
31479.90265	1760.00842
31479.60536	1688.43567
31479.30609	1698.02808
31479.0098	1703.91064
31478.71351	1720.4812
31478.41426	1708.40784
31478.11799	1707.22437
31477.82172	1747.6344
31477.52248	1715.77454
31477.22623	1691.91833
31476.92998	1699.38013
31476.63076	1665.21729
31476.33353	1701.14392
31476.03729	1702.32056
31475.74106	1672.05872
31475.44187	1677.18896
31475.14565	1713.71631
31474.84944	1720.22302
31474.55026	1688.18176
31474.25406	1658.02136
31473.95786	1685.9967
31473.6587	1691.21875
31473.36252	1721.01904
31473.06634	1652.17432
31472.76918	1646.57178
31472.47004	1713.08057
31472.17388	1748.70007
31471.87772	1711.31677
31471.5786	1717.7832
31471.28245	1666.09985
31470.98632	1742.28333
31470.68721	1677.07495
31470.39108	1701.71191
31470.09496	1704.33777
31469.79587	1692.37
31469.49877	1661.3822
31469.20266	1741.5271
31468.90656	1667.80542
31468.6075	1697.48303
31468.31141	1672.41931
31468.01533	1709.34998
31467.71628	1684.75171
31467.42021	1683.19177
31467.12414	1685.76099
31466.82511	1650.15002
31466.52905	1678.76892
31466.233	1682.57471
31465.93597	1714.41431
31465.63696	1695.98523
31465.34093	1670.50391
31465.0449	1695.42847
31464.74591	1729.43713
31464.44989	1701.13574
31464.15388	1659.41589
31463.85491	1692.60449
31463.55891	1699.58582
31463.26291	1701.90857
31462.96395	1678.75806
31462.66698	1630.84058
31462.371	1703.07336
31462.07503	1685.22278
31461.7761	1727.15186
31461.48014	1741.16052
31461.18418	1713.6521
31460.88526	1740.64136
31460.58932	1706.64075
31460.29338	1703.64807
31459.99448	1731.35999
31459.69855	1740.71887
31459.40164	1717.45654
31459.10573	1698.17029
31458.80685	1790.98645
31458.51094	1713.78613
31458.21504	1714.82935
31457.91618	1732.07751
31457.62029	1736.71106
31457.32441	1715.6947
31457.02557	1771.61279
31456.7297	1717.24744
31456.43383	1748.85986
31456.13401	1754.88306
31455.83816	1772.1532
31455.54231	1782.06018
31455.24647	1846.65405
31454.94766	1757.22571
31454.65183	1794.75024
31454.356	1789.38062
31454.05721	1735.04431
31453.7614	1777.7688
31453.46559	1741.70044
31453.16682	1723.30591
31452.87102	1794.24658
31452.57424	1725.34241
31452.27845	1719.94214
31451.9797	1766.76099
31451.68392	1688.81055
31451.38815	1712.16406
31451.08942	1737.4519
31450.79366	1718.29053
31450.49791	1695.00122
31450.19919	1734.80371
31449.90345	1723.84998
31449.60771	1715.92407
31449.31198	1706.28015
31449.0123	1691.54871
31448.71658	1708.59949
31448.42086	1722.08362
31448.12219	1708.30237
31447.82648	1723.33875
31447.53079	1742.30835
31447.23213	1700.2937
31446.93644	1684.99512
31446.64076	1716.48157
31446.34212	1684.0033
31446.04645	1732.4137
31445.74979	1674.10095
31445.45413	1688.73047
31445.15551	1679.22253
31444.85987	1638.54553
31444.56422	1658.17224
31444.26562	1665.69397
31443.96999	1649.87048
31443.67436	1668.33374
31443.37578	1655.17773
31443.08016	1642.53003
31442.78456	1666.95154
31442.48796	1691.60327
31442.1894	1664.78088
31441.89381	1686.98157
31441.59822	1674.45679
31441.29968	1648.98291
31441.0041	1700.84473
31440.70853	1630.63245
31440.41	1656.37585
31440.11444	1650.31946
31439.81889	1657.91455
31439.52038	1644.8833
31439.22385	1669.30066
31438.92831	1636.15698
31438.63278	1625.31824
31438.33429	1615.20764
31438.03877	1642.19116
31437.74326	1650.58398
31437.44478	1628.65967
31437.14928	1652.34314
31436.85378	1620.00256
31436.55533	1638.02637
31436.25984	1608.79395
31435.96436	1610.74744
31435.6679	1612.92346
31435.36946	1661.25793
31435.074	1639.43616
31434.77854	1607.15918
31434.48012	1653.66211
31434.18468	1621.13525
31433.88923	1589.33728
31433.59083	1627.87988
31433.2954	1663.67517
31432.99998	1617.3468
31432.7016	1585.88013
31432.40519	1616.87952
31432.10979	1605.68018
31431.81438	1623.1521
31431.51602	1604.28516
31431.22063	1604.11304
31430.92525	1640.81665
31430.6269	1598.89661
31430.33153	1599.51379
31430.03616	1624.51953
31429.73783	1616.72229
31429.44247	1664.19031
31429.14712	1646.03284
31428.85079	1628.26465
31428.55248	1629.79761
31428.25715	1620.60437
31427.96182	1643.51233
31427.66353	1612.8634
31427.36821	1592.40417
31427.0729	1586.24756
31426.77463	1610.82361
31426.47932	1584.43677
31426.18403	1668.95007
31425.88577	1640.23767
31425.5895	1632.90601
31425.29422	1599.03528
31424.99894	1643.21802
31424.70071	1603.82922
31424.40545	1636.41858
31424.11019	1580.20752
31423.81198	1598.72241
31423.51673	1629.23669
31423.22149	1599.09009
31422.92329	1598.89246
31422.62806	1593.29456
31422.33185	1619.01025
31422.03663	1594.10583
31421.73846	1573.42529
31421.44325	1602.50708
31421.14805	1609.97632
31420.84989	1627.1731
31420.5547	1595.26904
31420.25951	1605.04614
31419.96137	1618.61877
31419.6662	1586.63074
31419.37103	1566.93188
31419.07192	1558.22229
31418.77676	1559.25073
31418.48161	1568.3822
31418.18646	1570.82959
31417.88836	1583.61157
31417.59322	1573.56299
31417.29809	1585.18469
31417.00001	1566.76953
31416.70489	1566.00208
31416.40978	1592.09387
31416.11171	1579.57153
31415.81661	1553.7428
31415.52052	1570.03638
31415.22543	1587.57764
31414.92739	1528.25342
31414.63231	1605.12561
31414.33723	1584.5387
31414.0392	1575.93127
31413.74414	1599.48267
31413.44908	1544.8855
31413.15107	1572.13318
31412.85603	1608.57349
31412.56098	1555.48547
31412.26595	1613.22998
31411.96697	1573.78894
31411.67195	1591.1062
31411.37693	1604.93384
31411.07896	1603.70398
31410.78395	1557.59937
31410.48895	1569.61047
31410.19099	1581.26221
31409.896	1601.21912
31409.60102	1561.02087
31409.30308	1588.0365
31409.0081	1591.17383
31408.71215	1566.20532
31408.41719	1557.49146
31408.11927	1615.8197
31407.82432	1578.90332
31407.52937	1611.91492
31407.23147	1574.51917
31406.93654	1648.32532
31406.64161	1557.66101
31406.34372	1543.49048
31406.0488	1597.67847
31405.75389	1579.0929
31405.458	1549.76892
31405.16014	1547.36304
31404.86524	1589.00391
31404.57035	1589.65063
31404.27251	1592.20874
31403.97763	1588.90369
31403.68275	1595.65991
31403.38493	1574.98792
31403.09006	1589.60266
31402.79521	1571.82666
31402.4974	1561.09082
31402.20156	1564.80029
31401.90672	1528.30225
31401.61189	1541.53381
31401.3141	1539.19983
31401.01928	1549.38147
31400.72446	1582.17407
31400.42669	1548.14478
31400.13188	1560.39856
31399.83708	1541.90356
31399.53932	1555.72144
31399.24453	1523.99548
31398.94975	1546.43799
31398.65398	1508.47327
31398.35625	1555.84448
31398.06148	1551.90234
31397.76672	1566.97827
31397.46901	1569.81482
31397.17425	1557.92603
31396.87951	1549.63416
31396.58181	1561.05688
31396.28708	1588.7179
31395.99235	1547.42542
31395.69466	1595.37195
31395.39896	1548.89319
31395.10425	1612.35876
31394.80954	1592.39783
31394.51188	1643.18262
31394.21719	1651.33936
31393.92249	1667.70557
31393.62485	1619.47485
31393.33017	1682.79968
31393.0355	1674.88953
31392.73787	1659.36108
31392.44321	1663.97534
31392.14855	1638.44983
31391.85292	1595.72327
31391.55531	1641.62427
31391.26067	1613.776
31390.96604	1618.34387
31390.66845	1659.81067
31390.37383	1700.39697
31390.07921	1722.6759
31389.78164	1881.20178
31389.48703	1867.96216
31389.19243	1890.25879
31388.89488	1878.55493
31388.5993	1920.84363
31388.30472	1912.34912
31388.01014	1902.08643
31387.71261	1925.53943
31387.41804	1988.97961
31387.12348	1942.5083
31386.82596	1865.55652
31386.53141	1840.17566
31386.23687	1829.48486
31385.93937	1849.00293
31385.64483	1778.99194
31385.34932	1745.69727
31385.05479	1725.92749
31384.75732	1700.52014
31384.46281	1726.04077
31384.1683	1745.03674
31383.87084	1696.14722
31383.57635	1685.17871
31383.28186	1720.17163
31382.98442	1649.96912
31382.68994	1659.58533
31382.39546	1662.62744
31382.09705	1654.66321
31381.80259	1663.61157
31381.50813	1683.37537
31381.21368	1661.93457
31380.91628	1686.91309
31380.62184	1653.88562
31380.3274	1644.90186
31380.03002	1599.53271
31379.73559	1649.04712
31379.44118	1607.62268
31379.14381	1624.44666
31378.8494	1643.49475
31378.55401	1626.66296
31378.25962	1571.20886
31377.96227	1595.11414
31377.66789	1609.74377
31377.37351	1606.88391
31377.07618	1585.89136
31376.78181	1565.70532
31376.48745	1577.93335
31376.19013	1616.12427
31375.89578	1606.22339
31375.60143	1591.70789
31375.30709	1586.74097
31375.00882	1629.32629
31374.71449	1562.92151
31374.42017	1532.59985
31374.12289	1581.62939
31373.82858	1549.96216
31373.53427	1579.73413
31373.23702	1563.4906
31372.94272	1539.42871
31372.64843	1535.36377
31372.35119	1536.96167
31372.05691	1548.59692
31371.76165	1544.56042
31371.46738	1557.01147
31371.17016	1540.12256
31370.87591	1533.67688
31370.58165	1528.87476
31370.28445	1558.99426
31369.99021	1529.07117
31369.69598	1548.37927
31369.39879	1533.92725
31369.10457	1524.87244
31368.81035	1515.77551
31368.51515	1557.88428
31368.21799	1511.09326
31367.92379	1522.67749
31367.62959	1544.66687
31367.33245	1558.59827
31367.03826	1540.44739
31366.74408	1552.17834
31366.44695	1545.7489
31366.15278	1525.09363
31365.85862	1486.09839
31365.56151	1531.95435
31365.26637	1515.47363
31364.97223	1528.26953
31364.67808	1546.31848
31364.381	1528.02795
31364.08687	1503.96631
31363.79274	1523.65723
31363.49567	1504.87207
31363.20156	1514.45898
31362.90745	1533.90295
31362.61039	1548.77795
31362.3163	1540.021
31362.0222	1517.57959
31361.72713	1541.92065
31361.4301	1536.03271
31361.13603	1513.81409
31360.84196	1510.27136
31360.54494	1497.99731
31360.25088	1538.3158
31359.95683	1583.052
31359.65983	1565.00708
31359.36579	1499.28625
31359.07175	1518.9657
31358.77477	1538.0448
31358.47976	1507.43579
31358.18574	1462.96814
31357.89173	1507.32373
31357.59477	1543.47571
31357.30076	1502.66602
31357.00677	1490.16956
31356.70982	1494.69617
31356.41584	1483.33325
31356.12185	1508.98694
31355.82493	1502.1947
31355.53096	1509.19482
31355.23699	1533.31628
31354.94205	1541.85803
31354.64515	1472.18738
31354.3512	1480.25732
31354.05726	1516.49829
31353.76037	1515.07153
31353.46644	1488.43677
31353.17251	1495.00586
31352.87564	1522.0752
31352.58173	1500.20142
31352.28782	1490.65002
31351.99097	1516.91516
31351.69608	1511.3186
31351.40219	1471.40649
31351.1083	1506.60938
31350.81147	1503.69019
31350.5176	1471.64221
31350.22373	1503.09253
31349.92691	1488.09399
31349.63305	1497.40149
31349.3392	1493.77905
31349.0424	1495.38684
31348.74856	1498.86169
31348.45374	1527.03528
31348.15991	1498.57507
