result_name,B_init,T_init,delta_B_init,zeta_init,sigma_init,origin_init,B,T,delta_B,zeta,sigma,origin,chi2,redchi,func_evals,B_unc,T_unc,delta_B_unc,zeta_unc,sigma_unc,origin_unc
result1,0.01,2.7,-0.1,-0.1,0.05,0,0.00545180420309138,44.68705280329098,-0.24082687191043906,0.09121347899805676,0.2994456183520141,0.02289469117035159,172.04605085467801,9.055055308140949,54,0.054722961026699796,438.87041036870716,2.1666407524775027,0.40715617970073886,0.04839357614642314,0.17247106458918993
result2,0.005,32.7,-0.4,-0.9,0.1,0.039,0.003613715181513809,56.63243162491019,-0.01991787943554535,-0.32806678444079185,0.215012520436007,-0.018228286345489675,16.03782999617968,0.8440963155884043,129,0.0050493979259400934,80.6776760169532,0.03353006951798344,0.03889371807515262,0.020830544908723537,0.016424485727065022
result3,0.002,62.5,-0.8,-0.5,0.3,0.072,0.002868307078913089,50.22612239345984,-0.6652964072998752,-0.9999249477395091,0.3,0.1361207965093536,183.71104473103387,9.66900235426494,738,,,,,,
result4,0.0005,32.5,-0.45,-0.01,0.17,0.012,0.009749520913426206,99.99999999986933,-0.11794586834846665,0.9119776024891886,0.29997312475799226,0.03095567445965486,97.71697180934252,5.142998516281185,118,0.0378479475392228,148.68665654914184,0.47221738992696,0.10727060736507073,0.07963812556667928,0.08924410197688235
result5,0.0075,92.5,-0.23,-0.23,0.23,0.02,0.0035686207446850573,57.360597856676414,-0.01983913460422726,-0.3280624279514035,0.21506873900366402,-0.018126540008276848,16.036716744320692,0.8440377233852996,230,0.0041793634200204145,68.51508299066111,0.029692709005314545,0.03980418980819226,0.021645216853229322,0.016567971346108403
