result_name,B_init,T_init,delta_B_init,zeta_init,sigma_init,origin_init,B,T,delta_B,zeta,sigma,origin,chi2,redchi,func_evals,B_unc,T_unc,delta_B_unc,zeta_unc,sigma_unc,origin_unc
result1,0.01,2.7,-0.1,-0.1,0.05,0,0.0036665359936431533,48.072635773500345,-0.16613637787014623,-0.41733706958484085,0.2087202541927946,-0.004039268194099499,22.176001156487324,0.14215385356722643,76,0.0009213535004175529,11.367605075960709,0.046634141792106634,0.06004317054917597,0.016940461548506053,0.014593569760743393
result2,0.005,32.7,-0.4,-0.9,0.1,0.039,0.009741793265856991,18.687236748328374,-0.3821419105406295,-0.3865426588988049,0.20378151979225012,-0.020490526755609473,22.987906175195434,0.14735837291791945,135,0.00182148088254467,3.210079058390567,0.04524189763113704,0.051601924644598465,0.015255966024237583,0.015089004214914473
result3,0.002,62.5,-0.8,-0.5,0.3,0.072,0.002370147973236139,89.79070535731394,-0.46565115414215597,-0.4517547054863884,0.3,0.21821412834927045,48.316394207156456,0.30972047568690037,218,,,,,,
result4,0.0005,32.5,-0.45,-0.01,0.17,0.012,0.00708593777228775,29.937840773226753,-0.6649377573868522,-0.09237612406203177,0.29999999885050843,0.0783528658285988,48.54851264571293,0.3112084143955957,104,0.0038598370322205605,14.456360713723063,0.28189810121745706,0.11513072159066255,0.02520638653899809,0.032356908802934674
result5,0.0075,92.5,-0.23,-0.23,0.23,0.02,0.007264505285458694,24.542394791523904,-0.3249967140727845,-0.4099022585776293,0.20902145650292614,-0.009917164594144268,22.63344306378223,0.14508617348578354,207,0.001727584008946857,5.591611618716386,0.07226212554891967,0.057801419807741436,0.01708538483620413,0.014435154761809853
