result_name,B,delta_B,zeta,T_1,T_2,sigma_1,sigma_2,origin_1,origin_2,chi2,redchi,func_evals,B_unc,delta_B_unc,zeta_unc,T_1_unc,sigma_1_unc,origin_1_unc,T_2_unc,sigma_2_unc,origin_2_unc,B_init,T_init,delta_B_init,zeta_init,sigma_init,origin_init
result1,0.009999999999525984,-0.0004718654391977495,0.9998995726021733,32.7,200.0,0.10000000000000002,0.21906226653537736,0.038999999999999924,0.04671110427605596,416.5544436157662,26.03465272598539,545,,,,,,,,,,0.005,32.7,-0.4,-0.9,0.1,0.039
result2,0.006431279661845183,-0.13130257365100384,-0.34551294948697975,62.5,32.884390999769565,0.3,0.18433960957451412,0.07200000000000006,0.03803579605829599,9.016256979975726,0.5635160612484829,166,,,,,,,,,,0.002,62.5,-0.8,-0.5,0.3,0.072
result3,0.007978456418954923,-0.19420423346515014,-0.2738593050692708,32.5,107.96014456210617,0.17000000000000004,0.29999929605521947,0.01200000000000001,-0.999999999131169,1068.8852805527367,66.80533003454605,199,,,,,,,,,,0.0005,32.5,-0.45,-0.01,0.17,0.012
result4,0.0042970187835272315,-0.09037551010592026,-0.34680557645263455,92.5,48.91840787214242,0.23000000000000004,0.18321652597073845,0.020000000000000018,0.04187747251060503,8.622010767704491,0.5388756729815307,214,,,,,,,,,,0.0075,92.5,-0.23,-0.23,0.23,0.02
