Species,WavelengthAir,OscillatorStrength,Gamma,GammaRef,v_comp,v_rad_init,v_rad_min,v_rad_max,b_comp,n_comp,b_init,b_min,b_max,n_init,w_min,w_max,weight,v_rad_fit,b_fit,n_fit,v_rad_err,b_err,n_err
NaI,3302.368,0.009,9640000.0,8.0,0,-1.7490194285646266,-6.749019428564626,3.2509805714353734,0,0,3.0,0.1,6,100000000000000.0,3301.934301089774,3303.317896836565,30.0,1.1979747994608463,3.6214231425717425,59396268024537.32,0.05482821184578636,0.02800097119827292,656443853227.9899
NaI,3302.978,0.00446,9640000.0,8.0,0,-1.7490194285646266,-6.749019428564626,3.2509805714353734,0,0,3.0,0.1,6,100000000000000.0,3301.934301089774,3303.317896836565,30.0,1.1979747994608463,3.6214231425717425,59396268024537.32,0.05482821184578636,0.02800097119827292,656443853227.9899
NaI,5889.951,0.641,61600000.0,10.0,0,-1.7490194285646266,-6.749019428564626,3.2509805714353734,0,0,3.0,0.1,6,100000000000000.0,5889.119491771695,5890.613265808377,1.0,1.1979747994608463,3.6214231425717425,59396268024537.32,0.05482821184578636,0.02800097119827292,656443853227.9899
NaI,5895.924,0.32,61400000.0,10.0,0,-1.7490194285646266,-6.749019428564626,3.2509805714353734,0,0,3.0,0.1,6,100000000000000.0,5895.0343112917535,5896.632782029342,1.0,1.1979747994608463,3.6214231425717425,59396268024537.32,0.05482821184578636,0.02800097119827292,656443853227.9899
NaI,3302.368,0.009,9640000.0,8.0,1,-18.01261955788881,-23.32251320346961,-13.322513203469615,1,1,2.0,0.1,6,300000000000.0,3301.934301089774,3303.317896836565,30.0,-18.03211552041623,1.506040490958743,226192529031.32785,0.26641142243766086,0.8660376320242005,90496564320.3801
NaI,3302.978,0.00446,9640000.0,8.0,1,-18.01261955788881,-23.32251320346961,-13.322513203469615,1,1,2.0,0.1,6,300000000000.0,3301.934301089774,3303.317896836565,30.0,-18.03211552041623,1.506040490958743,226192529031.32785,0.26641142243766086,0.8660376320242005,90496564320.3801
NaI,5889.951,0.641,61600000.0,10.0,1,-18.01261955788881,-23.32251320346961,-13.322513203469615,1,1,2.0,0.1,6,300000000000.0,5889.119491771695,5890.613265808377,1.0,-18.03211552041623,1.506040490958743,226192529031.32785,0.26641142243766086,0.8660376320242005,90496564320.3801
NaI,5895.924,0.32,61400000.0,10.0,1,-18.01261955788881,-23.32251320346961,-13.322513203469615,1,1,2.0,0.1,6,300000000000.0,5895.0343112917535,5896.632782029342,1.0,-18.03211552041623,1.506040490958743,226192529031.32785,0.26641142243766086,0.8660376320242005,90496564320.3801
NaI,3302.368,0.009,9640000.0,8.0,2,-28.229986438523,-33.229986438523,-23.229986438523,2,2,5.0,0.1,6,10000000000.0,3301.934301089774,3303.317896836565,30.0,-23.229986643450843,5.999999992352024,28221553590.027344,3.0042998629496775,1.9560717533734557,118380669528.62315
NaI,3302.978,0.00446,9640000.0,8.0,2,-28.229986438523,-33.229986438523,-23.229986438523,2,2,5.0,0.1,6,10000000000.0,3301.934301089774,3303.317896836565,30.0,-23.229986643450843,5.999999992352024,28221553590.027344,3.0042998629496775,1.9560717533734557,118380669528.62315
NaI,5889.951,0.641,61600000.0,10.0,2,-28.229986438523,-33.229986438523,-23.229986438523,2,2,5.0,0.1,6,10000000000.0,5889.119491771695,5890.613265808377,1.0,-23.229986643450843,5.999999992352024,28221553590.027344,3.0042998629496775,1.9560717533734557,118380669528.62315
NaI,5895.924,0.32,61400000.0,10.0,2,-28.229986438523,-33.229986438523,-23.229986438523,2,2,5.0,0.1,6,10000000000.0,5895.0343112917535,5896.632782029342,1.0,-23.229986643450843,5.999999992352024,28221553590.027344,3.0042998629496775,1.9560717533734557,118380669528.62315
