Species,WavelengthAir,OscillatorStrength,Gamma,GammaRef,v_comp,v_rad_init,v_rad_min,v_rad_max,b_comp,n_comp,b_init,b_min,b_max,n_init,w_min,w_max,weight,v_rad_fit,b_fit,n_fit,v_rad_err,b_err,n_err
NaI,3302.368,0.009,9640000.0,8.0,0,1.216135915992092,-0.247598485790724,1.752401514209276,0,0,3.546988964326205,0.0,6,60005352828615.945,3301.8925759192825,3303.384303178263,1.0,1.2213423704766393,2.899893899813325,306395678794925.75,,,
NaI,3302.978,0.00446,9640000.0,8.0,0,1.216135915992092,-0.247598485790724,1.752401514209276,0,0,3.546988964326205,0.0,6,60005352828615.945,3301.8925759192825,3303.384303178263,1.0,1.2213423704766393,2.899893899813325,306395678794925.75,,,
NaI,5889.951,0.641,61600000.0,10.0,0,1.216135915992092,-0.247598485790724,1.752401514209276,0,0,3.546988964326205,0.0,6,60005352828615.945,5889.063262338144,5890.72234220412,1.0,1.2213423704766393,2.899893899813325,306395678794925.75,,,
NaI,5895.924,0.32,61400000.0,10.0,0,1.216135915992092,-0.247598485790724,1.752401514209276,0,0,3.546988964326205,0.0,6,60005352828615.945,5895.130213302972,5896.617945880565,1.0,1.2213423704766393,2.899893899813325,306395678794925.75,,,
NaI,3302.368,0.009,9640000.0,8.0,1,-18.0521001439337,-18.991129151671835,-16.991129151671835,1,1,1.5748967633572497,0.0,6,231614024421.20883,3301.8925759192825,3303.384303178263,1.0,-18.0874450998666,1.4518438701831662,224441827337.93546,,,
NaI,3302.978,0.00446,9640000.0,8.0,1,-18.0521001439337,-18.991129151671835,-16.991129151671835,1,1,1.5748967633572497,0.0,6,231614024421.20883,3301.8925759192825,3303.384303178263,1.0,-18.0874450998666,1.4518438701831662,224441827337.93546,,,
NaI,5889.951,0.641,61600000.0,10.0,1,-18.0521001439337,-18.991129151671835,-16.991129151671835,1,1,1.5748967633572497,0.0,6,231614024421.20883,5889.063262338144,5890.72234220412,1.0,-18.0874450998666,1.4518438701831662,224441827337.93546,,,
NaI,5895.924,0.32,61400000.0,10.0,1,-18.0521001439337,-18.991129151671835,-16.991129151671835,1,1,1.5748967633572497,0.0,6,231614024421.20883,5895.130213302972,5896.617945880565,1.0,-18.0874450998666,1.4518438701831662,224441827337.93546,,,
NaI,3302.368,0.009,9640000.0,8.0,2,-25.772422723262757,-27.77242140275193,-25.77242140275193,2,2,5.194067905227336,0.0,6,24501040262.65087,3301.8925759192825,3303.384303178263,1.0,-25.78093725207439,5.022529665660347,22091625247.1554,,,
NaI,3302.978,0.00446,9640000.0,8.0,2,-25.772422723262757,-27.77242140275193,-25.77242140275193,2,2,5.194067905227336,0.0,6,24501040262.65087,3301.8925759192825,3303.384303178263,1.0,-25.78093725207439,5.022529665660347,22091625247.1554,,,
NaI,5889.951,0.641,61600000.0,10.0,2,-25.772422723262757,-27.77242140275193,-25.77242140275193,2,2,5.194067905227336,0.0,6,24501040262.65087,5889.063262338144,5890.72234220412,1.0,-25.78093725207439,5.022529665660347,22091625247.1554,,,
NaI,5895.924,0.32,61400000.0,10.0,2,-25.772422723262757,-27.77242140275193,-25.77242140275193,2,2,5.194067905227336,0.0,6,24501040262.65087,5895.130213302972,5896.617945880565,1.0,-25.78093725207439,5.022529665660347,22091625247.1554,,,
NaI,3302.368,0.009,9640000.0,8.0,3,-10.479028229867811,-12.475976836322989,-10.475976836322989,3,3,0.7387025517111263,0.0,6,24373017183.12897,3301.8925759192825,3303.384303178263,1.0,-10.475976845221185,3.2989007898188563,49845107029.656586,,,
NaI,3302.978,0.00446,9640000.0,8.0,3,-10.479028229867811,-12.475976836322989,-10.475976836322989,3,3,0.7387025517111263,0.0,6,24373017183.12897,3301.8925759192825,3303.384303178263,1.0,-10.475976845221185,3.2989007898188563,49845107029.656586,,,
NaI,5889.951,0.641,61600000.0,10.0,3,-10.479028229867811,-12.475976836322989,-10.475976836322989,3,3,0.7387025517111263,0.0,6,24373017183.12897,5889.063262338144,5890.72234220412,1.0,-10.475976845221185,3.2989007898188563,49845107029.656586,,,
NaI,5895.924,0.32,61400000.0,10.0,3,-10.479028229867811,-12.475976836322989,-10.475976836322989,3,3,0.7387025517111263,0.0,6,24373017183.12897,5895.130213302972,5896.617945880565,1.0,-10.475976845221185,3.2989007898188563,49845107029.656586,,,
