Species,WavelengthAir,OscillatorStrength,Gamma,GammaRef,v_comp,v_rad_init,v_rad_min,v_rad_max,b_comp,n_comp,b_init,b_min,b_max,n_init,w_min,w_max,weight,v_rad_fit,b_fit,n_fit,v_rad_err,b_err,n_err
TiII,3066.347,0.0489,250000000.0,10.0,0,-5.761191237855999,-6.761191237855999,-4.761191237855999,0,0,2,0.1,6,200000000000.0,3065.5287413899055,3067.165258610095,1.0,-5.544519373700024,2.6854469921006334,245395954900.67862,0.023217512806271667,0.038083683373123116,3281373016.0715027
TiII,3072.97,0.121,256000000.0,10.0,0,-5.761191237855999,-6.761191237855999,-4.761191237855999,0,0,2,0.1,6,200000000000.0,3072.1499740339027,3073.790025966097,1.0,-5.544519373700024,2.6854469921006334,245395954900.67862,0.023217512806271667,0.038083683373123116,3281373016.0715027
TiII,3229.199,0.0687,244000000.0,10.0,0,-5.761191237855999,-6.761191237855999,-4.761191237855999,0,0,2,0.1,6,200000000000.0,3228.6037117939018,3229.5122598901416,1.0,-5.544519373700024,2.6854469921006334,245395954900.67862,0.023217512806271667,0.038083683373123116,3281373016.0715027
TiII,3241.983,0.232,244000000.0,10.0,0,-5.761191237855999,-6.761191237855999,-4.761191237855999,0,0,2,0.1,6,200000000000.0,3241.474899525338,3242.1783951045477,1.0,-5.544519373700024,2.6854469921006334,245395954900.67862,0.023217512806271667,0.038083683373123116,3281373016.0715027
TiII,3383.7588,0.3586,175000000.0,10.0,0,-5.761191237855999,-6.761191237855999,-4.761191237855999,0,0,2,0.1,6,200000000000.0,3383.1763829158144,3384.0105982212535,1.0,-5.544519373700024,2.6854469921006334,245395954900.67862,0.023217512806271667,0.038083683373123116,3281373016.0715027
TiII,3066.347,0.0489,250000000.0,10.0,1,-15.48415112650815,-16.484151126508152,-14.48415112650815,1,1,3,0.1,6,50000000000.0,3065.5287413899055,3067.165258610095,1.0,-14.484151131805536,5.999999996018659,110137570694.7811,0.1433647606377662,0.3266261161593474,3975446060.5069523
TiII,3072.97,0.121,256000000.0,10.0,1,-15.48415112650815,-16.484151126508152,-14.48415112650815,1,1,3,0.1,6,50000000000.0,3072.1499740339027,3073.790025966097,1.0,-14.484151131805536,5.999999996018659,110137570694.7811,0.1433647606377662,0.3266261161593474,3975446060.5069523
TiII,3229.199,0.0687,244000000.0,10.0,1,-15.48415112650815,-16.484151126508152,-14.48415112650815,1,1,3,0.1,6,50000000000.0,3228.6037117939018,3229.5122598901416,1.0,-14.484151131805536,5.999999996018659,110137570694.7811,0.1433647606377662,0.3266261161593474,3975446060.5069523
TiII,3241.983,0.232,244000000.0,10.0,1,-15.48415112650815,-16.484151126508152,-14.48415112650815,1,1,3,0.1,6,50000000000.0,3241.474899525338,3242.1783951045477,1.0,-14.484151131805536,5.999999996018659,110137570694.7811,0.1433647606377662,0.3266261161593474,3975446060.5069523
TiII,3383.7588,0.3586,175000000.0,10.0,1,-15.48415112650815,-16.484151126508152,-14.48415112650815,1,1,3,0.1,6,50000000000.0,3383.1763829158144,3384.0105982212535,1.0,-14.484151131805536,5.999999996018659,110137570694.7811,0.1433647606377662,0.3266261161593474,3975446060.5069523
TiII,3066.347,0.0489,250000000.0,10.0,2,-27.9846472168089,-28.9846472168089,-26.9846472168089,2,2,1,0.1,6,20000000000.0,3065.5287413899055,3067.165258610095,1.0,-28.770530336915765,3.5853415856456086,48704416122.375496,0.10486685031870241,0.17988919727088057,1554807912.9749935
TiII,3072.97,0.121,256000000.0,10.0,2,-27.9846472168089,-28.9846472168089,-26.9846472168089,2,2,1,0.1,6,20000000000.0,3072.1499740339027,3073.790025966097,1.0,-28.770530336915765,3.5853415856456086,48704416122.375496,0.10486685031870241,0.17988919727088057,1554807912.9749935
TiII,3229.199,0.0687,244000000.0,10.0,2,-27.9846472168089,-28.9846472168089,-26.9846472168089,2,2,1,0.1,6,20000000000.0,3228.6037117939018,3229.5122598901416,1.0,-28.770530336915765,3.5853415856456086,48704416122.375496,0.10486685031870241,0.17988919727088057,1554807912.9749935
TiII,3241.983,0.232,244000000.0,10.0,2,-27.9846472168089,-28.9846472168089,-26.9846472168089,2,2,1,0.1,6,20000000000.0,3241.474899525338,3242.1783951045477,1.0,-28.770530336915765,3.5853415856456086,48704416122.375496,0.10486685031870241,0.17988919727088057,1554807912.9749935
TiII,3383.7588,0.3586,175000000.0,10.0,2,-27.9846472168089,-28.9846472168089,-26.9846472168089,2,2,1,0.1,6,20000000000.0,3383.1763829158144,3384.0105982212535,1.0,-28.770530336915765,3.5853415856456086,48704416122.375496,0.10486685031870241,0.17988919727088057,1554807912.9749935
