Species,WavelengthAir,OscillatorStrength,Gamma,GammaRef,v_comp,v_rad_init,v_rad_min,v_rad_max,b_comp,n_comp,b_init,b_min,b_max,n_init,w_min,w_max,weight,v_rad_fit,b_fit,n_fit,v_rad_err,b_err,n_err
TiII,3066.347,0.0489,250000000.0,10.0,0,-5.544519373700024,-6.761191237855999,-4.761191237855999,0,0,2.685446992100633,0.1,6,245395954900.67865,3065.528741389905,3067.165258610095,1.0,-5.544519373700024,2.685446992100633,245395954900.67865,0.02327077562213018,0.03817237635866682,3289186584.13514
TiII,3072.97,0.121,256000000.0,10.0,0,-5.544519373700024,-6.761191237855999,-4.761191237855999,0,0,2.685446992100633,0.1,6,245395954900.67865,3072.1499740339027,3073.790025966097,1.0,-5.544519373700024,2.685446992100633,245395954900.67865,0.02327077562213018,0.03817237635866682,3289186584.13514
TiII,3229.199,0.0687,244000000.0,10.0,0,-5.544519373700024,-6.761191237855999,-4.761191237855999,0,0,2.685446992100633,0.1,6,245395954900.67865,3228.6037117939018,3229.5122598901416,1.0,-5.544519373700024,2.685446992100633,245395954900.67865,0.02327077562213018,0.03817237635866682,3289186584.13514
TiII,3241.983,0.232,244000000.0,10.0,0,-5.544519373700024,-6.761191237855999,-4.761191237855999,0,0,2.685446992100633,0.1,6,245395954900.67865,3241.474899525338,3242.178395104548,1.0,-5.544519373700024,2.685446992100633,245395954900.67865,0.02327077562213018,0.03817237635866682,3289186584.13514
TiII,3383.7588,0.3586,175000000.0,10.0,0,-5.544519373700024,-6.761191237855999,-4.761191237855999,0,0,2.685446992100633,0.1,6,245395954900.67865,3383.1763829158144,3384.010598221253,1.0,-5.544519373700024,2.685446992100633,245395954900.67865,0.02327077562213018,0.03817237635866682,3289186584.13514
TiII,3066.347,0.0489,250000000.0,10.0,1,-14.484151131805536,-16.484151126508152,-14.48415112650815,1,1,5.999999996018659,0.1,6,110137570694.7811,3065.528741389905,3067.165258610095,1.0,-14.484151131805536,5.999999996018659,110137570694.7811,0.1723549515551558,0.32740697776426236,3984976057.7957077
TiII,3072.97,0.121,256000000.0,10.0,1,-14.484151131805536,-16.484151126508152,-14.48415112650815,1,1,5.999999996018659,0.1,6,110137570694.7811,3072.1499740339027,3073.790025966097,1.0,-14.484151131805536,5.999999996018659,110137570694.7811,0.1723549515551558,0.32740697776426236,3984976057.7957077
TiII,3229.199,0.0687,244000000.0,10.0,1,-14.484151131805536,-16.484151126508152,-14.48415112650815,1,1,5.999999996018659,0.1,6,110137570694.7811,3228.6037117939018,3229.5122598901416,1.0,-14.484151131805536,5.999999996018659,110137570694.7811,0.1723549515551558,0.32740697776426236,3984976057.7957077
TiII,3241.983,0.232,244000000.0,10.0,1,-14.484151131805536,-16.484151126508152,-14.48415112650815,1,1,5.999999996018659,0.1,6,110137570694.7811,3241.474899525338,3242.178395104548,1.0,-14.484151131805536,5.999999996018659,110137570694.7811,0.1723549515551558,0.32740697776426236,3984976057.7957077
TiII,3383.7588,0.3586,175000000.0,10.0,1,-14.484151131805536,-16.484151126508152,-14.48415112650815,1,1,5.999999996018659,0.1,6,110137570694.7811,3383.1763829158144,3384.010598221253,1.0,-14.484151131805536,5.999999996018659,110137570694.7811,0.1723549515551558,0.32740697776426236,3984976057.7957077
TiII,3066.347,0.0489,250000000.0,10.0,2,-28.770530336915765,-28.9846472168089,-26.9846472168089,2,2,3.585341585645609,0.1,6,48704416122.375496,3065.528741389905,3067.165258610095,1.0,-28.770530336915765,3.585341585645609,48704416122.375496,0.1051153322878612,0.18031859742861528,1558499392.6535394
TiII,3072.97,0.121,256000000.0,10.0,2,-28.770530336915765,-28.9846472168089,-26.9846472168089,2,2,3.585341585645609,0.1,6,48704416122.375496,3072.1499740339027,3073.790025966097,1.0,-28.770530336915765,3.585341585645609,48704416122.375496,0.1051153322878612,0.18031859742861528,1558499392.6535394
TiII,3229.199,0.0687,244000000.0,10.0,2,-28.770530336915765,-28.9846472168089,-26.9846472168089,2,2,3.585341585645609,0.1,6,48704416122.375496,3228.6037117939018,3229.5122598901416,1.0,-28.770530336915765,3.585341585645609,48704416122.375496,0.1051153322878612,0.18031859742861528,1558499392.6535394
TiII,3241.983,0.232,244000000.0,10.0,2,-28.770530336915765,-28.9846472168089,-26.9846472168089,2,2,3.585341585645609,0.1,6,48704416122.375496,3241.474899525338,3242.178395104548,1.0,-28.770530336915765,3.585341585645609,48704416122.375496,0.1051153322878612,0.18031859742861528,1558499392.6535394
TiII,3383.7588,0.3586,175000000.0,10.0,2,-28.770530336915765,-28.9846472168089,-26.9846472168089,2,2,3.585341585645609,0.1,6,48704416122.375496,3383.1763829158144,3384.010598221253,1.0,-28.770530336915765,3.585341585645609,48704416122.375496,0.1051153322878612,0.18031859742861528,1558499392.6535394
