Species,WavelengthAir,OscillatorStrength,Gamma,GammaRef,v_comp,v_rad_init,v_rad_min,v_rad_max,b_comp,n_comp,b_init,b_min,b_max,n_init,w_min,w_max,weight,v_rad_fit,b_fit,n_fit,v_rad_err,b_err,n_err
TiII,3066.347,0.0489,250000000.0,10.0,0,11.40269899215198,10.943832205561591,12.943832205561591,0,0,3.760939291710727,0.1,6,153039464850.33463,3065.835588368691,3066.858411631309,1.0,11.402697702773349,3.760936748525098,153039403940.1667,0.02226944491947028,0.038846561049110946,959892645.1967355
TiII,3072.97,0.121,256000000.0,10.0,0,11.40269899215198,10.943832205561591,12.943832205561591,0,0,3.760939291710727,0.1,6,153039464850.33463,3072.4574837711893,3073.4825162288103,1.0,11.402697702773349,3.760936748525098,153039403940.1667,0.02226944491947028,0.038846561049110946,959892645.1967355
TiII,3229.199,0.0687,244000000.0,10.0,0,11.40269899215198,10.943832205561591,12.943832205561591,0,0,3.760939291710727,0.1,6,153039464850.33463,3228.660427578675,3229.737572421325,1.0,11.402697702773349,3.760936748525098,153039403940.1667,0.02226944491947028,0.038846561049110946,959892645.1967355
TiII,3241.983,0.232,244000000.0,10.0,0,11.40269899215198,10.943832205561591,12.943832205561591,0,0,3.760939291710727,0.1,6,153039464850.33463,3241.9172560305474,3242.312207069194,1.0,11.402697702773349,3.760936748525098,153039403940.1667,0.02226944491947028,0.038846561049110946,959892645.1967355
TiII,3383.7588,0.3586,175000000.0,10.0,0,11.40269899215198,10.943832205561591,12.943832205561591,0,0,3.760939291710727,0.1,6,153039464850.33463,3383.6370369826896,3384.1696217238814,1.0,11.402697702773349,3.760936748525098,153039403940.1667,0.02226944491947028,0.038846561049110946,959892645.1967355
TiII,3066.347,0.0489,250000000.0,10.0,1,21.303439622815063,20.394912905018906,22.394912905018906,1,1,2.791405632320979,0.1,6,24104651798.096424,3065.835588368691,3066.858411631309,1.0,21.303436293926712,2.7914341289054585,24104743553.74578,0.10406335578879987,0.1970222920629069,894514539.0259002
TiII,3072.97,0.121,256000000.0,10.0,1,21.303439622815063,20.394912905018906,22.394912905018906,1,1,2.791405632320979,0.1,6,24104651798.096424,3072.4574837711893,3073.4825162288103,1.0,21.303436293926712,2.7914341289054585,24104743553.74578,0.10406335578879987,0.1970222920629069,894514539.0259002
TiII,3229.199,0.0687,244000000.0,10.0,1,21.303439622815063,20.394912905018906,22.394912905018906,1,1,2.791405632320979,0.1,6,24104651798.096424,3228.660427578675,3229.737572421325,1.0,21.303436293926712,2.7914341289054585,24104743553.74578,0.10406335578879987,0.1970222920629069,894514539.0259002
TiII,3241.983,0.232,244000000.0,10.0,1,21.303439622815063,20.394912905018906,22.394912905018906,1,1,2.791405632320979,0.1,6,24104651798.096424,3241.9172560305474,3242.312207069194,1.0,21.303436293926712,2.7914341289054585,24104743553.74578,0.10406335578879987,0.1970222920629069,894514539.0259002
TiII,3383.7588,0.3586,175000000.0,10.0,1,21.303439622815063,20.394912905018906,22.394912905018906,1,1,2.791405632320979,0.1,6,24104651798.096424,3383.6370369826896,3384.1696217238814,1.0,21.303436293926712,2.7914341289054585,24104743553.74578,0.10406335578879987,0.1970222920629069,894514539.0259002
