Species,WavelengthAir,OscillatorStrength,Gamma,GammaRef,v_comp,v_rad_init,v_rad_min,v_rad_max,b_comp,n_comp,b_init,b_min,b_max,n_init,w_min,w_max,weight,v_rad_fit,b_fit,n_fit,v_rad_err,b_err,n_err
TiII,3066.347,0.0489,250000000.0,10.0,0,26.595721661458168,25.595721661458168,27.595721661458168,0,0,5,0.1,6,200000000000.0,3065.5287413899055,3067.165258610095,1.0,26.723589640899533,4.074713446531828,125774230738.13232,0.3652938440307991,0.30433833193676135,23999368861.598946
TiII,3072.97,0.121,256000000.0,10.0,0,26.595721661458168,25.595721661458168,27.595721661458168,0,0,5,0.1,6,200000000000.0,3072.1499740339027,3073.790025966097,1.0,26.723589640899533,4.074713446531828,125774230738.13232,0.3652938440307991,0.30433833193676135,23999368861.598946
TiII,3229.199,0.0687,244000000.0,10.0,0,26.595721661458168,25.595721661458168,27.595721661458168,0,0,5,0.1,6,200000000000.0,3228.33728412588,3230.06071587412,1.0,26.723589640899533,4.074713446531828,125774230738.13232,0.3652938440307991,0.30433833193676135,23999368861.598946
TiII,3241.983,0.232,244000000.0,10.0,0,26.595721661458168,25.595721661458168,27.595721661458168,0,0,5,0.1,6,200000000000.0,3241.780936402821,3242.7608584664526,1.0,26.723589640899533,4.074713446531828,125774230738.13232,0.3652938440307991,0.30433833193676135,23999368861.598946
TiII,3383.7588,0.3586,175000000.0,10.0,0,26.595721661458168,25.595721661458168,27.595721661458168,0,0,5,0.1,6,200000000000.0,3383.4190036937453,3384.6335619899364,5.0,26.723589640899533,4.074713446531828,125774230738.13232,0.3652938440307991,0.30433833193676135,23999368861.598946
TiII,3066.347,0.0489,250000000.0,10.0,1,32.902579854286685,31.902579854286685,33.902579854286685,1,1,3,0.1,6,100000000000.0,3065.5287413899055,3067.165258610095,1.0,33.90257985426744,5.999999486619468,194216557078.23178,1.2801639199327892,0.3916055084178218,10132393863.998192
TiII,3072.97,0.121,256000000.0,10.0,1,32.902579854286685,31.902579854286685,33.902579854286685,1,1,3,0.1,6,100000000000.0,3072.1499740339027,3073.790025966097,1.0,33.90257985426744,5.999999486619468,194216557078.23178,1.2801639199327892,0.3916055084178218,10132393863.998192
TiII,3229.199,0.0687,244000000.0,10.0,1,32.902579854286685,31.902579854286685,33.902579854286685,1,1,3,0.1,6,100000000000.0,3228.33728412588,3230.06071587412,1.0,33.90257985426744,5.999999486619468,194216557078.23178,1.2801639199327892,0.3916055084178218,10132393863.998192
TiII,3241.983,0.232,244000000.0,10.0,1,32.902579854286685,31.902579854286685,33.902579854286685,1,1,3,0.1,6,100000000000.0,3241.780936402821,3242.7608584664526,1.0,33.90257985426744,5.999999486619468,194216557078.23178,1.2801639199327892,0.3916055084178218,10132393863.998192
TiII,3383.7588,0.3586,175000000.0,10.0,1,32.902579854286685,31.902579854286685,33.902579854286685,1,1,3,0.1,6,100000000000.0,3383.4190036937453,3384.6335619899364,5.0,33.90257985426744,5.999999486619468,194216557078.23178,1.2801639199327892,0.3916055084178218,10132393863.998192
TiII,3066.347,0.0489,250000000.0,10.0,2,42.72031569490488,41.72031569490488,43.72031569490488,2,2,3,0.1,6,150000000000.0,3065.5287413899055,3067.165258610095,1.0,43.27116595358346,3.1295405238703067,126815774959.2444,0.07117208727802898,0.08859987172633789,5238240989.615025
TiII,3072.97,0.121,256000000.0,10.0,2,42.72031569490488,41.72031569490488,43.72031569490488,2,2,3,0.1,6,150000000000.0,3072.1499740339027,3073.790025966097,1.0,43.27116595358346,3.1295405238703067,126815774959.2444,0.07117208727802898,0.08859987172633789,5238240989.615025
TiII,3229.199,0.0687,244000000.0,10.0,2,42.72031569490488,41.72031569490488,43.72031569490488,2,2,3,0.1,6,150000000000.0,3228.33728412588,3230.06071587412,1.0,43.27116595358346,3.1295405238703067,126815774959.2444,0.07117208727802898,0.08859987172633789,5238240989.615025
TiII,3241.983,0.232,244000000.0,10.0,2,42.72031569490488,41.72031569490488,43.72031569490488,2,2,3,0.1,6,150000000000.0,3241.780936402821,3242.7608584664526,1.0,43.27116595358346,3.1295405238703067,126815774959.2444,0.07117208727802898,0.08859987172633789,5238240989.615025
TiII,3383.7588,0.3586,175000000.0,10.0,2,42.72031569490488,41.72031569490488,43.72031569490488,2,2,3,0.1,6,150000000000.0,3383.4190036937453,3384.6335619899364,5.0,43.27116595358346,3.1295405238703067,126815774959.2444,0.07117208727802898,0.08859987172633789,5238240989.615025
