Species,WavelengthAir,OscillatorStrength,Gamma,GammaRef,v_comp,v_rad_init,v_rad_min,v_rad_max,b_comp,n_comp,b_init,b_min,b_max,n_init,w_min,w_max,weight,v_rad_fit,b_fit,n_fit,v_rad_err,b_err,n_err
TiII,3066.347,0.0489,250000000.0,10.0,0,-7.730774615018976,-8.730774615018976,-6.730774615018976,0,0,3,0.1,6,400000000000.0,3065.5287413899055,3067.165258610095,1.0,-8.161198988507278,4.1570383640272555,471526818321.2182,0.06524099799589334,0.06860281254969963,8698520766.808004
TiII,3072.97,0.121,256000000.0,10.0,0,-7.730774615018976,-8.730774615018976,-6.730774615018976,0,0,3,0.1,6,400000000000.0,3072.7351348226994,3073.0579870039564,1.0,-8.161198988507278,4.1570383640272555,471526818321.2182,0.06524099799589334,0.06860281254969963,8698520766.808004
TiII,3229.199,0.0687,244000000.0,10.0,0,-7.730774615018976,-8.730774615018976,-6.730774615018976,0,0,3,0.1,6,400000000000.0,3228.8531597865694,3229.380932966436,1.0,-8.161198988507278,4.1570383640272555,471526818321.2182,0.06524099799589334,0.06860281254969963,8698520766.808004
TiII,3241.983,0.232,244000000.0,10.0,0,-7.730774615018976,-8.730774615018976,-6.730774615018976,0,0,3,0.1,6,400000000000.0,3241.4857025734923,3242.2541418227715,5.0,-8.161198988507278,4.1570383640272555,471526818321.2182,0.06524099799589334,0.06860281254969963,8698520766.808004
TiII,3383.7588,0.3586,175000000.0,10.0,0,-7.730774615018976,-8.730774615018976,-6.730774615018976,0,0,3,0.1,6,400000000000.0,3383.1812212988852,3384.073195646739,5.0,-8.161198988507278,4.1570383640272555,471526818321.2182,0.06524099799589334,0.06860281254969963,8698520766.808004
TiII,3066.347,0.0489,250000000.0,10.0,1,-23.720207935494475,-24.720207935494475,-22.720207935494475,1,1,5,0.1,6,70000000000.0,3065.5287413899055,3067.165258610095,1.0,-24.12852062140114,3.115028937531796,44977676266.83721,0.32334919929600037,0.42118123437321525,5234719679.142335
TiII,3072.97,0.121,256000000.0,10.0,1,-23.720207935494475,-24.720207935494475,-22.720207935494475,1,1,5,0.1,6,70000000000.0,3072.7351348226994,3073.0579870039564,1.0,-24.12852062140114,3.115028937531796,44977676266.83721,0.32334919929600037,0.42118123437321525,5234719679.142335
TiII,3229.199,0.0687,244000000.0,10.0,1,-23.720207935494475,-24.720207935494475,-22.720207935494475,1,1,5,0.1,6,70000000000.0,3228.8531597865694,3229.380932966436,1.0,-24.12852062140114,3.115028937531796,44977676266.83721,0.32334919929600037,0.42118123437321525,5234719679.142335
TiII,3241.983,0.232,244000000.0,10.0,1,-23.720207935494475,-24.720207935494475,-22.720207935494475,1,1,5,0.1,6,70000000000.0,3241.4857025734923,3242.2541418227715,5.0,-24.12852062140114,3.115028937531796,44977676266.83721,0.32334919929600037,0.42118123437321525,5234719679.142335
TiII,3383.7588,0.3586,175000000.0,10.0,1,-23.720207935494475,-24.720207935494475,-22.720207935494475,1,1,5,0.1,6,70000000000.0,3383.1812212988852,3384.073195646739,5.0,-24.12852062140114,3.115028937531796,44977676266.83721,0.32334919929600037,0.42118123437321525,5234719679.142335
TiII,3066.347,0.0489,250000000.0,10.0,2,-17.08727335454373,-18.08727335454373,-16.08727335454373,2,2,3,0.1,6,90000000000.0,3065.5287413899055,3067.165258610095,1.0,-16.08727335463466,3.6960855887218895,148752561384.2425,0.010227614560209932,0.3288426804968457,12095977323.190071
TiII,3072.97,0.121,256000000.0,10.0,2,-17.08727335454373,-18.08727335454373,-16.08727335454373,2,2,3,0.1,6,90000000000.0,3072.7351348226994,3073.0579870039564,1.0,-16.08727335463466,3.6960855887218895,148752561384.2425,0.010227614560209932,0.3288426804968457,12095977323.190071
TiII,3229.199,0.0687,244000000.0,10.0,2,-17.08727335454373,-18.08727335454373,-16.08727335454373,2,2,3,0.1,6,90000000000.0,3228.8531597865694,3229.380932966436,1.0,-16.08727335463466,3.6960855887218895,148752561384.2425,0.010227614560209932,0.3288426804968457,12095977323.190071
TiII,3241.983,0.232,244000000.0,10.0,2,-17.08727335454373,-18.08727335454373,-16.08727335454373,2,2,3,0.1,6,90000000000.0,3241.4857025734923,3242.2541418227715,5.0,-16.08727335463466,3.6960855887218895,148752561384.2425,0.010227614560209932,0.3288426804968457,12095977323.190071
TiII,3383.7588,0.3586,175000000.0,10.0,2,-17.08727335454373,-18.08727335454373,-16.08727335454373,2,2,3,0.1,6,90000000000.0,3383.1812212988852,3384.073195646739,5.0,-16.08727335463466,3.6960855887218895,148752561384.2425,0.010227614560209932,0.3288426804968457,12095977323.190071
