Species,WavelengthAir,OscillatorStrength,Gamma,GammaRef,v_comp,v_rad_init,v_rad_min,v_rad_max,b_comp,n_comp,b_init,b_min,b_max,n_init,w_min,w_max,weight,v_rad_fit,b_fit,n_fit,v_rad_err,b_err,n_err
NaI,3302.368,0.009,9640000.0,8.0,0,-8.844626672080514,-10.035314974926257,-8.035314974926255,0,0,2.3760657405875367,0.0,6,10752297282775.129,3301.893479097363,3303.2043333003244,1.0,-8.959979209553788,2.8847339481090892,5712433554839.729,0.017859627224500553,0.03289445083595195,128182064402.27791
NaI,3302.978,0.00446,9640000.0,8.0,0,-8.844626672080514,-10.035314974926257,-8.035314974926255,0,0,2.3760657405875367,0.0,6,10752297282775.129,3301.893479097363,3303.2043333003244,1.0,-8.959979209553788,2.8847339481090892,5712433554839.729,0.017859627224500553,0.03289445083595195,128182064402.27791
NaI,5889.951,0.641,61600000.0,10.0,0,-8.844626672080514,-10.035314974926257,-8.035314974926255,0,0,2.3760657405875367,0.0,6,10752297282775.129,5889.047219174547,5890.492469470015,1.0,-8.959979209553788,2.8847339481090892,5712433554839.729,0.017859627224500553,0.03289445083595195,128182064402.27791
NaI,5895.924,0.32,61400000.0,10.0,0,-8.844626672080514,-10.035314974926257,-8.035314974926255,0,0,2.3760657405875367,0.0,6,10752297282775.129,5894.973021510884,5896.422429009897,1.0,-8.959979209553788,2.8847339481090892,5712433554839.729,0.017859627224500553,0.03289445083595195,128182064402.27791
NaI,3302.368,0.009,9640000.0,8.0,1,-23.530784405957448,-24.77758770973301,-22.77758770973301,1,1,1.068258833074093,0.0,6,245075602625.7612,3301.893479097363,3303.2043333003244,1.0,-23.528996029054923,1.0940613551466862,244458528760.75833,0.14713848319023456,0.37407381778937904,22701402176.351192
NaI,3302.978,0.00446,9640000.0,8.0,1,-23.530784405957448,-24.77758770973301,-22.77758770973301,1,1,1.068258833074093,0.0,6,245075602625.7612,3301.893479097363,3303.2043333003244,1.0,-23.528996029054923,1.0940613551466862,244458528760.75833,0.14713848319023456,0.37407381778937904,22701402176.351192
NaI,5889.951,0.641,61600000.0,10.0,1,-23.530784405957448,-24.77758770973301,-22.77758770973301,1,1,1.068258833074093,0.0,6,245075602625.7612,5889.047219174547,5890.492469470015,1.0,-23.528996029054923,1.0940613551466862,244458528760.75833,0.14713848319023456,0.37407381778937904,22701402176.351192
NaI,5895.924,0.32,61400000.0,10.0,1,-23.530784405957448,-24.77758770973301,-22.77758770973301,1,1,1.068258833074093,0.0,6,245075602625.7612,5894.973021510884,5896.422429009897,1.0,-23.528996029054923,1.0940613551466862,244458528760.75833,0.14713848319023456,0.37407381778937904,22701402176.351192
NaI,3302.368,0.009,9640000.0,8.0,2,-16.537722071407753,-17.099944108977294,-15.099944108977294,2,2,1.550986609399472,0.0,6,135733521157.2819,3301.893479097363,3303.2043333003244,1.0,-17.064286755717873,0.7969789466785616,105864326546.25764,0.24591577593876088,0.7312323513323278,21359083603.980976
NaI,3302.978,0.00446,9640000.0,8.0,2,-16.537722071407753,-17.099944108977294,-15.099944108977294,2,2,1.550986609399472,0.0,6,135733521157.2819,3301.893479097363,3303.2043333003244,1.0,-17.064286755717873,0.7969789466785616,105864326546.25764,0.24591577593876088,0.7312323513323278,21359083603.980976
NaI,5889.951,0.641,61600000.0,10.0,2,-16.537722071407753,-17.099944108977294,-15.099944108977294,2,2,1.550986609399472,0.0,6,135733521157.2819,5889.047219174547,5890.492469470015,1.0,-17.064286755717873,0.7969789466785616,105864326546.25764,0.24591577593876088,0.7312323513323278,21359083603.980976
NaI,5895.924,0.32,61400000.0,10.0,2,-16.537722071407753,-17.099944108977294,-15.099944108977294,2,2,1.550986609399472,0.0,6,135733521157.2819,5894.973021510884,5896.422429009897,1.0,-17.064286755717873,0.7969789466785616,105864326546.25764,0.24591577593876088,0.7312323513323278,21359083603.980976
NaI,3302.368,0.009,9640000.0,8.0,3,-29.6104299955683,-30.72156985225656,-28.72156985225656,3,3,2.309335354476145,0.0,6,13523944756.5433,3301.893479097363,3303.2043333003244,1.0,-29.660170988521585,2.2558646129910187,13286365850.739515,4.227204634776869,8.026977902866268,25444310747.88275
NaI,3302.978,0.00446,9640000.0,8.0,3,-29.6104299955683,-30.72156985225656,-28.72156985225656,3,3,2.309335354476145,0.0,6,13523944756.5433,3301.893479097363,3303.2043333003244,1.0,-29.660170988521585,2.2558646129910187,13286365850.739515,4.227204634776869,8.026977902866268,25444310747.88275
NaI,5889.951,0.641,61600000.0,10.0,3,-29.6104299955683,-30.72156985225656,-28.72156985225656,3,3,2.309335354476145,0.0,6,13523944756.5433,5889.047219174547,5890.492469470015,1.0,-29.660170988521585,2.2558646129910187,13286365850.739515,4.227204634776869,8.026977902866268,25444310747.88275
NaI,5895.924,0.32,61400000.0,10.0,3,-29.6104299955683,-30.72156985225656,-28.72156985225656,3,3,2.309335354476145,0.0,6,13523944756.5433,5894.973021510884,5896.422429009897,1.0,-29.660170988521585,2.2558646129910187,13286365850.739515,4.227204634776869,8.026977902866268,25444310747.88275
