Species,WavelengthAir,OscillatorStrength,Gamma,GammaRef,v_comp,v_rad_init,v_rad_min,v_rad_max,b_comp,n_comp,b_init,b_min,b_max,n_init,w_min,w_max,weight,v_rad_fit,b_fit,n_fit,v_rad_err,b_err,n_err
TiII,3066.347,0.0489,250000000.0,10.0,0,-13.159287311499497,-14.159287311499497,-12.159287311499497,0,0,1,0.1,6,200000000000.0,3065.860296760947,3066.603782384528,1.0,-12.734254940483632,2.996232366016926,281197904725.5439,0.02188644813480644,0.03373528093427021,2311899951.446736
TiII,3072.97,0.121,256000000.0,10.0,0,-13.159287311499497,-14.159287311499497,-12.159287311499497,0,0,1,0.1,6,200000000000.0,3072.4657347510656,3073.1132311831266,1.0,-12.734254940483632,2.996232366016926,281197904725.5439,0.02188644813480644,0.03373528093427021,2311899951.446736
TiII,3229.199,0.0687,244000000.0,10.0,0,-13.159287311499497,-14.159287311499497,-12.159287311499497,0,0,1,0.1,6,200000000000.0,3228.658849111017,3229.466780758859,1.0,-12.734254940483632,2.996232366016926,281197904725.5439,0.02188644813480644,0.03373528093427021,2311899951.446736
TiII,3241.983,0.232,244000000.0,10.0,0,-13.159287311499497,-14.159287311499497,-12.159287311499497,0,0,1,0.1,6,200000000000.0,3241.1247960719397,3242.2193408568073,5.0,-12.734254940483632,2.996232366016926,281197904725.5439,0.02188644813480644,0.03373528093427021,2311899951.446736
TiII,3383.7588,0.3586,175000000.0,10.0,0,-13.159287311499497,-14.159287311499497,-12.159287311499497,0,0,1,0.1,6,200000000000.0,3383.1412125027327,3384.0564408365544,5.0,-12.734254940483632,2.996232366016926,281197904725.5439,0.02188644813480644,0.03373528093427021,2311899951.446736
TiII,3066.347,0.0489,250000000.0,10.0,1,-21.537366467292237,-22.537366467292237,-20.537366467292237,1,1,2,0.1,6,100000000000.0,3065.860296760947,3066.603782384528,1.0,-21.561509332860854,4.4846755498707855,157878751588.7847,0.062498755338482946,0.09807494501688645,2519379639.2141457
TiII,3072.97,0.121,256000000.0,10.0,1,-21.537366467292237,-22.537366467292237,-20.537366467292237,1,1,2,0.1,6,100000000000.0,3072.4657347510656,3073.1132311831266,1.0,-21.561509332860854,4.4846755498707855,157878751588.7847,0.062498755338482946,0.09807494501688645,2519379639.2141457
TiII,3229.199,0.0687,244000000.0,10.0,1,-21.537366467292237,-22.537366467292237,-20.537366467292237,1,1,2,0.1,6,100000000000.0,3228.658849111017,3229.466780758859,1.0,-21.561509332860854,4.4846755498707855,157878751588.7847,0.062498755338482946,0.09807494501688645,2519379639.2141457
TiII,3241.983,0.232,244000000.0,10.0,1,-21.537366467292237,-22.537366467292237,-20.537366467292237,1,1,2,0.1,6,100000000000.0,3241.1247960719397,3242.2193408568073,5.0,-21.561509332860854,4.4846755498707855,157878751588.7847,0.062498755338482946,0.09807494501688645,2519379639.2141457
TiII,3383.7588,0.3586,175000000.0,10.0,1,-21.537366467292237,-22.537366467292237,-20.537366467292237,1,1,2,0.1,6,100000000000.0,3383.1412125027327,3384.0564408365544,5.0,-21.561509332860854,4.4846755498707855,157878751588.7847,0.062498755338482946,0.09807494501688645,2519379639.2141457
