Filename,Object,DateObs,setting,WaveMin,WaveMax
/HD36861/RED_860/HD36861_w860_redu_20160222_O8.fits,HD36861,2016-02-22T03:06:41.092,860,9455.5,9611.9
/HD36861/RED_860/HD36861_w860_redl_20141029_O16.fits,HD36861,2014-10-29T06:02:09.218,860,7962.3,8094.6
/HD36861/RED_860/HD36861_w860_redu_20160222_O1.fits,HD36861,2016-02-22T03:06:41.092,860,8523.3,8664.5
/HD36861/RED_860/HD36861_w860_redu_20141029_O7.fits,HD36861,2014-10-29T06:02:09.218,860,9310.2,9464.2
/HD36861/RED_860/HD36861_w860_redl_20160222_O16.fits,HD36861,2016-02-22T03:06:41.092,860,7962.4,8094.6
/HD36861/RED_860/HD36861_w860_redl_20141029_O18.fits,HD36861,2014-10-29T06:02:09.218,860,8177.6,8313.3
/HD36861/RED_860/HD36861_w860_redl_20141029_O17.fits,HD36861,2014-10-29T06:02:09.218,860,8068.5,8202.5
/HD36861/RED_860/HD36861_w860_redl_20141029_O8.fits,HD36861,2014-10-29T06:02:09.218,860,7203.8,7323.6
/HD36861/RED_860/HD36861_w860_redl_20160222_O20.fits,HD36861,2016-02-22T03:06:41.092,860,8404.9,8544.2
/HD36861/RED_860/HD36861_w860_redu_20141029_O9.fits,HD36861,2014-10-29T06:02:09.218,860,9605.9,9764.6
/HD36861/RED_860/HD36861_w860_n1_20160222_L.fits,HD36861,2016-02-22T03:06:41.092,860,6649.8,8544.3
/HD36861/RED_860/HD36861_w860_redu_20141029_O2.fits,HD36861,2014-10-29T06:02:09.218,860,8645.0,8788.3
/HD36861/RED_860/HD36861_w860_redl_20160222_O4.fits,HD36861,2016-02-22T03:06:41.092,860,6876.6,6990.9
/HD36861/RED_860/HD36861_w860_n1_20160222_U.fits,HD36861,2016-02-22T03:06:41.092,860,8523.3,10426.1
/HD36861/RED_860/HD36861_w860_redl_20141029_O14.fits,HD36861,2014-10-29T06:02:09.218,860,7758.1,7887.0
/HD36861/RED_860/HD36861_w860_redl_20160222_O3.fits,HD36861,2016-02-22T03:06:41.092,860,6799.3,6912.4
/HD36861/RED_860/HD36861_w860_redl_20141029_O9.fits,HD36861,2014-10-29T06:02:09.218,860,7290.6,7411.9
/HD36861/RED_860/HD36861_w860_redl_20160222_O11.fits,HD36861,2016-02-22T03:06:41.092,860,7470.9,7595.0
/HD36861/RED_860/HD36861_w860_redl_20160222_O12.fits,HD36861,2016-02-22T03:06:41.092,860,7564.3,7689.9
/HD36861/RED_860/HD36861_w860_redu_20141029_O6.fits,HD36861,2014-10-29T06:02:09.218,860,9169.1,9320.8
/HD36861/RED_860/HD36861_w860_redl_20160222_O14.fits,HD36861,2016-02-22T03:06:41.092,860,7758.3,7887.1
/HD36861/RED_860/HD36861_w860_redu_20160222_O4.fits,HD36861,2016-02-22T03:06:41.092,860,8899.3,9046.7
/HD36861/RED_860/HD36861_w860_redl_20141029_O10.fits,HD36861,2014-10-29T06:02:09.218,860,7379.6,7502.3
/HD36861/RED_860/HD36861_w860_redl_20141029_O2.fits,HD36861,2014-10-29T06:02:09.218,860,6723.4,6835.4
/HD36861/RED_860/HD36861_w860_n20_20141029_L.fits,HD36861,2014-10-29T06:14:23.434,860,6649.5,8544.3
/HD36861/RED_860/HD36861_w860_redu_20141029_O4.fits,HD36861,2014-10-29T06:02:09.218,860,8899.3,9046.7
/HD36861/RED_860/HD36861_w860_redu_20160222_O13.fits,HD36861,2016-02-22T03:06:41.092,860,10257.4,10426.0
/HD36861/RED_860/HD36861_w860_redu_20141029_O12.fits,HD36861,2014-10-29T06:02:09.218,860,10086.4,10252.7
/HD36861/RED_860/HD36861_w860_redl_20160222_O19.fits,HD36861,2016-02-22T03:06:41.092,860,8289.7,8427.2
/HD36861/RED_860/HD36861_w860_redu_20160222_O7.fits,HD36861,2016-02-22T03:06:41.092,860,9310.0,9464.1
/HD36861/RED_860/HD36861_w860_redl_20141029_O12.fits,HD36861,2014-10-29T06:02:09.218,860,7564.1,7689.8
/HD36861/RED_860/HD36861_w860_redu_20141029_O1.fits,HD36861,2014-10-29T06:02:09.218,860,8523.3,8664.5
/HD36861/RED_860/HD36861_w860_redl_20160222_O8.fits,HD36861,2016-02-22T03:06:41.092,860,7204.0,7323.8
/HD36861/RED_860/HD36861_w860_redu_20160222_O10.fits,HD36861,2016-02-22T03:06:41.092,860,9760.6,9921.8
/HD36861/RED_860/HD36861_w860_redu_20160222_O2.fits,HD36861,2016-02-22T03:06:41.092,860,8645.0,8788.3
/HD36861/RED_860/HD36861_w860_redu_20141029_O8.fits,HD36861,2014-10-29T06:02:09.218,860,9455.7,9612.1
/HD36861/RED_564/HD36861_w564_redu_20140926_O5.fits,HD36861,2014-09-26T08:48:53.900,564,5874.2,5972.9
/HD36861/RED_564/HD36861_w564_redl_20160222_O18.fits,HD36861,2016-02-22T02:45:58.642,564,5260.9,5349.8
/HD36861/RED_564/HD36861_w564_redu_20160222_O2.fits,HD36861,2016-02-22T02:45:58.642,564,5707.8,5803.8
/HD36861/RED_564/HD36861_w564_redu_20140926_O12.fits,HD36861,2014-09-26T08:48:53.900,564,6302.8,6408.2
/HD36861/RED_564/HD36861_w564_redu_20160222_O9.fits,HD36861,2016-02-22T02:45:58.642,564,6111.5,6214.0
/HD36861/RED_564/HD36861_w564_redl_20160222_O4.fits,HD36861,2016-02-22T02:45:58.642,564,4689.7,4769.4
/HD36861/RED_564/HD36861_w564_redl_20140926_O18.fits,HD36861,2014-09-26T08:48:53.900,564,5260.9,5349.8
/HD36861/RED_564/HD36861_w564_redu_20140926_O3.fits,HD36861,2014-09-26T08:48:53.900,564,5762.3,5859.2
/HD36861/RED_564/HD36861_w564_redl_20140926_O17.fits,HD36861,2014-09-26T08:48:53.900,564,5215.5,5303.7
/HD36861/RED_564/HD36861_w564_redl_20140926_O20.fits,HD36861,2014-09-26T08:48:53.900,564,5354.1,5444.5
/HD36861/RED_564/HD36861_w564_redu_20140926_O4.fits,HD36861,2014-09-26T08:48:53.900,564,5817.7,5915.5
/HD36861/RED_564/HD36861_w564_redu_20160222_O13.fits,HD36861,2016-02-22T02:45:58.642,564,6368.9,6475.4
/HD36861/RED_564/HD36861_w564_redl_20140926_O22.fits,HD36861,2014-09-26T08:48:53.900,564,5450.6,5542.6
/HD36861/RED_564/HD36861_w564_redl_20160222_O6.fits,HD36861,2016-02-22T02:45:58.642,564,4763.6,4844.5
/HD36861/RED_564/HD36861_w564_redl_20160222_O21.fits,HD36861,2016-02-22T02:45:58.642,564,5401.9,5493.1
/HD36861/RED_564/HD36861_w564_redl_20140926_O13.fits,HD36861,2014-09-26T08:48:53.900,564,5041.6,5127.0
/HD36861/RED_564/HD36861_w564_n14_20160222_U.fits,HD36861,2016-02-22T02:56:29.168,564,5654.5,6686.5
/HD36861/RED_564/HD36861_w564_redu_20140926_O14.fits,HD36861,2014-09-26T08:48:53.900,564,6437.0,6544.5
/HD36861/RED_564/HD36861_w564_redu_20160222_O7.fits,HD36861,2016-02-22T02:45:58.642,564,5990.5,6091.0
/HD36861/RED_564/HD36861_w564_redl_20140926_O1.fits,HD36861,2014-09-26T08:48:53.900,564,4582.9,4661.0
/HD36861/RED_564/HD36861_w564_redl_20140926_O21.fits,HD36861,2014-09-26T08:48:53.900,564,5401.9,5493.1
/HD36861/RED_564/HD36861_w564_redl_20140926_O9.fits,HD36861,2014-09-26T08:48:53.900,564,4878.8,4961.6
/HD36861/RED_564/HD36861_w564_redl_20140926_O3.fits,HD36861,2014-09-26T08:48:53.900,564,4653.5,4732.7
/HD36861/RED_564/HD36861_w564_redl_20160222_O16.fits,HD36861,2016-02-22T02:45:58.642,564,5171.0,5258.4
/HD36861/RED_564/HD36861_w564_redu_20160222_O3.fits,HD36861,2016-02-22T02:45:58.642,564,5762.2,5859.1
/HD36861/RED_564/HD36861_w564_redu_20140926_O11.fits,HD36861,2014-09-26T08:48:53.900,564,6237.8,6342.2
/HD36861/RED_564/HD36861_w564_redu_20160222_O5.fits,HD36861,2016-02-22T02:45:58.642,564,5874.1,5972.8
/HD36861/RED_564/HD36861_w564_redl_20160222_O12.fits,HD36861,2016-02-22T02:45:58.642,564,4999.9,5084.6
/HD36861/RED_564/HD36861_w564_redl_20160222_O11.fits,HD36861,2016-02-22T02:45:58.642,564,4958.9,5043.0
/HD36861/RED_564/HD36861_w564_redl_20140926_O15.fits,HD36861,2014-09-26T08:48:53.900,564,5127.1,5213.9
/HD36861/RED_564/HD36861_w564_redu_20160222_O14.fits,HD36861,2016-02-22T02:45:58.642,564,6436.7,6544.2
/HD36861/RED_564/HD36861_w564_redu_20160222_O4.fits,HD36861,2016-02-22T02:45:58.642,564,5817.6,5915.4
/HD36861/RED_564/HD36861_w564_redu_20160222_O1.fits,HD36861,2016-02-22T02:45:58.642,564,5654.5,5749.6
/HD36861/RED_564/HD36861_w564_redu_20160222_O11.fits,HD36861,2016-02-22T02:45:58.642,564,6237.5,6342.0
/HD36861/RED_564/HD36861_w564_redl_20140926_O19.fits,HD36861,2014-09-26T08:48:53.900,564,5307.1,5396.8
/HD36861/RED_564/HD36861_w564_redl_20140926_O24.fits,HD36861,2014-09-26T08:48:53.900,564,5550.7,5644.3
/HD36861/RED_564/HD36861_w564_redu_20140926_O13.fits,HD36861,2014-09-26T08:48:53.900,564,6369.2,6475.6
/HD36861/RED_564/HD36861_w564_redl_20160222_O10.fits,HD36861,2016-02-22T02:45:58.642,564,4918.6,5002.0
/HD36861/RED_564/HD36861_w564_redu_20160222_O16.fits,HD36861,2016-02-22T02:45:58.642,564,6576.8,6686.5
/HD36861/RED_564/HD36861_w564_redl_20160222_O7.fits,HD36861,2016-02-22T02:45:58.642,564,4801.4,4883.0
/HD36861/RED_564/HD36861_w564_redl_20140926_O8.fits,HD36861,2014-09-26T08:48:53.900,564,4839.7,4922.0
/HD36861/RED_564/HD36861_w564_n24_20140926_U.fits,HD36861,2014-09-26T08:50:46.310,564,5654.5,6686.7
/HD36861/RED_564/HD36861_w564_redl_20140926_O11.fits,HD36861,2014-09-26T08:48:53.900,564,4958.9,5043.0
/HD36861/RED_564/HD36861_w564_redl_20160222_O1.fits,HD36861,2016-02-22T02:45:58.642,564,4583.0,4661.1
/HD36861/RED_564/HD36861_w564_redu_20140926_O10.fits,HD36861,2014-09-26T08:48:53.900,564,6174.1,6277.5
/HD36861/RED_564/HD36861_w564_redl_20140926_O4.fits,HD36861,2014-09-26T08:48:53.900,564,4689.6,4769.4
/HD36861/RED_564/HD36861_w564_redu_20160222_O8.fits,HD36861,2016-02-22T02:45:58.642,564,6050.4,6151.9
/HD36861/RED_564/HD36861_w564_redl_20160222_O15.fits,HD36861,2016-02-22T02:45:58.642,564,5127.1,5213.9
/HD36861/RED_564/HD36861_w564_redl_20160222_O20.fits,HD36861,2016-02-22T02:45:58.642,564,5354.1,5444.5
/HD36861/RED_564/HD36861_w564_redl_20160222_O8.fits,HD36861,2016-02-22T02:45:58.642,564,4839.9,4922.0
/HD36861/RED_564/HD36861_w564_redu_20160222_O10.fits,HD36861,2016-02-22T02:45:58.642,564,6173.9,6277.3
/HD36861/RED_564/HD36861_w564_redl_20160222_O19.fits,HD36861,2016-02-22T02:45:58.642,564,5307.1,5396.7
/HD36861/RED_564/HD36861_w564_redl_20140926_O2.fits,HD36861,2014-09-26T08:48:53.900,564,4617.9,4696.6
/HD36861/RED_564/HD36861_w564_redu_20160222_O6.fits,HD36861,2016-02-22T02:45:58.642,564,5931.7,6031.3
/HD36861/RED_564/HD36861_w564_redl_20160222_O14.fits,HD36861,2016-02-22T02:45:58.642,564,5084.0,5170.1
/HD36861/RED_564/HD36861_w564_redu_20140926_O1.fits,HD36861,2014-09-26T08:48:53.900,564,5654.5,5749.7
/HD36861/RED_564/HD36861_w564_redl_20140926_O6.fits,HD36861,2014-09-26T08:48:53.900,564,4763.5,4844.5
/HD36861/RED_564/HD36861_w564_n24_20140926_L.fits,HD36861,2014-09-26T08:50:46.310,564,4582.9,5644.3
/HD36861/RED_564/HD36861_w564_redl_20160222_O17.fits,HD36861,2016-02-22T02:45:58.642,564,5215.6,5303.7
/HD36861/RED_564/HD36861_w564_redl_20160222_O5.fits,HD36861,2016-02-22T02:45:58.642,564,4726.4,4806.7
/HD36861/RED_564/HD36861_w564_redu_20140926_O7.fits,HD36861,2014-09-26T08:48:53.900,564,5990.6,6091.1
/HD36861/RED_564/HD36861_w564_redu_20140926_O16.fits,HD36861,2014-09-26T08:48:53.900,564,6577.1,6686.7
/HD36861/RED_564/HD36861_w564_redu_20140926_O8.fits,HD36861,2014-09-26T08:48:53.900,564,6050.6,6152.0
/HD36861/RED_564/HD36861_w564_redl_20160222_O3.fits,HD36861,2016-02-22T02:45:58.642,564,4653.6,4732.8
/HD36861/RED_564/HD36861_w564_redu_20140926_O6.fits,HD36861,2014-09-26T08:48:53.900,564,5931.9,6031.4
/HD36861/RED_564/HD36861_w564_redu_20160222_O15.fits,HD36861,2016-02-22T02:45:58.642,564,6506.0,6614.6
/HD36861/RED_564/HD36861_w564_redl_20140926_O14.fits,HD36861,2014-09-26T08:48:53.900,564,5084.0,5170.1
/HD36861/RED_564/HD36861_w564_redu_20140926_O15.fits,HD36861,2014-09-26T08:48:53.900,564,6506.3,6614.8
/HD36861/RED_564/HD36861_w564_redl_20160222_O13.fits,HD36861,2016-02-22T02:45:58.642,564,5041.6,5127.0
/HD36861/RED_564/HD36861_w564_redl_20140926_O12.fits,HD36861,2014-09-26T08:48:53.900,564,4999.9,5084.6
/HD36861/RED_564/HD36861_w564_n14_20160222_L.fits,HD36861,2016-02-22T02:56:29.168,564,4583.0,5644.2
/HD36861/RED_564/HD36861_w564_redl_20160222_O24.fits,HD36861,2016-02-22T02:45:58.642,564,5550.7,5644.2
/HD36861/RED_564/HD36861_w564_redl_20140926_O10.fits,HD36861,2014-09-26T08:48:53.900,564,4918.5,5002.0
/HD36861/RED_564/HD36861_w564_redu_20160222_O12.fits,HD36861,2016-02-22T02:45:58.642,564,6302.5,6408.0
/HD36861/RED_564/HD36861_w564_redl_20160222_O2.fits,HD36861,2016-02-22T02:45:58.642,564,4618.1,4696.7
/HD36861/RED_564/HD36861_w564_redl_20140926_O23.fits,HD36861,2014-09-26T08:48:53.900,564,5500.2,5593.0
/HD36861/RED_564/HD36861_w564_redl_20140926_O7.fits,HD36861,2014-09-26T08:48:53.900,564,4801.3,4882.9
/HD36861/RED_564/HD36861_w564_redl_20160222_O9.fits,HD36861,2016-02-22T02:45:58.642,564,4878.9,4961.7
/HD36861/RED_564/HD36861_w564_redu_20140926_O9.fits,HD36861,2014-09-26T08:48:53.900,564,6111.7,6214.1
/HD36861/RED_564/HD36861_w564_redl_20160222_O23.fits,HD36861,2016-02-22T02:45:58.642,564,5500.2,5592.9
/HD36861/RED_564/HD36861_w564_redl_20140926_O16.fits,HD36861,2014-09-26T08:48:53.900,564,5170.9,5258.4
/HD36861/RED_564/HD36861_w564_redu_20140926_O2.fits,HD36861,2014-09-26T08:48:53.900,564,5707.9,5803.9
/HD36861/RED_564/HD36861_w564_redl_20160222_O22.fits,HD36861,2016-02-22T02:45:58.642,564,5450.6,5542.5
/HD36861/RED_564/HD36861_w564_redl_20140926_O5.fits,HD36861,2014-09-26T08:48:53.900,564,4726.2,4806.6
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O10.fits,HD36861,2014-10-29T06:14:53.231,437,4024.3,4086.8
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O29.fits,HD36861,2014-10-29T06:14:53.231,437,4821.1,4895.6
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O25.fits,HD36861,2014-10-29T06:14:53.231,437,4628.2,4699.8
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O5.fits,HD36861,2014-10-29T06:14:53.231,437,3856.6,3916.6
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O23.fits,HD36861,2014-10-29T06:14:53.231,437,4537.5,4607.6
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O24.fits,HD36861,2016-02-22T03:14:47.660,437,4582.4,4653.2
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O3.fits,HD36861,2016-02-22T03:14:47.660,437,3793.3,3852.4
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O15.fits,HD36861,2016-02-22T03:14:47.660,437,4207.3,4272.5
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O6.fits,HD36861,2014-10-29T06:14:53.231,437,3889.0,3949.5
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O4.fits,HD36861,2016-02-22T03:14:47.660,437,3824.7,3884.2
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O7.fits,HD36861,2014-10-29T06:14:53.231,437,3922.0,3983.0
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O25.fits,HD36861,2016-02-22T03:14:47.660,437,4628.2,4699.7
/HD36861/BLUE_437/HD36861_w437_n15_20160222_B.fits,HD36861,2016-02-22T03:08:48.481,437,3732.1,4999.7
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O16.fits,HD36861,2014-10-29T06:14:53.231,437,4246.0,4311.8
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O22.fits,HD36861,2014-10-29T06:14:53.231,437,4493.4,4562.9
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O12.fits,HD36861,2016-02-22T03:14:47.660,437,4095.6,4159.1
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O26.fits,HD36861,2016-02-22T03:14:47.660,437,4675.0,4747.2
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O23.fits,HD36861,2016-02-22T03:14:47.660,437,4537.4,4607.6
/HD36861/BLUE_437/HD36861_w437_n25_20141029_B.fits,HD36861,2014-10-29T06:09:47.815,437,3732.1,4999.8
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O9.fits,HD36861,2014-10-29T06:14:53.231,437,3989.6,4051.6
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O18.fits,HD36861,2016-02-22T03:14:47.660,437,4325.3,4392.3
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O31.fits,HD36861,2016-02-22T03:14:47.660,437,4923.7,4999.7
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O19.fits,HD36861,2016-02-22T03:14:47.660,437,4366.2,4433.7
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O15.fits,HD36861,2014-10-29T06:14:53.231,437,4207.4,4272.6
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O9.fits,HD36861,2016-02-22T03:14:47.660,437,3989.6,4051.6
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O7.fits,HD36861,2016-02-22T03:14:47.660,437,3922.0,3982.9
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O28.fits,HD36861,2014-10-29T06:14:53.231,437,4771.4,4845.1
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O10.fits,HD36861,2016-02-22T03:14:47.660,437,4024.3,4086.8
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O4.fits,HD36861,2014-10-29T06:14:53.231,437,3824.7,3884.2
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O8.fits,HD36861,2014-10-29T06:14:53.231,437,3955.5,4017.0
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O16.fits,HD36861,2016-02-22T03:14:47.660,437,4245.9,4311.7
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O19.fits,HD36861,2014-10-29T06:14:53.231,437,4366.2,4433.8
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O28.fits,HD36861,2016-02-22T03:14:47.660,437,4771.4,4845.1
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O5.fits,HD36861,2016-02-22T03:14:47.660,437,3856.6,3916.6
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O21.fits,HD36861,2016-02-22T03:14:47.660,437,4450.2,4519.0
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O13.fits,HD36861,2016-02-22T03:14:47.660,437,4132.2,4196.2
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O29.fits,HD36861,2016-02-22T03:14:47.660,437,4821.1,4895.5
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O31.fits,HD36861,2014-10-29T06:14:53.231,437,4923.7,4999.7
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O30.fits,HD36861,2016-02-22T03:14:47.660,437,4871.9,4947.1
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O27.fits,HD36861,2016-02-22T03:14:47.660,437,4722.7,4795.6
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O12.fits,HD36861,2014-10-29T06:14:53.231,437,4095.6,4159.2
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O13.fits,HD36861,2014-10-29T06:14:53.231,437,4132.2,4196.3
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O2.fits,HD36861,2014-10-29T06:14:53.231,437,3762.5,3821.1
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O27.fits,HD36861,2014-10-29T06:14:53.231,437,4722.7,4795.7
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O18.fits,HD36861,2014-10-29T06:14:53.231,437,4325.4,4392.3
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O14.fits,HD36861,2016-02-22T03:14:47.660,437,4169.4,4234.0
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O6.fits,HD36861,2016-02-22T03:14:47.660,437,3889.0,3949.5
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O22.fits,HD36861,2016-02-22T03:14:47.660,437,4493.4,4562.9
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O17.fits,HD36861,2016-02-22T03:14:47.660,437,4285.3,4351.6
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O11.fits,HD36861,2014-10-29T06:14:53.231,437,4059.7,4122.7
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O20.fits,HD36861,2014-10-29T06:14:53.231,437,4407.8,4476.0
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O1.fits,HD36861,2016-02-22T03:14:47.660,437,3732.1,3790.3
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O30.fits,HD36861,2014-10-29T06:14:53.231,437,4871.9,4947.1
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O14.fits,HD36861,2014-10-29T06:14:53.231,437,4169.4,4234.1
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O26.fits,HD36861,2014-10-29T06:14:53.231,437,4675.0,4747.2
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O17.fits,HD36861,2014-10-29T06:14:53.231,437,4285.3,4351.7
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O8.fits,HD36861,2016-02-22T03:14:47.660,437,3955.5,4017.0
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O2.fits,HD36861,2016-02-22T03:14:47.660,437,3762.5,3821.1
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O24.fits,HD36861,2014-10-29T06:14:53.231,437,4582.4,4653.2
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O3.fits,HD36861,2014-10-29T06:14:53.231,437,3793.3,3852.4
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O21.fits,HD36861,2014-10-29T06:14:53.231,437,4450.2,4519.0
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O20.fits,HD36861,2016-02-22T03:14:47.660,437,4407.8,4476.0
/HD36861/BLUE_437/HD36861_w437_blue_20141029_O1.fits,HD36861,2014-10-29T06:14:53.231,437,3732.1,3790.3
/HD36861/BLUE_437/HD36861_w437_blue_20160222_O11.fits,HD36861,2016-02-22T03:14:47.660,437,4059.6,4122.6
/HD36861/BLUE_346/HD36861_w346_blue_20160222_O2.fits,HD36861,2016-02-22T02:53:29.909,346,3044.3,3092.3
/HD36861/BLUE_346/HD36861_w346_blue_20160222_O18.fits,HD36861,2016-02-22T02:53:29.909,346,3402.7,3455.9
/HD36861/BLUE_346/HD36861_w346_blue_20160222_O20.fits,HD36861,2016-02-22T02:53:29.909,346,3453.5,3507.5
/HD36861/BLUE_346/HD36861_w346_n20_20160222_B.fits,HD36861,2016-02-22T02:59:29.728,346,3024.4,3884.3
/HD36861/BLUE_346/HD36861_w346_blue_20140926_O20.fits,HD36861,2014-09-26T08:42:07.457,346,3479.5,3533.9
/HD36861/BLUE_346/HD36861_w346_n32_20140926_B.fits,HD36861,2014-09-26T08:36:09.737,346,3044.2,3916.7
/HD36861/BLUE_346/HD36861_w346_blue_20140926_O13.fits,HD36861,2014-09-26T08:42:07.457,346,3305.4,3357.2
/HD36861/BLUE_346/HD36861_w346_blue_20140926_O22.fits,HD36861,2014-09-26T08:42:07.457,346,3532.6,3587.8
/HD36861/BLUE_346/HD36861_w346_blue_20140926_O18.fits,HD36861,2014-09-26T08:42:07.457,346,3427.9,3481.5
/HD36861/BLUE_346/HD36861_w346_blue_20160222_O1.fits,HD36861,2016-02-22T02:53:29.909,346,3024.4,3072.2
/HD36861/BLUE_346/HD36861_w346_blue_20140926_O25.fits,HD36861,2014-09-26T08:42:07.457,346,3615.5,3671.9
/HD36861/BLUE_346/HD36861_w346_blue_20140926_O10.fits,HD36861,2014-09-26T08:42:07.457,346,3236.0,3286.8
/HD36861/BLUE_346/HD36861_w346_blue_20140926_O29.fits,HD36861,2014-09-26T08:42:07.457,346,3732.2,3790.3
/HD36861/BLUE_346/HD36861_w346_blue_20160222_O28.fits,HD36861,2016-02-22T02:53:29.909,346,3672.9,3730.1
/HD36861/BLUE_346/HD36861_w346_blue_20140926_O27.fits,HD36861,2014-09-26T08:42:07.457,346,3672.9,3730.2
/HD36861/BLUE_346/HD36861_w346_blue_20160222_O22.fits,HD36861,2016-02-22T02:53:29.909,346,3505.9,3560.6
/HD36861/BLUE_346/HD36861_w346_blue_20140926_O7.fits,HD36861,2014-09-26T08:42:07.457,346,3169.5,3219.3
/HD36861/BLUE_346/HD36861_w346_blue_20140926_O28.fits,HD36861,2014-09-26T08:42:07.457,346,3702.3,3760.0
/HD36861/BLUE_346/HD36861_w346_blue_20140926_O2.fits,HD36861,2014-09-26T08:42:07.457,346,3064.4,3112.8
/HD36861/BLUE_346/HD36861_w346_blue_20160222_O33.fits,HD36861,2016-02-22T02:53:29.909,346,3824.8,3884.3
/HD36861/BLUE_346/HD36861_w346_blue_20140926_O33.fits,HD36861,2014-09-26T08:42:07.457,346,3856.7,3916.7
/HD36861/BLUE_346/HD36861_w346_blue_20140926_O17.fits,HD36861,2014-09-26T08:42:07.457,346,3402.7,3455.9
/HD36861/BLUE_346/HD36861_w346_blue_20160222_O26.fits,HD36861,2016-02-22T02:53:29.909,346,3615.5,3671.9
/HD36861/BLUE_346/HD36861_w346_blue_20160222_O8.fits,HD36861,2016-02-22T02:53:29.909,346,3169.5,3219.3
/HD36861/BLUE_346/HD36861_w346_blue_20160222_O4.fits,HD36861,2016-02-22T02:53:29.909,346,3084.9,3133.5
/HD36861/BLUE_346/HD36861_w346_blue_20140926_O30.fits,HD36861,2014-09-26T08:42:07.457,346,3762.6,3821.2
/HD36861/BLUE_346/HD36861_w346_blue_20140926_O6.fits,HD36861,2014-09-26T08:42:07.457,346,3147.9,3197.4
/HD36861/BLUE_346/HD36861_w346_blue_20140926_O3.fits,HD36861,2014-09-26T08:42:07.457,346,3084.9,3133.5
/HD36861/BLUE_346/HD36861_w346_blue_20140926_O26.fits,HD36861,2014-09-26T08:42:07.457,346,3644.0,3700.8
/HD36861/BLUE_346/HD36861_w346_blue_20140926_O31.fits,HD36861,2014-09-26T08:42:07.457,346,3793.4,3852.5
/HD36861/BLUE_346/HD36861_w346_blue_20140926_O23.fits,HD36861,2014-09-26T08:42:07.457,346,3559.8,3615.4
