Object,RA,DEC,DateObs,Setting,Order,WaveMin,WaveMax,Filename
HD 101065,174.403661,-46.70966,2017-04-24T04:19:40.323,346,1,3041.3125,3062.021240234375,orders/HD101065_2017-04-24T04_18_05_346nm_blue_O1.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,8,4858.90234375,4918.02685546875,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O8.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,7,4820.46435546875,4878.97802734375,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O7.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,6,4782.63134765625,4840.54443359375,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O6.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,5,4745.412109375,4802.71142578125,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O5.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,4,4708.74755859375,4765.46533203125,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O4.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,3,4672.64697265625,4728.7919921875,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O3.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,24,5569.72021484375,5617.3876953125,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O24.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,23,5519.22900390625,5588.9287109375,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O23.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,22,5469.6474609375,5538.560546875,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O22.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,21,5420.97705078125,5489.091796875,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O21.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,20,5373.14306640625,5440.498046875,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O20.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,2,4637.09716796875,4692.67919921875,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O2.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,19,5326.1484375,5392.7568359375,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O19.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,18,5279.97119140625,5345.845703125,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O18.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,17,5234.61474609375,5299.7431640625,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O17.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,16,5190.00927734375,5254.4287109375,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O16.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,15,5146.15966796875,5209.8818359375,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O15.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,14,5103.04736328125,5166.083984375,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O14.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,13,5060.6767578125,5123.015625,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O13.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,12,5018.9833984375,5080.6591796875,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O12.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,11,4977.97314453125,5038.9970703125,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O11.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,10,4937.6298828125,4998.02880859375,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O10.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,1,4620.02001953125,4657.11328125,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O1.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,9,4897.9599609375,4957.705078125,orders/HD101065_2017-04-20T05_21_31_564nm_redl_O9.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,1,5673.478515625,5745.64013671875,orders/HD101065_2017-04-20T05_21_31_564nm_redu_O1.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,10,6192.8994140625,6273.32958984375,orders/HD101065_2017-04-20T05_21_31_564nm_redu_O10.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,11,6256.57470703125,6338.00146484375,orders/HD101065_2017-04-20T05_21_31_564nm_redu_O11.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:06.104,564,19,5326.1484375,5392.7568359375,orders/HD101065_2017-04-20T05_48_33_564nm_redl_O19.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:06.104,564,18,5279.97119140625,5345.845703125,orders/HD101065_2017-04-20T05_48_33_564nm_redl_O18.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:06.104,564,17,5234.61474609375,5299.7431640625,orders/HD101065_2017-04-20T05_48_33_564nm_redl_O17.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:06.104,564,16,5190.00927734375,5254.4287109375,orders/HD101065_2017-04-20T05_48_33_564nm_redl_O16.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:06.104,564,15,5146.15966796875,5209.8818359375,orders/HD101065_2017-04-20T05_48_33_564nm_redl_O15.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:06.104,564,14,5103.04736328125,5166.083984375,orders/HD101065_2017-04-20T05_48_33_564nm_redl_O14.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:06.104,564,13,5060.6767578125,5123.015625,orders/HD101065_2017-04-20T05_48_33_564nm_redl_O13.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:06.104,564,12,5018.9833984375,5080.6591796875,orders/HD101065_2017-04-20T05_48_33_564nm_redl_O12.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:06.104,564,11,4977.97314453125,5038.9970703125,orders/HD101065_2017-04-20T05_48_33_564nm_redl_O11.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:06.104,564,10,4937.6298828125,4998.02880859375,orders/HD101065_2017-04-20T05_48_33_564nm_redl_O10.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:06.104,564,1,4620.02001953125,4657.11328125,orders/HD101065_2017-04-20T05_48_33_564nm_redl_O1.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,9,3201.337646484375,3231.4599609375,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O9.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,9,6130.54052734375,6209.962890625,orders/HD101065_2017-04-20T05_21_31_564nm_redu_O9.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,7,6009.5,6086.98828125,orders/HD101065_2017-04-20T05_21_31_564nm_redu_O7.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,6,5950.74609375,6027.30712890625,orders/HD101065_2017-04-20T05_21_31_564nm_redu_O6.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,5,5893.13330078125,5968.78369140625,orders/HD101065_2017-04-20T05_21_31_564nm_redu_O5.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,4,5836.62890625,5911.38427734375,orders/HD101065_2017-04-20T05_21_31_564nm_redu_O4.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,3,5781.2275390625,5855.07763671875,orders/HD101065_2017-04-20T05_21_31_564nm_redu_O3.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,2,5726.8447265625,5799.83349609375,orders/HD101065_2017-04-20T05_21_31_564nm_redu_O2.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,16,6595.77490234375,6662.99169921875,orders/HD101065_2017-04-20T05_21_31_564nm_redu_O16.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,15,6524.9873046875,6610.5693359375,orders/HD101065_2017-04-20T05_21_31_564nm_redu_O15.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,14,6455.7392578125,6540.24755859375,orders/HD101065_2017-04-20T05_21_31_564nm_redu_O14.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,13,6387.95166015625,6471.40625,orders/HD101065_2017-04-20T05_21_31_564nm_redu_O13.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,12,6321.578125,6403.99951171875,orders/HD101065_2017-04-20T05_21_31_564nm_redu_O12.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,8,6069.400390625,6147.861328125,orders/HD101065_2017-04-20T05_21_31_564nm_redu_O8.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:06.104,564,2,4637.09716796875,4692.67919921875,orders/HD101065_2017-04-20T05_48_33_564nm_redl_O2.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,8,3179.455810546875,3209.2568359375,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O8.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,6,3136.5791015625,3165.76513671875,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O6.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,1,3041.010009765625,3062.030517578125,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O1.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,9,6130.5263671875,6209.93408203125,orders/HD101065_2017-04-24T04_43_20_564nm_redu_O9.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,8,6069.38623046875,6147.8330078125,orders/HD101065_2017-04-24T04_43_20_564nm_redu_O8.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,7,6009.4853515625,6086.9599609375,orders/HD101065_2017-04-24T04_43_20_564nm_redu_O7.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,6,5950.7314453125,6027.279296875,orders/HD101065_2017-04-24T04_43_20_564nm_redu_O6.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,5,5893.119140625,5968.755859375,orders/HD101065_2017-04-24T04_43_20_564nm_redu_O5.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,4,5836.6142578125,5911.357421875,orders/HD101065_2017-04-24T04_43_20_564nm_redu_O4.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,3,5781.21337890625,5855.05078125,orders/HD101065_2017-04-24T04_43_20_564nm_redu_O3.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,2,5726.83056640625,5799.806640625,orders/HD101065_2017-04-24T04_43_20_564nm_redu_O2.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,16,6595.7587890625,6663.083984375,orders/HD101065_2017-04-24T04_43_20_564nm_redu_O16.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,15,6524.97216796875,6610.53564453125,orders/HD101065_2017-04-24T04_43_20_564nm_redu_O15.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,14,6455.724609375,6540.21630859375,orders/HD101065_2017-04-24T04_43_20_564nm_redu_O14.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,13,6387.9375,6471.37646484375,orders/HD101065_2017-04-24T04_43_20_564nm_redu_O13.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,12,6321.564453125,6403.97021484375,orders/HD101065_2017-04-24T04_43_20_564nm_redu_O12.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,11,6256.56103515625,6337.97314453125,orders/HD101065_2017-04-24T04_43_20_564nm_redu_O11.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,10,6192.9150390625,6273.30126953125,orders/HD101065_2017-04-24T04_43_20_564nm_redu_O10.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,1,5673.4638671875,5745.59521484375,orders/HD101065_2017-04-24T04_43_20_564nm_redu_O1.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,9,4897.9462890625,4957.6826171875,orders/HD101065_2017-04-24T04_43_20_564nm_redl_O9.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,8,4858.88818359375,4918.00439453125,orders/HD101065_2017-04-24T04_43_20_564nm_redl_O8.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,7,4820.4501953125,4878.9560546875,orders/HD101065_2017-04-24T04_43_20_564nm_redl_O7.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,6,4782.64013671875,4840.5224609375,orders/HD101065_2017-04-24T04_43_20_564nm_redl_O6.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,5,4745.39794921875,4802.689453125,orders/HD101065_2017-04-24T04_43_20_564nm_redl_O5.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,4,4708.7333984375,4765.443359375,orders/HD101065_2017-04-24T04_43_20_564nm_redl_O4.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,10,3223.503662109375,3253.95703125,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O10.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,11,3245.999267578125,3276.783203125,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O11.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,12,3268.81201171875,3299.916259765625,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O12.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,13,3291.947998046875,3323.392333984375,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O13.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,5,3115.59130859375,3144.464111328125,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O5.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,4,3094.864501953125,3123.447021484375,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O4.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,33,3834.804931640625,3868.20751953125,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O33.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,32,3803.45263671875,3842.44873046875,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O32.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,31,3772.5869140625,3811.125244140625,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O31.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,30,3742.218994140625,3780.30712890625,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O30.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,3,3074.412109375,3102.70849609375,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O3.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,29,3712.336669921875,3749.982177734375,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O29.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,28,3682.951171875,3720.155029296875,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O28.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,27,3654.005859375,3690.78125,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O27.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,26,3625.5126953125,3661.86669921875,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O26.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,7,3157.87158203125,3187.370361328125,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O7.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,25,3597.483154296875,3633.41650390625,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O25.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,23,3542.6640625,3577.78759765625,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O23.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,22,3515.877197265625,3550.621337890625,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O22.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,21,3489.514404296875,3523.84765625,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O21.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,20,3463.523681640625,3497.473876953125,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O20.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,2,3054.22900390625,3082.228759765625,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O2.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,19,3437.917724609375,3471.50634765625,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O19.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,18,3412.6884765625,3445.9052734375,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O18.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,17,3387.847900390625,3420.693359375,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O17.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,16,3363.3466796875,3395.83154296875,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O16.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,15,3339.197998046875,3371.3427734375,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O15.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,14,3315.39404296875,3347.188720703125,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O14.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,24,3569.86279296875,3605.38818359375,orders/HD101065_2017-04-20T05_48_33_346nm_blue_O24.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,3,4672.6328125,4728.7705078125,orders/HD101065_2017-04-24T04_43_20_564nm_redl_O3.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:06.104,564,20,5373.14306640625,5440.498046875,orders/HD101065_2017-04-20T05_48_33_564nm_redl_O20.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:06.104,564,22,5469.6474609375,5538.560546875,orders/HD101065_2017-04-20T05_48_33_564nm_redl_O22.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,29,3712.37353515625,3749.97021484375,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O29.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,28,3682.965087890625,3720.126708984375,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O28.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,27,3654.01953125,3690.76953125,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O27.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,26,3625.54833984375,3661.85498046875,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O26.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,25,3597.496337890625,3633.388916015625,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O25.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,24,3569.875732421875,3605.37646484375,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O24.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,23,3542.6767578125,3577.7763671875,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O23.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,22,3515.911376953125,3550.59423828125,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O22.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,21,3489.52685546875,3523.83642578125,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O21.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,20,3463.535888671875,3497.462890625,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O20.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,2,3054.256103515625,3082.21923828125,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O2.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,19,3437.929931640625,3471.495361328125,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O19.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,18,3412.72119140625,3445.894287109375,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O18.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,17,3387.859619140625,3420.667236328125,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O17.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,16,3363.3583984375,3395.82080078125,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O16.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,15,3339.20947265625,3371.31689453125,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O15.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,14,3315.425537109375,3347.17822265625,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O14.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,13,3291.958984375,3323.366943359375,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O13.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,12,3268.822509765625,3299.90576171875,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O12.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,11,3246.009765625,3276.75830078125,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O11.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,10,3223.533447265625,3253.94677734375,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O10.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,1,3041.3125,3062.021240234375,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O1.fits
HD 101065,174.403534,-46.70969,2017-04-24T05:09:14.587,437,9,4002.64111328125,4044.562255859375,orders/HD101065_2017-04-24T05_07_42_437nm_blue_O9.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,3,3074.439697265625,3102.684814453125,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O3.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,30,3742.2333984375,3780.295166015625,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O30.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,31,3772.6015625,3811.11328125,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O31.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,32,3803.4677734375,3842.419677734375,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O32.fits
HD 101065,174.403661,-46.70966,2017-04-24T04:19:31.520,564,ALL,5673.4638671875,6663.083984375,combined/HD101065_2017-04-24T04:18:05_564nm_redu.fits
HD 101065,174.403482,-46.70969,2017-04-24T05:47:38.466,860,ALL,6687.54150390625,8544.1767578125,combined/HD101065_2017-04-24T05:36:28_860nm_redl.fits
HD 101065,174.403482,-46.70969,2017-04-24T05:47:38.466,860,ALL,8649.5419921875,10425.685546875,combined/HD101065_2017-04-24T05:36:28_860nm_redu.fits
HD 101065,174.403482,-46.70969,2017-04-24T05:49:21.256,437,ALL,3748.799560546875,4989.59765625,combined/HD101065_2017-04-24T05:36:28_437nm_blue.fits
HD 101065,174.403534,-46.70969,2017-04-24T05:19:56.650,860,ALL,6687.54150390625,8544.1767578125,combined/HD101065_2017-04-24T05:07:42_860nm_redl.fits
HD 101065,174.403534,-46.70969,2017-04-24T05:19:56.650,860,ALL,8649.5419921875,10425.685546875,combined/HD101065_2017-04-24T05:07:42_860nm_redu.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:21:53.510,346,ALL,3041.010009765625,3868.20751953125,combined/HD101065_2017-04-20T05:21:31_346nm_blue.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,ALL,4620.3203125,5617.57666015625,combined/HD101065_2017-04-24T04:43:20_564nm_redl.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,ALL,5673.4638671875,6663.083984375,combined/HD101065_2017-04-24T04:43:20_564nm_redu.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:10.075,346,ALL,3041.010009765625,3868.20751953125,combined/HD101065_2017-04-20T05:48:33_346nm_blue.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,ALL,4620.02001953125,5617.3876953125,combined/HD101065_2017-04-20T05:21:31_564nm_redl.fits
HD 101065,174.403534,-46.70969,2017-04-24T05:09:14.587,437,8,3968.53857421875,4009.947998046875,orders/HD101065_2017-04-24T05_07_42_437nm_blue_O8.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:31:58.986,564,ALL,5673.478515625,6662.99169921875,combined/HD101065_2017-04-20T05:21:31_564nm_redu.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:06.104,564,ALL,5673.478515625,6662.99169921875,combined/HD101065_2017-04-20T05:48:33_564nm_redu.fits
HD 101065,174.403534,-46.70969,2017-04-24T05:09:14.587,437,ALL,3748.799560546875,4989.59765625,combined/HD101065_2017-04-24T05:07:42_437nm_blue.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,ALL,3041.3125,3868.0185546875,combined/HD101065_2017-04-24T04:43:20_346nm_blue.fits
HD 101065,174.403661,-46.70966,2017-04-24T04:19:31.520,564,ALL,4620.3203125,5617.57666015625,combined/HD101065_2017-04-24T04:18:05_564nm_redl.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,9,3201.34765625,3231.435546875,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O9.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,8,3179.465576171875,3209.246826171875,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O8.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,7,3157.881103515625,3187.3603515625,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O7.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,6,3136.607421875,3165.755126953125,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O6.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,5,3115.600341796875,3144.454345703125,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O5.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,4,3094.873291015625,3123.4375,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O4.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:43:47.827,346,33,3834.843994140625,3868.0185546875,orders/HD101065_2017-04-24T04_43_20_346nm_blue_O33.fits
HD 101065,174.403569,-46.70925,2017-04-20T05:49:06.104,564,ALL,4620.02001953125,5617.3876953125,combined/HD101065_2017-04-20T05:48:33_564nm_redl.fits
